"COMID"	"Al2O3Cat"	"Al2O3Ws"	"BFICat"	"BFIWs"	"CompStrgthCat"	"CompStrgthWs"	"KffactCat"	"KffactWs"	"Na2OWs"	"PctSilicicWs"	"SandCat"	"SandWs"	"SiO2Cat"	"SiO2Ws"	"Tmax8110Cat"	"Tmax8110Ws"	"Tmean08Cat"	"Tmean08Ws"	"Tmean09Cat"	"Tmean09Ws"	"Tmean8110Cat"	"Tmean8110Ws"	"Tmin8110Cat"	"Tmin8110Ws"	"WtDepCat"	"WtDepWs"	"CaOCat"	"CaOWs"	"CatAreaSqKm"	"CatAreaSqKmRp100"	"ClayCat"	"ClayWs"	"Fe2O3Cat"	"Fe2O3Ws"	"HydrlCondCat"	"HydrlCondWs"	"K2OCat"	"MgOCat"	"MgOWs"	"Na2OCat"	"OmCat"	"OmWs"	"PctNonCarbResidCat"	"PctNonCarbResidWs"	"PctSilicicCat"	"PermCat"	"PermWs"	"Precip08Cat"	"Precip08Ws"	"Precip09Cat"	"Precip09Ws"	"Precip8110Cat"	"Precip8110Ws"	"QC_01"	"QC_02"	"QC_03"	"QC_04"	"QC_05"	"QC_06"	"QC_07"	"QC_08"	"QC_09"	"QC_10"	"QC_11"	"QC_12"	"QC_MA"	"RckDepCat"	"RckDepWs"	"RunoffCat"	"RunoffWs"	"WetIndexCat"	"WetIndexWs"	"WsAreaSqKm"	"WsAreaSqKmRp100"	"ElevCat"	"ElevWs"	"K2OWs"	"NCat"	"NWs"	"P2O5Cat"	"P2O5Ws"	"SCat"	"SLOPE"	"SWs"	"clust"
1386112	7.86612987518519	3.80230753194701	43	43.322781727866	47.5107421874074	67.7460949493523	0.123333333333	0.122560631148	0.221368565771891	0	38.7	38.7705571247687	40.9418487548148	29.8255039513003	18.9124568657	17.320697514	10.2707452774	10.1427567249	10.5653800964	10.4489754562	11.5545376672	10.4023457135	4.1909083967	3.48021416423	182.88	182.88	3.0140708558592	3.09737802711248	0.0240094524603519	0.0169554406494135	3.04452243772342	3.04435489666086	1.19707263182249	1.05985870694155	0.087448446140189	0.275624419973436	0.897579577376945	1.41400582745923	2.36140639047727	0.396881705600814	0.22314355131421	0.223258865596401	4.61512051684126	4.61512051684126	0	1.45861502269952	1.45960121518024	5.80953872498873	5.82120664896363	5.32683521480143	5.31522293418112	5.65314310940687	5.80267220047101	0.115112807100505	0.535908404133454	0.796605888928175	0.116893751471499	0.116893751471499	0	0.218331994316988	0.221542269947236	0.221542269947236	0.221542269947236	0.116893751471499	0	0.126632650933366	3.03543364040554	3.03712558239257	1.09861228866811	1.09861228866811	6.33018293648653	5.55220993237832	2.32633091605722	0.888302695333986	42.6419720202994	45.8026450413074	1.02897664807375	0.26299239310151	0.244759684665306	0.315342669693239	0.365133583677389	0.296895603669907	0.104413840078794	0.20419473485517	"1"
1386114	2.75611591338973	2.75611591339505	43	43	72.9554901121995	72.9554901123789	0.129836746809	0.16523444564	0.152937993407104	0	55.2750400712378	63.0141300322928	26.9637088775601	26.9637088775458	19.1693013894	18.7783568391	11.7139861403	11.5483935578	11.8824936625	11.7310297817	11.9173270147	11.5477537944	4.65968880606	4.3116009777	182.88	182.88	3.11774676145641	3.11774676145471	1.39428733204881	0.342596303329173	2.60741887413183	2.34492959636998	1.02126064639317	1.02126064639477	0.318836211411906	0.318836211411434	0.671483720739008	2.50777120538833	2.50777120538901	0.142313461356196	0.209920265552335	0.20383796129262	4.61512051684126	4.61512051684126	0	2.9525708287627	3.23517990602598	5.30997730061727	5.36482544447682	4.85857054045151	4.89447585174616	5.37543802572231	5.44225075513097	0	0	1.19240616795447	0.247641022914597	0.247641022914597	0	0.388657989791783	0.395414772254663	0.247641022914597	0.359072068538454	0.247641022914597	0	0.209450224182207	4.55796762111162	4.84258238216759	1.09861228866811	1.09861228866811	5.74261971664958	6.11058623904854	3.08660078555838	0.756732122185056	42.4751725012389	43.3218816576566	0.978334817533925	0.239841613076865	0.239841613076601	0.376888585865681	0.376888585865726	0.172444192196723	0.146015238930736	0.1724441921965	"1"
1386116	2.75611591339752	2.75611591339752	43	43	72.9554901122421	72.9554901122421	0.166204951857	0.166204951857	0.152937993407153	0	59.5772008253095	59.5772008253095	26.9637088775791	26.9637088775791	18.7701086955	18.7701086955	11.6038050906	11.6038050906	11.7798602453	11.7798602453	11.5542042736	11.5542042736	4.33310466757	4.33310466757	182.88	182.88	3.11774676145369	3.11774676145369	2.02061998087149	0.243965267006508	2.47459761866277	2.47459761866277	1.02126064639456	1.02126064639456	0.318836211411164	0.318836211411164	0.671483720739359	2.50777120538949	2.50777120538949	0.142313461356118	0.206368698814446	0.206368698814446	4.61512051684126	4.61512051684126	0	3.11464546661267	3.11464546661267	5.35896833348097	5.35896833348097	4.89120808515996	4.89120808515996	5.43658901954124	5.43658901954124	0	0	0.658555735790326	0.0834216081390724	0.0834216081390724	0	0.156148682489931	0.140631129739746	0.0834216081390724	0.123985979780991	0.0834216081390724	0	0.0713899960866729	4.72126171696753	4.72126171696753	1.09861228866811	1.09861228866811	6.0786875305478	6.0786875305478	2.02061998087149	0.243965267006508	43.3577895506678	43.3577895506678	0.978334817533381	0.239841613076497	0.239841613076497	0.376888585865151	0.376888585865151	0.172444192196442	0.171812106674704	0.172444192196442	"1"
1386120	3.44327065989926	3.01591127420717	43.1287779237845	44.664569015484	69.5338792437582	71.661867919268	0.154489706527	0.196405564296	0.169931003982777	0	40.658679369251	43.1613206922249	28.8433798992554	27.6743636663907	17.5296789772	16.9767967146	10.4491265456	10.3001679211	10.7310086368	10.5917300122	10.4902687468	10.0250842661	3.44499458011	3.0682116058	182.88	182.88	3.10441512187793	3.11272728754637	1.63108198049197	0.298844539657892	2.99173414714098	2.90992256499172	1.04677966971097	1.0309854454141	0.290665429590315	0.308278654743795	0.705029741493191	2.4140863320168	2.4733750956514	0.180556872207669	0.257927061737909	0.307023702847719	4.61512051684126	4.61512051684126	0	1.72316308380066	2.01348367033357	5.77370612247066	5.804729635527	5.30261912672102	5.32568355003368	5.75965528155628	5.84386486011298	0	0.597186789414034	0.867940470933108	0.136277618292548	0.136277618292548	0	0.25619140536041	0.25619140536041	0.25619140536041	0.25619140536041	0.136277618292548	0	0.146694379150803	3.45397848680042	3.85651365658905	1.09861228866811	1.09861228866811	5.51243475904116	5.71358850642879	2.47395523468383	0.609602514849601	45.3227065000536	46.2351975331565	0.991151961025735	0.243083092800539	0.241072256603767	0.369209902680585	0.374004010248607	0.193885326411912	0.161657322754028	0.180849632444159	"1"
1386122	2.75611591339523	2.75611591339584	43	43	72.9554901123532	72.9554901123471	0.169458128079	0.174149054505	0.15293799340696	0	66.5128647214854	67.0709764818052	26.9637088776052	26.9637088775624	18.6146575451	18.6784737798	11.4897318282	11.4720608664	11.6807268081	11.6622804345	11.3613271885	11.4451010721	4.10098777128	4.20600430531	182.88	182.88	3.11774676145683	3.1177467614552	1.74923463681305	0.19334392007569	2.19078139814394	2.17019572354792	1.0212606463934	1.02126064639474	0.318836211411552	0.318836211411463	0.671483720738832	2.5077712053891	2.50777120538632	0.142313461356126	0.201010298130297	0.200736422900599	4.61512051684126	4.61512051684126	0	3.34597503683902	3.35871522781557	5.36325010470468	5.38233094802417	4.89358784424529	4.9057372472388	5.45552462184543	5.46260331325546	0	0	0.886655926744464	0.1414995622737	0.1414995622737	0	0.231905056982783	0.25619140536041	0.1414995622737	0.23031775506221	0.1414995622737	0	0.123985979780991	4.9540207530159	4.9668304190709	1.09861228866811	1.09861228866811	6.22349573131482	6.20638912980568	2.5118244271384	0.369077710655775	43.5813700198835	43.5250860374796	0.978334817534073	0.239841613076642	0.239841613076591	0.37688858586581	0.376888585865964	0.172444192196545	0.181689983213165	0.172444192196474	"1"
1386130	10.4209293412059	10.8990634095997	46.693305331029	46.9381183059529	80.3141549869422	85.7063566566159	0.356271439762629	0.351853878726059	1.90227738902809	17.8345059495217	32.9560896196334	32.540512906095	51.682944213612	52.2957275734876	18.6028071190778	18.3138472923419	10.151611183823	10.0275162901857	10.408842352319	10.2965924562416	10.099351125732	9.89685016044133	1.590976504317	1.47491067822668	181.290719259888	181.879888617024	2.18467865580702	2.20580777086202	0.766058185322338	0.249964123066585	3.43595154511016	3.43463692189811	1.78347146228226	1.81933458809306	1.48818487288236	1.63541120903693	1.01562711209128	1.4569849747416	1.49768377162224	0.862550338541644	0.478891358383691	0.511636050977701	2.31091322735202	2.38412509834978	0.643901485247246	1.37651729520604	1.38746588262597	5.99219132025947	6.05834654904837	5.46373235826304	5.52393475183261	5.97588942109851	6.03045515680227	0	0	0	0	0	0	0	0	0	0	0	0	0	4.89733759618096	4.81451384008971	2.8105685317866	2.86463304839535	6.32864199442705	6.20652393140988	2.20410509128654	0.974817850545347	44.4061092566369	44.876990732924	1.35570960068995	0.250738738266644	0.240274500065474	0.443430799297453	0.456022422117377	0.438894815174202	0.00316227766016838	0.449877771764259	"2"
1386134	4.54250922400826	4.54250922400826	43	43	64.0603426971074	64.0603426971074	0.11	0.11	0.269784577289256	0	38.7	38.7	31.8502817437603	31.8502817437603	17.4143527267	17.4143527267	10.1422040147	10.1422040147	10.459517808	10.459517808	10.4218699558	10.4218699558	3.42712972509	3.42712972509	182.88	182.88	3.08271194166969	3.08271194166969	1.15625206811452	0.422387775304072	3.04452243772342	3.04452243772342	1.08629476236548	1.08629476236548	0.24388253978405	0.24388253978405	0.756457673612336	2.24316525278804	2.24316525278804	0.238847261901003	0.22314355131421	0.22314355131421	4.61512051684126	4.61512051684126	0	1.45861502269952	1.45861502269952	5.80095871474714	5.80095871474714	5.26003528998996	5.26003528998996	5.77812208779789	5.77812208779789	0	0.182321556793955	0.0285874568519126	0.0285874568519126	0.0285874568519126	0	0.0563803334361076	0.0563803334361076	0.0563803334361076	0.0563803334361076	0.0285874568519126	0	0.0305292050348229	3.03543364040554	3.03543364040554	1.09861228866811	1.09861228866811	5.46567035758463	5.46567035758463	1.15625206811452	0.422387775304072	45.4608969198805	45.4608969198805	1.06335090540072	0.248180456212547	0.248180456212547	0.356582681475277	0.356582681475277	0.223956163295631	0.271605725271026	0.223956163295631	"1"
1386136	4.69163803199142	4.69163803199142	47.0040138298295	47.0040138298295	63.3177723331876	63.3177723331876	0.232246155069	0.232246155069	0.279538975531932	0	48.0629181735087	48.0629181735087	32.2582147461352	32.2582147461352	17.6643050977	17.6643050977	10.7425791065	10.7425791065	11.0022722969	11.0022722969	10.6235696466	10.6235696466	3.57748892361	3.57748892361	182.88	182.88	3.0797309454161	3.0797309454161	3.16322357031832	1.47631786376748	2.72716351502362	2.72716351502362	1.09153729758857	1.09153729758857	0.237363707734142	0.237363707734142	0.763235282555332	2.21755235758802	2.21755235758802	0.246499837687122	0.395069087201617	0.395069087201617	4.61512051684126	4.61512051684126	0	2.41473458854457	2.41473458854457	5.67790836668371	5.67790836668371	5.22724921973395	5.22724921973395	5.71123230221485	5.71123230221485	0	0.937660757610348	1.23605269778935	0.16296882827814	0.19062035960865	0	0.303801454331664	0.415415438961332	0.420025259439494	0.474991170756775	0.265436463504461	0	0.242161557149972	4.35684071698461	4.35684071698461	1.09861228866811	1.09861228866811	5.80933770171553	5.80933770171553	3.16322357031832	1.47631786376748	44.7671670016096	44.7671670016096	1.07014267789633	0.248863949948546	0.248863949948546	0.35483498802892	0.35483498802892	0.227730058388657	0.179682915158899	0.227730058388657	"1"
1386140	2.75611591339628	2.75611591339628	43	43	72.9554901123426	72.9554901123426	0.177536945813	0.177536945813	0.152937993407225	0	67.4740571975917	67.4740571975917	26.9637088775315	26.9637088775315	18.7245632826	18.7245632826	11.459298505	11.459298505	11.6489580535	11.6489580535	11.5056044326	11.5056044326	4.28184957989	4.28184957989	182.88	182.88	3.11774676145403	3.11774676145403	2.02514373827199	0.209531323894348	2.15506024266071	2.15506024266071	1.02126064639522	1.02126064639522	0.318836211411399	0.318836211411399	0.671483720739532	2.50777120538876	2.50777120538876	0.14231346135618	0.200538577464912	0.200538577464912	4.61512051684126	4.61512051684126	0	3.36781656899854	3.36781656899854	5.39588859485003	5.39588859485003	4.91442091596714	4.91442091596714	5.46768471738131	5.46768471738131	0	0	0.660107326481745	0.0843411484337509	0.0843411484337509	0	0.144100343973757	0.162118849476435	0.0843411484337509	0.151862349309246	0.0843411484337509	0	0.0751074724868054	4.97598084974048	4.97598084974048	1.09861228866811	1.09861228866811	6.19384979293553	6.19384979293553	2.02514373827199	0.209531323894348	43.4843911876434	43.4843911876434	0.978334817533554	0.239841613076555	0.239841613076555	0.376888585866257	0.376888585866257	0.172444192196423	0.214884364252032	0.172444192196423	"1"
1386142	4.74730397904248	3.55921145803069	43	43.4237851662404	63.0405899223209	68.9565648950128	0.11	0.126445012788	0.205467842441176	0	38.7	38.7926355498721	32.4104856401395	29.1605290705882	17.7516109132	17.2862188543	10.2542328708	10.1424858641	10.55166655	10.4453110807	10.7697793314	10.3923255283	3.78458932372	3.49418802593	182.88	182.88	3.07861593464958	3.10214810043139	1.34510771678964	0.392447411026861	3.04452243772342	3.04430246468202	1.09348717823234	1.05102190416822	0.234919462278891	0.285833049141536	0.765753462290643	2.20782103689498	2.39737631418682	0.249341404256209	0.22314355131421	0.223294946502996	4.61512051684126	4.61512051684126	0	1.45861502269952	1.45990961051731	5.808651578469	5.82743026769725	5.31905380593635	5.33166255123714	5.76639557031061	5.81062487579617	0.115112807100505	0.443402947448557	0.686122565622981	0.0898407039997895	0.0898407039997895	0	0.169742774587094	0.173112617708645	0.173112617708645	0.173112617708645	0.0898407039997895	0	0.0980337402713654	3.03543364040554	3.03765442993762	1.09861228866811	1.09861228866811	5.4464421364335	5.57357086080038	2.08418029602701	0.635676953405395	45.1234686775075	45.9183988777919	1.01743419704275	0.249118599936213	0.24362576205962	0.354180408687306	0.367898508423179	0.229122825015856	0.176539202445236	0.19727336556445	"1"
1386146	2.75611591339369	2.75611591339369	45.5981893223273	45.5981893223273	72.9554901123685	72.9554901123685	0.221886566369	0.221886566369	0.152937993407003	0	44.6826973771801	44.6826973771801	26.963708877513	26.963708877513	16.6406949424	16.6406949424	10.2096147218	10.2096147218	10.5070613661	10.5070613661	9.74229471237	9.74229471237	2.83916207036	2.83916207036	182.88	182.88	3.11774676145501	3.11774676145501	2.04896944751416	0.399715276127557	2.85670638361812	2.85670638361812	1.02126064639242	1.02126064639242	0.318836211411292	0.318836211411292	0.671483720739173	2.50777120538961	2.50777120538961	0.142313461355988	0.335733047231882	0.335733047231882	4.61512051684126	4.61512051684126	0	2.15600570949434	2.15600570949434	5.82312923283877	5.82312923283877	5.33944896931711	5.33944896931711	5.89179326616414	5.89179326616414	0	0.431132854856742	0.670901571612626	0.0861776962410523	0.0861776962410523	0	0.166361537215225	0.166361537215225	0.166361537215225	0.166361537215225	0.0861776962410523	0	0.0934903430873389	4.04004029505268	4.04004029505268	1.09861228866811	1.09861228866811	5.8186410767815	5.8186410767815	2.04896944751416	0.399715276127557	46.781210589616	46.781210589616	0.978334817533195	0.239841613076631	0.239841613076631	0.376888585866306	0.376888585866306	0.17244419219653	0.275045487147126	0.17244419219653	"1"
1386148	2.92879473312095	2.92879473312095	48	48	72.0956550760041	72.0956550760041	0.195049493685	0.195049493685	0.164232779429969	0	47.8448936170213	47.8448936170213	27.4360615391967	27.4360615391967	17.2125027327	17.2125027327	10.0943049653	10.0943049653	10.3728113298	10.3728113298	10.2828096364	10.2828096364	3.348780699	3.348780699	182.88	182.88	3.11441326474481	3.11441326474481	2.18718546476429	0.430612901640816	2.74171536879027	2.74171536879027	1.02773498034623	1.02773498034623	0.311831330173129	0.311831330173129	0.680020132286641	2.48504139775957	2.48504139775957	0.152062311643598	0.388582005950462	0.388582005950462	4.61512051684126	4.61512051684126	0	2.3902772978257	2.3902772978257	5.77592315795389	5.77592315795389	5.26507971551913	5.26507971551913	5.72014481103665	5.72014481103665	0	0.481808674695498	0.732367893713227	0.100749903100143	0.100749903100143	0	0.100749903100143	0.192271887647123	0.184818436992542	0.192271887647123	0.100749903100143	0	0.0998453349697161	4.32764170813854	4.32764170813854	1.09861228866811	1.09861228866811	5.64210676873122	5.64210676873122	2.18718546476429	0.430612901640816	46.0021328909867	46.0021328909867	0.986872570954713	0.240660289234487	0.240660289234487	0.374973760841785	0.374973760841785	0.178075276723389	0.241772351603735	0.178075276723389	"1"
1386152	2.75611591339477	2.75611591339477	43.7102443206172	43.7102443206172	72.9554901123018	72.9554901123018	0.137561080154	0.137561080154	0.152937993407201	0	38.8552528932705	38.8552528932705	26.9637088776254	26.9637088776254	16.9716353668	16.9716353668	10.0669500606	10.0669500606	10.3734197069	10.3734197069	10.1371842305	10.1371842305	3.29789019198	3.29789019198	182.88	182.88	3.11774676145416	3.11774676145416	1.64854323431468	0.341957166851783	3.04415374567571	3.04415374567571	1.02126064639274	1.02126064639274	0.318836211410996	0.318836211410996	0.671483720738897	2.50777120538884	2.50777120538884	0.14231346135616	0.223397269660779	0.223397269660779	4.61512051684126	4.61512051684126	0	1.46078374359646	1.46078374359646	5.83992694127469	5.83992694127469	5.34009630844966	5.34009630844966	5.83945082976782	5.83945082976782	0.0852598439508234	0.303801454331664	0.0544881852840697	0.0544881852840697	0.0544881852840697	0	0.102556588325092	0.106160195828391	0.106160195828391	0.106160195828391	0.0544881852840697	0	0.0592118596318461	3.03915279211342	3.03915279211342	1.09861228866811	1.09861228866811	5.65117534804614	5.65117534804614	1.64854323431468	0.341957166851783	46.448029343773	46.448029343773	0.97833481753292	0.239841613076768	0.239841613076768	0.376888585865932	0.376888585865932	0.172444192196831	0.262331336290577	0.172444192196831	"1"
