BestID	LifeStageCode	Group	Phylum	Subphylum	Superclass	Class	Subclass	Superorder	Order	Suborder	Superfamily	Family	Subfamily	Tribe	Genus	Species	Subspecies	GenusComplex	SpeciesComplex	Variety	FFG	TolVal	Habit	SpecCondTolVal
Caecidotea tomalensis	X	Benthic macroinvertebrates	Arthropoda	Crustacea		Malacostraca			Isopoda			Asellidae			Caecidotea	Caecidotea tomalensis					CG	8		
Caenidae	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Ephemeroptera			Caenidae										7	SP	
Caenidae	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Ephemeroptera			Caenidae									CG	7	SP	
Caenis	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Ephemeroptera			Caenidae			Caenis							7	SP	2
Caenis	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Ephemeroptera			Caenidae			Caenis						CG	7	SP	2
Caenis	U	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Ephemeroptera			Caenidae			Caenis							7	SP	2
Caenis amica	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Ephemeroptera			Caenidae			Caenis	Caenis amica						7	SP	
Caenis amica	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Ephemeroptera			Caenidae			Caenis	Caenis amica					CG	7	SP	
Caenis bajaensis	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Ephemeroptera			Caenidae			Caenis	Caenis bajaensis						7	SP	
Caenis bajaensis	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Ephemeroptera			Caenidae			Caenis	Caenis bajaensis					CG	7	SP	
Caenis latipennis	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Ephemeroptera			Caenidae			Caenis	Caenis latipennis						7	SP	
Caenis latipennis	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Ephemeroptera			Caenidae			Caenis	Caenis latipennis					CG	7	SP	
Caenis macafferti	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Ephemeroptera			Caenidae			Caenis	Caenis macafferti						7	SP	
Caenis macafferti	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Ephemeroptera			Caenidae			Caenis	Caenis macafferti					CG	7	SP	
Caenis punctata	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Ephemeroptera			Caenidae			Caenis	Caenis punctata						7	SP	
Caenis punctata	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Ephemeroptera			Caenidae			Caenis	Caenis punctata					CG	7	SP	
Caenis tardata	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Ephemeroptera			Caenidae			Caenis	Caenis tardata						7	SP	
Caenis tardata	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Ephemeroptera			Caenidae			Caenis	Caenis tardata					CG	7	SP	
Caenis youngi	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Ephemeroptera			Caenidae			Caenis	Caenis youngi						7	SP	
Caenis youngi	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Ephemeroptera			Caenidae			Caenis	Caenis youngi					CG	7	SP	
Caladomyia	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Diptera			Chironomidae	Chironominae	Tanytarsini	Caladomyia						CG	6	BU	
Caladomyia	P	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Diptera			Chironomidae	Chironominae	Tanytarsini	Caladomyia						CG	6	BU	
Caladomyia pistra	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Diptera			Chironomidae	Chironominae	Tanytarsini	Caladomyia	Caladomyia pistra							BU	
Caladomyia pistra	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Diptera			Chironomidae	Chironominae	Tanytarsini	Caladomyia	Caladomyia pistra					CG	6	BU	
Caladomyia pistra	P	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Diptera			Chironomidae	Chironominae	Tanytarsini	Caladomyia	Caladomyia pistra					CG	6	BU	
Calamoceratidae	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Calamoceratidae										1	SP	
Calamoceratidae	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Calamoceratidae									SH	1	SP	
Calamoceratidae	P	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Calamoceratidae									SH	1	SP	
Calanoida	X	Benthic macroinvertebrates	Arthropoda	Crustacea		Copepoda			Calanoida															
Calasellus	X	Benthic macroinvertebrates	Arthropoda	Crustacea		Malacostraca			Isopoda			Asellidae			Calasellus									
Calasellus californicus	X	Benthic macroinvertebrates	Arthropoda	Crustacea		Malacostraca			Isopoda			Asellidae			Calasellus	Calasellus californicus								
Calasellus longus	X	Benthic macroinvertebrates	Arthropoda	Crustacea		Malacostraca			Isopoda			Asellidae			Calasellus	Calasellus longus								
Calileuctra	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Leuctridae			Calileuctra							0	SP	
Calileuctra	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Leuctridae			Calileuctra						SH	0	SP	
Calileuctra dobryi	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Leuctridae			Calileuctra	Calileuctra dobryi						0	SP	
Calileuctra dobryi	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Leuctridae			Calileuctra	Calileuctra dobryi					SH	0	SP	
Calileuctra ephemera	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Leuctridae			Calileuctra	Calileuctra ephemera						0	SP	
Calileuctra ephemera	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Leuctridae			Calileuctra	Calileuctra ephemera					SH	0	SP	
Calineuria	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Perlidae			Calineuria							2	CN	
Calineuria	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Perlidae			Calineuria						P	2	CN	
Calineuria	U	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Perlidae			Calineuria							2	CN	
Calineuria californica	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Perlidae			Calineuria	Calineuria californica						2	CN	
Calineuria californica	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Perlidae			Calineuria	Calineuria californica					P	2	CN	
Callibaetis	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Ephemeroptera			Baetidae			Callibaetis							9	SW	4
Callibaetis	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Ephemeroptera			Baetidae			Callibaetis						CG	9	SW	4
Callibaetis	U	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Ephemeroptera			Baetidae			Callibaetis							9	SW	4
Callibaetis californicus	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Ephemeroptera			Baetidae			Callibaetis	Callibaetis californicus						9	SW	
Callibaetis californicus	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Ephemeroptera			Baetidae			Callibaetis	Callibaetis californicus					CG	9	SW	
Callibaetis ferrugineus	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Ephemeroptera			Baetidae			Callibaetis	Callibaetis ferrugineus						9	SW	
Callibaetis ferrugineus	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Ephemeroptera			Baetidae			Callibaetis	Callibaetis ferrugineus					CG	9	SW	
Callibaetis fluctuans	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Ephemeroptera			Baetidae			Callibaetis	Callibaetis fluctuans						9	SW	
Callibaetis fluctuans	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Ephemeroptera			Baetidae			Callibaetis	Callibaetis fluctuans					CG	9	SW	
Callibaetis montanus	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Ephemeroptera			Baetidae			Callibaetis	Callibaetis montanus						9	SW	
Callibaetis montanus	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Ephemeroptera			Baetidae			Callibaetis	Callibaetis montanus					CG	9	SW	
Callibaetis pallidus	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Ephemeroptera			Baetidae			Callibaetis	Callibaetis pallidus						9	SW	
Callibaetis pallidus	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Ephemeroptera			Baetidae			Callibaetis	Callibaetis pallidus					CG	9	SW	
Callibaetis pictus	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Ephemeroptera			Baetidae			Callibaetis	Callibaetis pictus						9	SW	
Callibaetis pictus	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Ephemeroptera			Baetidae			Callibaetis	Callibaetis pictus					CG	9	SW	
Callicorixa	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Hemiptera			Corixidae			Callicorixa						P	8	SW	
Callicorixa	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Hemiptera			Corixidae			Callicorixa						P	8	SW	
Callicorixa	U	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Hemiptera			Corixidae			Callicorixa						P	8	SW	
Callicorixa alaskensis	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Hemiptera			Corixidae			Callicorixa	Callicorixa alaskensis					P	8	SW	
Callicorixa alaskensis	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Hemiptera			Corixidae			Callicorixa	Callicorixa alaskensis					P		SW	
Callicorixa audeni	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Hemiptera			Corixidae			Callicorixa	Callicorixa audeni					P	8	SW	
Callicorixa audeni	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Hemiptera			Corixidae			Callicorixa	Callicorixa audeni					P	8	SW	
Callicorixa scudderi	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Hemiptera			Corixidae			Callicorixa	Callicorixa scudderi					P	8	SW	
Callicorixa scudderi	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Hemiptera			Corixidae			Callicorixa	Callicorixa scudderi					P		SW	
Callicorixa vulnerata	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Hemiptera			Corixidae			Callicorixa	Callicorixa vulnerata					P	8	SW	
Callicorixa vulnerata	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Hemiptera			Corixidae			Callicorixa	Callicorixa vulnerata					P	8	SW	
Calliperla	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Perlodidae			Calliperla							2	CN	
Calliperla	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Perlodidae			Calliperla						P	2	CN	
Calliperla luctuosa	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Perlodidae			Calliperla	Calliperla luctuosa						2	CN	
Calliperla luctuosa	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Perlodidae			Calliperla	Calliperla luctuosa					P	2	CN	
Caloparyphus	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Diptera			Stratiomyidae			Caloparyphus			Caloparyphus/ Euparyphus			CG	7	SP	
Caloparyphus	P	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Diptera			Stratiomyidae			Caloparyphus			Caloparyphus/ Euparyphus			CG	7	SP	
Caloparyphus	U	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Diptera			Stratiomyidae			Caloparyphus			Caloparyphus/ Euparyphus			CG	7	SP	
Caloparyphus/ Euparyphus	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Diptera			Stratiomyidae						Caloparyphus/ Euparyphus			CG	8	SP	
Caloparyphus/ Euparyphus	P	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Diptera			Stratiomyidae						Caloparyphus/ Euparyphus			CG	8	SP	
Caloparyphus/ Euparyphus	U	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Diptera			Stratiomyidae						Caloparyphus/ Euparyphus			CG	8	SP	
Calopterygidae	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Odonata			Calopterygidae									P	5	CB	
Calopterygidae	U	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Odonata			Calopterygidae									P	5	CB	
Calopteryx	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Odonata			Calopterygidae			Calopteryx						P	6	CB	
Calopteryx aequabilis	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Odonata			Calopterygidae			Calopteryx	Calopteryx aequabilis					P	5	CB	
Cambaridae	U	Benthic macroinvertebrates	Arthropoda	Crustacea		Malacostraca			Decapoda			Cambaridae									SH	8		
Cambaridae	X	Benthic macroinvertebrates	Arthropoda	Crustacea		Malacostraca			Decapoda			Cambaridae									SH	8		
Cambarincola	X	Benthic macroinvertebrates	Annelida			Branchiobdellae			Branchiobdellida			Cambarincolidae			Cambarincola						P			
Cambarincolidae	X	Benthic macroinvertebrates	Annelida			Branchiobdellae			Branchiobdellida			Cambarincolidae												
Cambarus	X	Benthic macroinvertebrates	Arthropoda	Crustacea		Malacostraca			Decapoda			Cambaridae			Cambarus							6		
Camelobaetidius	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Ephemeroptera			Baetidae			Camelobaetidius							4	SW	
Camelobaetidius	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Ephemeroptera			Baetidae			Camelobaetidius						CG	4	SW	
Camelobaetidius	U	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Ephemeroptera			Baetidae			Camelobaetidius							4	SW	
Camelobaetidius kickapoo	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Ephemeroptera			Baetidae			Camelobaetidius	Camelobaetidius kickapoo						4	SW	
Camelobaetidius kickapoo	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Ephemeroptera			Baetidae			Camelobaetidius	Camelobaetidius kickapoo					CG	4	SW	
Camelobaetidius maidu	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Ephemeroptera			Baetidae			Camelobaetidius	Camelobaetidius maidu						4	SW	
Camelobaetidius maidu	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Ephemeroptera			Baetidae			Camelobaetidius	Camelobaetidius maidu					CG	4	SW	
Camelobaetidius mexicanus	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Ephemeroptera			Baetidae			Camelobaetidius	Camelobaetidius mexicanus						4	SW	
Camelobaetidius mexicanus	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Ephemeroptera			Baetidae			Camelobaetidius	Camelobaetidius mexicanus					CG	4	SW	
Camelobaetidius musseri	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Ephemeroptera			Baetidae			Camelobaetidius	Camelobaetidius musseri						4	SW	
Camelobaetidius musseri	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Ephemeroptera			Baetidae			Camelobaetidius	Camelobaetidius musseri					CG	4	SW	
Camelobaetidius similis	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Ephemeroptera			Baetidae			Camelobaetidius	Camelobaetidius similis						4	SW	
Camelobaetidius similis	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Ephemeroptera			Baetidae			Camelobaetidius	Camelobaetidius similis					CG	4	SW	
Camelobaetidius warreni	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Ephemeroptera			Baetidae			Camelobaetidius	Camelobaetidius warreni						4	SW	
Camelobaetidius warreni	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Ephemeroptera			Baetidae			Camelobaetidius	Camelobaetidius warreni					CG	4	SW	
Canacidae	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Diptera			Canacidae									SC		BU	
Canacidae	P	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Diptera			Canacidae									SC		BU	
Canalipalpata	X	Benthic macroinvertebrates	Annelida			Polychaeta			Canalipalpata															
Cancer anthonyi	U	Benthic macroinvertebrates	Arthropoda			Malacostraca			Decapoda			Cancridae			Cancer	Cancer anthonyi								
Cancer magister	U	Benthic macroinvertebrates	Arthropoda			Malacostraca			Decapoda			Cancridae			Cancer	Cancer magister								
Capitata	X	Benthic macroinvertebrates	Cnidaria			Hydrozoa			Hydroida	Capitata														
Capitella capitata Complex	U	Benthic macroinvertebrates	Annelida			Polychaeta			Capitellida			Capitellidae			Capitella				Capitella capitata Complex					
Capitellidae	U	Benthic macroinvertebrates	Annelida			Polychaeta			Capitellida			Capitellidae												
Capnia	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Capniidae			Capnia							1	SP	
Capnia	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Capniidae			Capnia						SH	1	SP	
Capnia barberi	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Capniidae			Capnia	Capnia barberi						1	SP	
Capnia barberi	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Capniidae			Capnia	Capnia barberi					SH	1	SP	
Capnia californica	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Capniidae			Capnia	Capnia californica						1	SP	
Capnia californica	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Capniidae			Capnia	Capnia californica					SH	1	SP	
Capnia caryi	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Capniidae			Capnia	Capnia caryi						1	SP	
Capnia caryi	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Capniidae			Capnia	Capnia caryi					SH	1	SP	
Capnia confusa	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Capniidae			Capnia	Capnia confusa						1	SP	
Capnia confusa	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Capniidae			Capnia	Capnia confusa					SH	1	SP	
Capnia coyote	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Capniidae			Capnia	Capnia coyote						1	SP	
Capnia coyote	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Capniidae			Capnia	Capnia coyote					SH	1	SP	
Capnia decepta	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Capniidae			Capnia	Capnia decepta						1	SP	
Capnia decepta	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Capniidae			Capnia	Capnia decepta					SH	1	SP	
Capnia elongata	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Capniidae			Capnia	Capnia elongata						1	SP	
Capnia elongata	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Capniidae			Capnia	Capnia elongata					SH	1	SP	
Capnia erecta	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Capniidae			Capnia	Capnia erecta						1	SP	
Capnia erecta	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Capniidae			Capnia	Capnia erecta					SH	1	SP	
Capnia excavata	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Capniidae			Capnia	Capnia excavata						1	SP	
Capnia excavata	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Capniidae			Capnia	Capnia excavata					SH	1	SP	
Capnia fialai	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Capniidae			Capnia	Capnia fialai						1	SP	
Capnia fialai	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Capniidae			Capnia	Capnia fialai					SH	1	SP	
Capnia giulianii	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Capniidae			Capnia	Capnia giulianii						1	SP	
Capnia giulianii	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Capniidae			Capnia	Capnia giulianii					SH	1	SP	
Capnia glabra	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Capniidae			Capnia	Capnia glabra						1	SP	
Capnia glabra	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Capniidae			Capnia	Capnia glabra					SH	1	SP	
Capnia gracilaria	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Capniidae			Capnia	Capnia gracilaria						1	SP	
Capnia gracilaria	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Capniidae			Capnia	Capnia gracilaria					SH	1	SP	
Capnia hitchcocki	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Capniidae			Capnia	Capnia hitchcocki						1	SP	
Capnia hitchcocki	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Capniidae			Capnia	Capnia hitchcocki					SH	1	SP	
Capnia hornigi	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Capniidae			Capnia	Capnia hornigi						1	SP	
Capnia hornigi	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Capniidae			Capnia	Capnia hornigi					SH	1	SP	
Capnia inyo	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Capniidae			Capnia	Capnia inyo						1	SP	
