StationID_Master	CanonicalStationID	WaterbodyName	WaterbodyType	FinalLatitude	FinalLongitude	Coastal	CARefSite_2017	GIS_County	GIS_State	GIS_EcoL3Code	GIS_EcoL3Name	COMID_NHD2	COMID_NHD2_Notes	StationComment
DW202	DW202	Pueblo San Diego		32.69	-117.11	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331562		
DW203	DW203	Pueblo San Diego		32.69	-117.12	1	0	San Diego	California	85	Southern California/Northern Baja Coast	20331560		
DW204	DW204	Pueblo San Diego		32.7	-117.12	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331560		
DW205	DW205	Pueblo San Diego		32.7	-117.12	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331560		
DW206	DW206	Pueblo San Diego		32.7	-117.12	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331560		
DW207	DW207	Pueblo San Diego		32.71	-117.12	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331560		
DW208	DW208	Pueblo San Diego		32.72	-117.12	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331530		
DW209	DW209	Pueblo San Diego		32.72	-117.11	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331536		
DW210	DW210	Pueblo San Diego		32.7	-117.15	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20332040		
DW211	DW211	Pueblo San Diego		32.7	-117.14	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20332040		
DW212	DW212	Pueblo San Diego		32.7	-117.14	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20332040		
DW213	DW213	Pueblo San Diego		32.7	-117.15	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20332040		
DW214	DW214	Pueblo San Diego		32.7	-117.16	1	0	San Diego	California	85	Southern California/Northern Baja Coast	20332040		
DW215	DW215	Pueblo San Diego		32.71	-117.16	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20332040		
DW216	DW216	Otay River	Rivers/Streams	32.58	-117.07	0	0	San Diego	California	85	Southern California/Northern Baja Coast	948070299		
DW218	DW218	Otay River	Rivers/Streams	32.58	-117.07	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331992		
DW219	DW219	Otay River	Rivers/Streams	32.58	-117.06	0	0	San Diego	California	85	Southern California/Northern Baja Coast	948070299		
DW220	DW220	Otay River	Rivers/Streams	32.57	-117.06	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331716		
DW221	DW221	Tijuana River	Rivers/Streams	32.55	-117.04	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20324433		
DW222	DW222	Tijuana River	Rivers/Streams	32.55	-117.06	0	0	San Diego	California	85	Southern California/Northern Baja Coast	948070381		
DW223	DW223	Tijuana River	Rivers/Streams	32.56	-117.08	0	0	San Diego	California	85	Southern California/Northern Baja Coast	948070380		
DW224	DW224	Tijuana River	Rivers/Streams	32.56	-117.1	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20324427		
DW225	DW225	Otay River	Rivers/Streams	32.57	-117.08	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331718		
DW226	DW226	Otay River	Rivers/Streams	32.57	-117.06	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331720		
DW227	DW227	Tijuana River	Rivers/Streams	32.56	-117.05	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331720		
DW228	DW228	Tijuana River	Rivers/Streams	32.56	-116.99	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20325697		
DW229	DW229	Tijuana River	Rivers/Streams	32.56	-116.97	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20325727		
DW230	DW230	Tijuana River	Rivers/Streams	32.55	-116.96	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20325727		
DW231	DW231	Tijuana River	Rivers/Streams	32.56	-116.94	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20333804		
DW232	DW232	Pueblo San Diego		32.67	-117.06	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331596		
DW233	DW233	Pueblo San Diego		32.67	-117.07	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331596		
DW235	DW235	Pueblo San Diego		32.67	-117.04	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331600		
DW236	DW236	Pueblo San Diego		32.67	-117.04	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331600		
DW237	DW237	Pueblo San Diego		32.71	-117.16	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20332040		
DW238	DW238	Pueblo San Diego		32.72	-117.17	1	0	San Diego	California	85	Southern California/Northern Baja Coast	20332040		
DW239	DW239	Pueblo San Diego		32.72	-117.17	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20332040		
DW240	DW240	Pueblo San Diego		32.73	-117.17	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20332040		
DW241	DW241	Penasquitos		32.91	-117.23	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20332078		
DW242	DW242	San Diego River	Rivers/Streams	32.8	-117.02	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331936		
DW243	DW243	San Diego River	Rivers/Streams	32.76	-117.18	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331516		
DW244	DW244	Penasquitos		32.77	-117.19	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331504		
DW245	DW245	Pueblo San Diego		32.66	-117.05	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331600		
DW247	DW247	Penasquitos		32.96	-117.09	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331132		
DW248	DW248	Penasquitos		32.96	-117.09	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331132		
DW249	DW249	Penasquitos		32.94	-117.08	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331188		
DW251	DW251	Penasquitos		32.93	-117.09	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331254		
DW252	DW252	Penasquitos		32.93	-117.1	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331256		
DW254	DW254	Penasquitos		32.94	-117.14	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331204		
DW255	DW255	San Diego River	Rivers/Streams	32.76	-117.07	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331506		
DW256	DW256	San Diego River	Rivers/Streams	32.76	-117.08	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331506		
DW257	DW257	Penasquitos		32.84	-117.21	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331420		
DW258	DW258	Penasquitos		32.85	-117.21	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331366		
DW259	DW259	Penasquitos		32.85	-117.22	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331366		
DW260	DW260	Penasquitos		32.85	-117.22	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331366		
DW261	DW261	Penasquitos		32.84	-117.2	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331384		
DW262	DW262	Penasquitos		32.84	-117.19	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331384		
DW263	DW263	Penasquitos		32.85	-117.21	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331366		
DW264	DW264	Penasquitos		32.84	-117.22	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331406		
DW265	DW265	Penasquitos		32.84	-117.2	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331384		
DW266	DW266	Penasquitos		32.9	-117.16	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331302		
DW267	DW267	Penasquitos		32.9	-117.13	0	0	San Diego	California	85	Southern California/Northern Baja Coast	948070244		
DW268	DW268	Penasquitos		32.9	-117.13	0	0	San Diego	California	85	Southern California/Northern Baja Coast	948070244		
DW269	DW269	Penasquitos		32.9	-117.13	0	0	San Diego	California	85	Southern California/Northern Baja Coast	948070244		
DW270	DW270	Penasquitos		32.9	-117.12	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331910		
DW271	DW271	Penasquitos		32.89	-117.12	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331912		
DW272	DW272	Penasquitos		32.88	-117.19	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331358		
DW273	DW273	Penasquitos		32.81	-117.22	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331462		
DW275	DW275	Penasquitos		32.82	-117.17	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331478		
DW281	DW281	Penasquitos		32.94	-117.2	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331172		
DW282	DW282	San Dieguito		32.96	-117.19	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331134		
DW283	DW283	San Dieguito		32.96	-117.21	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331134		
DW284	DW284	San Dieguito		32.96	-117.21	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331134		
DW285	DW285	San Dieguito		32.96	-117.21	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331134		
DW288	DW288	San Dieguito		32.98	-117.13	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331944		
DW289	DW289	Penasquitos		32.94	-117.13	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331208		
DW290	DW290	Penasquitos		32.94	-117.11	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331944		
DW291	DW291	Penasquitos		32.93	-117.1	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331254		
DW292	DW292	Penasquitos		32.95	-117.09	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331160		
DW293	DW293	San Diego River	Rivers/Streams	32.77	-117.15	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331516		
DW294	DW294	San Diego River	Rivers/Streams	32.79	-117.13	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331492		
DW296	DW296	San Diego River	Rivers/Streams	32.8	-117.13	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331492		
DW297	DW297	San Diego River	Rivers/Streams	32.81	-117.1	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331470		
DW300	DW300	San Dieguito		32.99	-117.15	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331108		
DW301	DW301	San Dieguito		32.99	-117.14	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331944		
DW302	DW302	Penasquitos		32.91	-117.17	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331274		
DW303	DW303	Tijuana River	Rivers/Streams	32.54	-116.99	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20325725		
DW304	DW304	Tijuana River	Rivers/Streams	32.54	-116.99	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20325725		
DW305	DW305	Tijuana River	Rivers/Streams	32.55	-116.92	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20325723		
DW307	DW307	Pueblo San Diego		32.69	-117.09	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331568		
DW308	DW308	Penasquitos		32.91	-117.18	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331274		
DW309	DW309	Penasquitos		32.91	-117.19	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331274		
DW310	DW310	Penasquitos		32.91	-117.16	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331274		
DW311	DW311	Penasquitos		32.82	-117.2	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331478		
DW312	DW312	Pueblo San Diego		32.7	-117.09	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331562		
DW313	DW313	Pueblo San Diego		32.74	-117.05	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331550		
DW314	DW314	Pueblo San Diego		32.68	-117.1	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331568		
DW315	DW315	Pueblo San Diego		32.7	-117.07	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331558		
DW316	DW316	Penasquitos		32.83	-117.14	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331428		
DW317	DW317	San Dieguito		33.03	-117.08	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20328642		
DW318	DW318	Tijuana River	Rivers/Streams	32.55	-117.06	0	0	San Diego	California	85	Southern California/Northern Baja Coast	948070381		
DW319	DW319	Pueblo San Diego		32.72	-117.1	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331540		
DW320	DW320	Pueblo San Diego		32.69	-117.12	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331560		
DW321	DW321	Penasquitos		32.96	-117.15	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331138		
DW322	DW322	Tijuana River	Rivers/Streams	32.57	-117.02	0	0	San Diego	California	85	Southern California/Northern Baja Coast	948070404		
DW323	DW323	Penasquitos		32.95	-117.16	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331140		
DW324	DW324	Pueblo San Diego		32.69	-117.1	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331562		
DW325	DW325	Pueblo San Diego		32.69	-117.1	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331562		
DW326	DW326	San Diego River	Rivers/Streams	32.77	-117.05	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331494		
DW327	DW327	Tijuana River	Rivers/Streams	32.55	-116.96	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20325727		
DW328	DW328	Pueblo San Diego		32.74	-117.08	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331540		
DW329	DW329	Pueblo San Diego		32.75	-117.08	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331540		
DW330	DW330	Pueblo San Diego		32.75	-117.08	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331540		
DW331	DW331	San Dieguito		33.02	-117.13	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20328644		
DW332	DW332	San Dieguito		33.01	-117.14	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20329186		
DW333	DW333	San Dieguito		33.01	-117.14	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20329186		
DW334	DW334	San Dieguito		33.01	-117.14	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20329186		
DW335	DW335	San Dieguito		33	-117.14	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20329184		
DW336	DW336	San Dieguito		33	-117.14	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20329184		
DW337	DW337	San Dieguito		33	-117.16	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20328674		
DW338	DW338	San Dieguito		32.98	-117.16	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331096		
DW339	DW339	San Dieguito		32.98	-117.16	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331108		
DW340	DW340	Penasquitos		32.96	-117.16	0	0	San Diego	California	85	Southern California/Northern Baja Coast	948070386		
DW341	DW341	Otay River	Rivers/Streams	32.58	-117.1	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331704		
DW342	DW342	Tijuana River	Rivers/Streams	32.55	-116.93	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20325723		
DW343	DW343	Tijuana River	Rivers/Streams	32.55	-116.94	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20325723		
DW344	DW344	Tijuana River	Rivers/Streams	32.55	-116.94	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20325723		
DW345	DW345	Tijuana River	Rivers/Streams	32.57	-116.95	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20325727		
DW346	DW346	Tijuana River	Rivers/Streams	32.56	-116.96	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20325727		
DW347	DW347	Tijuana River	Rivers/Streams	32.56	-116.97	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20325727		
DW348	DW348	Tijuana River	Rivers/Streams	32.56	-116.97	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20325727		
DW349	DW349	Pueblo San Diego		32.71	-117.05	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331554		
DW350	DW350	Penasquitos		32.92	-117.11	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331944		
DW352	DW352	Penasquitos		32.92	-117.11	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331944		
DW353	DW353	Penasquitos		32.91	-117.1	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331944		
DW354	DW354	San Diego River	Rivers/Streams	32.74	-117.22	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20332016		
DW355	DW355	San Diego River	Rivers/Streams	32.76	-117.19	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331510		
DW356	DW356	San Diego River	Rivers/Streams	32.75	-117.22	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20332016		
DW357	DW357	San Diego River	Rivers/Streams	32.79	-117.03	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331936		
DW358	DW358	Pueblo San Diego		32.73	-117.12	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331530		
DW359	DW359	Pueblo San Diego		32.73	-117.12	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331530		
DW360	DW359	Pueblo San Diego		32.73	-117.12	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331530		
DW361	DW361	Pueblo San Diego		32.72	-117.12	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331536		
DW362	DW362	San Diego River	Rivers/Streams	32.75	-117.16	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331516		
DW363	DW363	Pueblo San Diego		32.71	-117.03	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331552		
DW364	DW364	Pueblo San Diego		32.67	-117.03	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331600		
DW366	DW366	Pueblo San Diego		32.71	-117.07	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331550		
DW367	DW367	San Diego River	Rivers/Streams	32.8	-117.05	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331464		
DW368	DW368	San Diego River	Rivers/Streams	32.8	-117.07	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331934		
DW369	DW369	San Diego River	Rivers/Streams	32.8	-117.06	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331464		
DW370	DW370	San Diego River	Rivers/Streams	32.77	-117.13	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331500		
DW371	DW371	Pueblo San Diego		32.71	-117.08	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331550		
DW372	DW372	San Diego River	Rivers/Streams	32.75	-117.1	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331508		
DW373	DW373	San Diego River	Rivers/Streams	32.76	-117.09	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331508		
DW374	DW374	Pueblo San Diego		32.74	-117.17	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331516		
DW375	DW375	Penasquitos		32.92	-117.21	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331262		
DW376	DW376	Penasquitos		32.92	-117.21	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331262		
DW377	DW377	Penasquitos		32.92	-117.2	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331268		
DW378	DW378	Pueblo San Diego		32.74	-117.07	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331542		
DW379	DW379	Pueblo San Diego		32.74	-117.11	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331528		
DW380	DW379	Pueblo San Diego		32.74	-117.11	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331528		
DW381	DW381	Pueblo San Diego		32.69	-117.12	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331560		
DW382	DW382	Penasquitos		32.8	-117.17	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331468		
DW383	DW383	Penasquitos		32.79	-117.17	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331476		
DW384	DW384	Penasquitos		32.92	-117.05	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331242		
DW385	DW385	Penasquitos		32.92	-117.05	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331242		
DW386	DW386	Penasquitos		32.92	-117.05	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331242		
DW387	DW387	Penasquitos		32.92	-117.04	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331266		
DW388	DW388	Penasquitos		32.92	-117.03	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331260		
DW389	DW389	Penasquitos		32.92	-117.03	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331260		
DW390	DW390	Penasquitos		32.92	-117.03	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331260		
DW391	DW391	Penasquitos		32.92	-117.02	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331260		
DW392	DW392	Penasquitos		32.83	-117.17	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331478		
DW393	DW393	Penasquitos		32.9	-117.12	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331910		
DW394	DW394	Pueblo San Diego		32.74	-117.14	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331532		
DW395	DW395	Pueblo San Diego		32.74	-117.09	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331540		
DW396	DW396	Penasquitos		32.79	-117.21	1	0	San Diego	California	85	Southern California/Northern Baja Coast	20332006		
DW397	DW397	Penasquitos		32.79	-117.21	1	0	San Diego	California	85	Southern California/Northern Baja Coast	20332006		
DW398	DW398	Penasquitos		32.79	-117.21	1	0	San Diego	California	85	Southern California/Northern Baja Coast	20332006		
DW399	DW399	Penasquitos		32.78	-117.2	1	0	San Diego	California	85	Southern California/Northern Baja Coast	20332006		
DW400	DW400	Penasquitos		32.78	-117.2	1	0	San Diego	California	85	Southern California/Northern Baja Coast	20332006		
DW401	DW401	Penasquitos		32.95	-117.19	0	0	San Diego	California	85	Southern California/Northern Baja Coast	948070387		
DW402	DW402	Penasquitos		32.95	-117.19	0	0	San Diego	California	85	Southern California/Northern Baja Coast	948070387		
DW403	DW403	Penasquitos		32.96	-117.18	0	0	San Diego	California	85	Southern California/Northern Baja Coast	948070388		
DW404	DW404	Penasquitos		32.95	-117.18	0	0	San Diego	California	85	Southern California/Northern Baja Coast	948070388		
DW406	DW406	Penasquitos		32.85	-117.25	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20332088		
DW407	DW407	Penasquitos		32.85	-117.25	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20332088		
DW408	DW408	Penasquitos		32.85	-117.26	1	0	San Diego	California	85	Southern California/Northern Baja Coast	20332088		
DW409	DW409	Penasquitos		32.85	-117.26	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20332088		
DW410	DW410	Penasquitos		32.84	-117.26	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20332088		
DW411	DW411	Penasquitos		32.84	-117.26	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20332088		
DW412	DW412	Penasquitos		32.84	-117.26	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20332088		
DW413	DW413	Penasquitos		32.84	-117.26	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20332088		
DW414	DW414	Penasquitos		32.84	-117.26	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20332088		
DW415	DW415	Penasquitos		32.84	-117.26	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20332088		
DW416	DW416	Penasquitos		32.84	-117.26	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20332088		
DW417	DW417	Penasquitos		32.8	-117.22	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331462		
DW418	DW418	Penasquitos		32.8	-117.22	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331462		
DW419	DW419	Penasquitos		32.8	-117.21	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331462		
DW420	DW420	Penasquitos		32.92	-117.21	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331964		
DW421	DW421	Penasquitos		32.92	-117.21	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331964		
DW422	DW422	Penasquitos		32.93	-117.2	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331210		
DW423	DW423	Penasquitos		32.84	-117.26	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20332088		
DW424	DW424	Penasquitos		32.84	-117.25	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331422		
DW425	DW425	Penasquitos		32.89	-117.17	0	0	San Diego	California	85	Southern California/Northern Baja Coast	948070390		
DW426	DW426	Penasquitos		32.89	-117.16	0	0	San Diego	California	85	Southern California/Northern Baja Coast	948070390		
DW427	DW427	Penasquitos		32.89	-117.15	0	0	San Diego	California	85	Southern California/Northern Baja Coast	948070389		
DW428	DW428	Penasquitos		32.89	-117.15	0	0	San Diego	California	85	Southern California/Northern Baja Coast	948070389		
DW429	DW429	Penasquitos		32.89	-117.15	0	0	San Diego	California	85	Southern California/Northern Baja Coast	948070389		
DW430	DW430	Pueblo San Diego		32.72	-117.07	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331550		
DW431	DW431	Pueblo San Diego		32.71	-117.11	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331544		
DW432	DW432	Pueblo San Diego		32.72	-117.23	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20332102		
DW433	DW433	San Dieguito		33.03	-117.08	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20328642		
DW434	DW434	San Dieguito		33.03	-117.08	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20328642		
DW435	DW435	Penasquitos		32.91	-117.15	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331274		
DW436	DW436	San Diego River	Rivers/Streams	32.8	-117.14	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331488		
DW437	DW437	Penasquitos		32.79	-117.16	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331474		
DW438	DW438	San Diego River	Rivers/Streams	32.8	-117.04	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331944		
DW439	DW439	San Diego River	Rivers/Streams	32.81	-117.04	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331944		
DW440	DW440	San Diego River	Rivers/Streams	32.81	-117.04	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331944		
DW441	DW441	San Diego River	Rivers/Streams	32.81	-117.04	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331446		
DW442	DW442	Penasquitos		32.84	-117.27	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20332088		
DW443	DW443	Penasquitos		32.93	-117.21	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331964		
DW444	DW444	Penasquitos		32.93	-117.2	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331210		
DW445	DW445	Penasquitos		32.93	-117.2	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331210		
DW446	DW446	San Diego River	Rivers/Streams	32.79	-117.05	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331936		
DW447	DW447	San Diego River	Rivers/Streams	32.8	-117.05	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331464		
DW448	DW447	San Diego River	Rivers/Streams	32.8	-117.05	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331464		
DW449	DW449	San Diego River	Rivers/Streams	32.8	-117.05	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331464		
DW450	DW450	Penasquitos		32.92	-117.23	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331262		
DW451	DW451	Pueblo San Diego		32.74	-117.15	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331532		
DW452	DW452	San Diego River	Rivers/Streams	32.77	-117.05	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331494		
