StationID_Master	BMISampleID	CollDate	BestID	SumOfResult_Value	Genus	Family	SpecCondTolVal
315ATAxxx	315ATAxxx_BMI_CSBP_Trans_4/13/2004_1	4/13/2004 0:00:00	Enochrus	1.00	Enochrus	Hydrophilidae	
315ATAxxx	315ATAxxx_BMI_CSBP_Trans_4/13/2004_1	4/13/2004 0:00:00	Ephydra	1.00	Ephydra	Ephydridae	
315ATAxxx	315ATAxxx_BMI_CSBP_Trans_4/13/2004_1	4/13/2004 0:00:00	Fallceon quilleri	1.00	Fallceon	Baetidae	
315ATAxxx	315ATAxxx_BMI_CSBP_Trans_4/13/2004_1	4/13/2004 0:00:00	Ischnura	1.00	Ischnura	Coenagrionidae	
315ATAxxx	315ATAxxx_BMI_CSBP_Trans_4/13/2004_1	4/13/2004 0:00:00	Peltodytes	1.00	Peltodytes	Haliplidae	4
315ATAxxx	315ATAxxx_BMI_CSBP_Trans_4/13/2004_1	4/13/2004 0:00:00	Probezzia	1.00	Probezzia	Ceratopogonidae	3
315ATAxxx	315ATAxxx_BMI_CSBP_Trans_4/13/2004_1	4/13/2004 0:00:00	Sigara	2.00	Sigara	Corixidae	
315ATAxxx	315ATAxxx_BMI_CSBP_Trans_4/21/2001_1	4/21/2001 0:00:00	Agabus	1.00	Agabus	Dytiscidae	3
315ATAxxx	315ATAxxx_BMI_CSBP_Trans_4/21/2001_1	4/21/2001 0:00:00	Baetis	1.00	Baetis	Baetidae	4
315ATAxxx	315ATAxxx_BMI_CSBP_Trans_4/21/2001_1	4/21/2001 0:00:00	Caenis	1.00	Caenis	Caenidae	2
315ATAxxx	315ATAxxx_BMI_CSBP_Trans_4/21/2001_1	4/21/2001 0:00:00	Callibaetis	1.00	Callibaetis	Baetidae	4
315ATAxxx	315ATAxxx_BMI_CSBP_Trans_4/21/2001_1	4/21/2001 0:00:00	Chironomini	193.00		Chironomidae	
315ATAxxx	315ATAxxx_BMI_CSBP_Trans_4/21/2001_1	4/21/2001 0:00:00	Corixidae	1.00		Corixidae	
315ATAxxx	315ATAxxx_BMI_CSBP_Trans_4/21/2001_1	4/21/2001 0:00:00	Culicidae	3.00		Culicidae	
315ATAxxx	315ATAxxx_BMI_CSBP_Trans_4/21/2001_1	4/21/2001 0:00:00	Culicoides	7.00	Culicoides	Ceratopogonidae	5
315ATAxxx	315ATAxxx_BMI_CSBP_Trans_4/21/2001_1	4/21/2001 0:00:00	Dasyhelea	1.00	Dasyhelea	Ceratopogonidae	6
315ATAxxx	315ATAxxx_BMI_CSBP_Trans_4/21/2001_1	4/21/2001 0:00:00	Dixella	1.00	Dixella	Dixidae	
315ATAxxx	315ATAxxx_BMI_CSBP_Trans_4/21/2001_1	4/21/2001 0:00:00	Dolichopodidae	1.00		Dolichopodidae	
315ATAxxx	315ATAxxx_BMI_CSBP_Trans_4/21/2001_1	4/21/2001 0:00:00	Forcipomyia	1.00	Forcipomyia	Ceratopogonidae	
315ATAxxx	315ATAxxx_BMI_CSBP_Trans_4/21/2001_1	4/21/2001 0:00:00	Gyrinus	1.00	Gyrinus	Gyrinidae	
315ATAxxx	315ATAxxx_BMI_CSBP_Trans_4/21/2001_1	4/21/2001 0:00:00	Helochares normatus	1.00	Helochares	Hydrophilidae	
315ATAxxx	315ATAxxx_BMI_CSBP_Trans_4/21/2001_1	4/21/2001 0:00:00	Ormosia	6.00	Ormosia	Tipulidae	
315ATAxxx	315ATAxxx_BMI_CSBP_Trans_4/21/2001_1	4/21/2001 0:00:00	Orthocladiinae	143.00		Chironomidae	
315ATAxxx	315ATAxxx_BMI_CSBP_Trans_4/21/2001_1	4/21/2001 0:00:00	Peltodytes	2.00	Peltodytes	Haliplidae	4
315ATAxxx	315ATAxxx_BMI_CSBP_Trans_4/21/2001_1	4/21/2001 0:00:00	Probezzia	6.00	Probezzia	Ceratopogonidae	3
315ATAxxx	315ATAxxx_BMI_CSBP_Trans_4/21/2001_1	4/21/2001 0:00:00	Sanfilippodytes	3.00	Sanfilippodytes	Dytiscidae	2
315ATAxxx	315ATAxxx_BMI_CSBP_Trans_4/21/2001_1	4/21/2001 0:00:00	Scatella	5.00	Scatella	Ephydridae	
315ATAxxx	315ATAxxx_BMI_CSBP_Trans_4/21/2001_1	4/21/2001 0:00:00	Stictotarsus	5.00	Stictotarsus	Dytiscidae	2
315ATAxxx	315ATAxxx_BMI_CSBP_Trans_4/21/2001_1	4/21/2001 0:00:00	Tanypodinae	6.00		Chironomidae	
315ATAxxx	315ATAxxx_BMI_CSBP_Trans_4/21/2001_1	4/21/2001 0:00:00	Tanytarsini	50.00		Chironomidae	
315ATAxxx	315ATAxxx_BMI_CSBP_Trans_4/21/2001_1	4/21/2001 0:00:00	Tropisternus	1.00	Tropisternus	Hydrophilidae	5
315ATAxxx	315ATAxxx_BMI_RWB_4/28/2005_1	4/28/2005 0:00:00	Baetis	20.00	Baetis	Baetidae	4
315ATAxxx	315ATAxxx_BMI_RWB_4/28/2005_1	4/28/2005 0:00:00	Callibaetis	1.00	Callibaetis	Baetidae	4
315ATAxxx	315ATAxxx_BMI_RWB_4/28/2005_1	4/28/2005 0:00:00	Chironomidae	434.00		Chironomidae	
315ATAxxx	315ATAxxx_BMI_RWB_4/28/2005_1	4/28/2005 0:00:00	Dytiscidae	1.00		Dytiscidae	
315ATAxxx	315ATAxxx_BMI_RWB_4/28/2005_1	4/28/2005 0:00:00	Ormosia	1.00	Ormosia	Tipulidae	
315ATAxxx	315ATAxxx_BMI_RWB_4/28/2005_1	4/28/2005 0:00:00	Psychoda	1.00	Psychoda	Psychodidae	
315ATAxxx	315ATAxxx_BMI_RWB_4/28/2005_1	4/28/2005 0:00:00	Simulium	7.00	Simulium	Simuliidae	4
315ATAxxx	315ATAxxx_BMI_RWB_4/28/2005_1	4/28/2005 0:00:00	Stratiomys	1.00	Stratiomys	Stratiomyidae	
315ATUxxx	315ATUxxx_BMI_RWB_4/10/2008_1	4/10/2008 0:00:00	Alotanypus	2.00	Alotanypus	Chironomidae	6
315ATUxxx	315ATUxxx_BMI_RWB_4/10/2008_1	4/10/2008 0:00:00	Apedilum	5.00	Apedilum	Chironomidae	5
315ATUxxx	315ATUxxx_BMI_RWB_4/10/2008_1	4/10/2008 0:00:00	Chironomus	60.00	Chironomus	Chironomidae	4
315ATUxxx	315ATUxxx_BMI_RWB_4/10/2008_1	4/10/2008 0:00:00	Cricotopus	6.00	Cricotopus	Chironomidae	4
315ATUxxx	315ATUxxx_BMI_RWB_4/10/2008_1	4/10/2008 0:00:00	Dicrotendipes	5.00	Dicrotendipes	Chironomidae	5
315ATUxxx	315ATUxxx_BMI_RWB_4/10/2008_1	4/10/2008 0:00:00	Eukiefferiella	14.00	Eukiefferiella	Chironomidae	4
315ATUxxx	315ATUxxx_BMI_RWB_4/10/2008_1	4/10/2008 0:00:00	Hydrobaenus	6.00	Hydrobaenus	Chironomidae	
315ATUxxx	315ATUxxx_BMI_RWB_4/10/2008_1	4/10/2008 0:00:00	Limnophyes	3.00	Limnophyes	Chironomidae	6
315ATUxxx	315ATUxxx_BMI_RWB_4/10/2008_1	4/10/2008 0:00:00	Micropsectra	235.00	Micropsectra	Chironomidae	6
315ATUxxx	315ATUxxx_BMI_RWB_4/10/2008_1	4/10/2008 0:00:00	Orthocladius complex	57.00		Chironomidae	
315ATUxxx	315ATUxxx_BMI_RWB_4/10/2008_1	4/10/2008 0:00:00	Parametriocnemus	14.00	Parametriocnemus	Chironomidae	3
315ATUxxx	315ATUxxx_BMI_RWB_4/10/2008_1	4/10/2008 0:00:00	Polypedilum	3.00	Polypedilum	Chironomidae	4
315ATUxxx	315ATUxxx_BMI_RWB_4/10/2008_1	4/10/2008 0:00:00	Pseudochironomus	1.00	Pseudochironomus	Chironomidae	3
315ATUxxx	315ATUxxx_BMI_RWB_4/10/2008_1	4/10/2008 0:00:00	Pseudosmittia	2.00	Pseudosmittia	Chironomidae	
315ATUxxx	315ATUxxx_BMI_RWB_4/10/2008_1	4/10/2008 0:00:00	Rheotanytarsus	1.00	Rheotanytarsus	Chironomidae	3
315ATUxxx	315ATUxxx_BMI_RWB_4/10/2008_1	4/10/2008 0:00:00	Simulium	2.00	Simulium	Simuliidae	4
315ATUxxx	315ATUxxx_BMI_RWB_6/4/2010_1	6/4/2010 0:00:00	Ablabesmyia	1.00	Ablabesmyia	Chironomidae	4
315ATUxxx	315ATUxxx_BMI_RWB_6/4/2010_1	6/4/2010 0:00:00	Alotanypus	1.00	Alotanypus	Chironomidae	6
315ATUxxx	315ATUxxx_BMI_RWB_6/4/2010_1	6/4/2010 0:00:00	Apedilum	104.00	Apedilum	Chironomidae	5
315ATUxxx	315ATUxxx_BMI_RWB_6/4/2010_1	6/4/2010 0:00:00	Baetis tricaudatus	4.00	Baetis	Baetidae	
315ATUxxx	315ATUxxx_BMI_RWB_6/4/2010_1	6/4/2010 0:00:00	Chironomus	8.00	Chironomus	Chironomidae	4
315ATUxxx	315ATUxxx_BMI_RWB_6/4/2010_1	6/4/2010 0:00:00	Corynoneura	6.00	Corynoneura	Chironomidae	3
315ATUxxx	315ATUxxx_BMI_RWB_6/4/2010_1	6/4/2010 0:00:00	Cricotopus	14.00	Cricotopus	Chironomidae	4
315ATUxxx	315ATUxxx_BMI_RWB_6/4/2010_1	6/4/2010 0:00:00	Dasyhelea	3.00	Dasyhelea	Ceratopogonidae	6
315ATUxxx	315ATUxxx_BMI_RWB_6/4/2010_1	6/4/2010 0:00:00	Dicrotendipes	59.00	Dicrotendipes	Chironomidae	5
315ATUxxx	315ATUxxx_BMI_RWB_6/4/2010_1	6/4/2010 0:00:00	Dolichopodidae	3.00		Dolichopodidae	
315ATUxxx	315ATUxxx_BMI_RWB_6/4/2010_1	6/4/2010 0:00:00	Eukiefferiella	4.00	Eukiefferiella	Chironomidae	4
315ATUxxx	315ATUxxx_BMI_RWB_6/4/2010_1	6/4/2010 0:00:00	Hydroptila	2.00	Hydroptila	Hydroptilidae	4
315ATUxxx	315ATUxxx_BMI_RWB_6/4/2010_1	6/4/2010 0:00:00	Labrundinia	1.00	Labrundinia	Chironomidae	5
315ATUxxx	315ATUxxx_BMI_RWB_6/4/2010_1	6/4/2010 0:00:00	Limnophyes	4.00	Limnophyes	Chironomidae	6
315ATUxxx	315ATUxxx_BMI_RWB_6/4/2010_1	6/4/2010 0:00:00	Micrasema	2.00	Micrasema	Brachycentridae	2
315ATUxxx	315ATUxxx_BMI_RWB_6/4/2010_1	6/4/2010 0:00:00	Neoplasta	1.00	Neoplasta	Empididae	4
315ATUxxx	315ATUxxx_BMI_RWB_6/4/2010_1	6/4/2010 0:00:00	Parametriocnemus	1.00	Parametriocnemus	Chironomidae	3
315ATUxxx	315ATUxxx_BMI_RWB_6/4/2010_1	6/4/2010 0:00:00	Paratanytarsus	20.00	Paratanytarsus	Chironomidae	3
315ATUxxx	315ATUxxx_BMI_RWB_6/4/2010_1	6/4/2010 0:00:00	Phaenopsectra	11.00	Phaenopsectra	Chironomidae	3
315ATUxxx	315ATUxxx_BMI_RWB_6/4/2010_1	6/4/2010 0:00:00	Pseudochironomus	1.00	Pseudochironomus	Chironomidae	3
315ATUxxx	315ATUxxx_BMI_RWB_6/4/2010_1	6/4/2010 0:00:00	Rheocricotopus	13.00	Rheocricotopus	Chironomidae	4
315ATUxxx	315ATUxxx_BMI_RWB_6/4/2010_1	6/4/2010 0:00:00	Rheotanytarsus	11.00	Rheotanytarsus	Chironomidae	3
315ATUxxx	315ATUxxx_BMI_RWB_6/4/2010_1	6/4/2010 0:00:00	Simulium	46.00	Simulium	Simuliidae	4
315ATUxxx	315ATUxxx_BMI_RWB_6/4/2010_1	6/4/2010 0:00:00	Stictotarsus	1.00	Stictotarsus	Dytiscidae	2
315ATUxxx	315ATUxxx_BMI_RWB_6/4/2010_1	6/4/2010 0:00:00	Tanytarsus	58.00	Tanytarsus	Chironomidae	5
315ATUxxx	315ATUxxx_BMI_RWB_6/4/2010_1	6/4/2010 0:00:00	Thienemannimyia group	1.00		Chironomidae	
315CAPxxx	315CAPxxx_BMI_CSBP_Trans_3/23/2002_1	3/23/2002 0:00:00	Agapetus	4.00	Agapetus	Glossosomatidae	1
315CAPxxx	315CAPxxx_BMI_CSBP_Trans_3/23/2002_1	3/23/2002 0:00:00	Argia	1.00	Argia	Coenagrionidae	5
315CAPxxx	315CAPxxx_BMI_CSBP_Trans_3/23/2002_1	3/23/2002 0:00:00	Baetis	98.00	Baetis	Baetidae	4
315CAPxxx	315CAPxxx_BMI_CSBP_Trans_3/23/2002_1	3/23/2002 0:00:00	Caenis	2.00	Caenis	Caenidae	2
315CAPxxx	315CAPxxx_BMI_CSBP_Trans_3/23/2002_1	3/23/2002 0:00:00	Calineuria californica	1.00	Calineuria	Perlidae	
315CAPxxx	315CAPxxx_BMI_CSBP_Trans_3/23/2002_1	3/23/2002 0:00:00	Caloparyphus/ Euparyphus	10.00		Stratiomyidae	
315CAPxxx	315CAPxxx_BMI_CSBP_Trans_3/23/2002_1	3/23/2002 0:00:00	Chironomini	58.00		Chironomidae	
315CAPxxx	315CAPxxx_BMI_CSBP_Trans_3/23/2002_1	3/23/2002 0:00:00	Cloeodes excogitatus	1.00	Cloeodes	Baetidae	
315CAPxxx	315CAPxxx_BMI_CSBP_Trans_3/23/2002_1	3/23/2002 0:00:00	Diphetor hageni	67.00	Diphetor	Baetidae	
315CAPxxx	315CAPxxx_BMI_CSBP_Trans_3/23/2002_1	3/23/2002 0:00:00	Dixa	2.00	Dixa	Dixidae	4
315CAPxxx	315CAPxxx_BMI_CSBP_Trans_3/23/2002_1	3/23/2002 0:00:00	Epeorus	17.00	Epeorus	Heptageniidae	
315CAPxxx	315CAPxxx_BMI_CSBP_Trans_3/23/2002_1	3/23/2002 0:00:00	Fallceon quilleri	32.00	Fallceon	Baetidae	
315CAPxxx	315CAPxxx_BMI_CSBP_Trans_3/23/2002_1	3/23/2002 0:00:00	Helicopsyche	19.00	Helicopsyche	Helicopsychidae	
315CAPxxx	315CAPxxx_BMI_CSBP_Trans_3/23/2002_1	3/23/2002 0:00:00	Heptageniidae	12.00		Heptageniidae	
315CAPxxx	315CAPxxx_BMI_CSBP_Trans_3/23/2002_1	3/23/2002 0:00:00	Hydropsyche	2.00	Hydropsyche	Hydropsychidae	3
315CAPxxx	315CAPxxx_BMI_CSBP_Trans_3/23/2002_1	3/23/2002 0:00:00	Hydroptila	1.00	Hydroptila	Hydroptilidae	4
315CAPxxx	315CAPxxx_BMI_CSBP_Trans_3/23/2002_1	3/23/2002 0:00:00	Isoperla denningi	4.00	Isoperla	Perlodidae	
315CAPxxx	315CAPxxx_BMI_CSBP_Trans_3/23/2002_1	3/23/2002 0:00:00	Lepidoptera	1.00			
315CAPxxx	315CAPxxx_BMI_CSBP_Trans_3/23/2002_1	3/23/2002 0:00:00	Leucrocuta	13.00	Leucrocuta	Heptageniidae	
315CAPxxx	315CAPxxx_BMI_CSBP_Trans_3/23/2002_1	3/23/2002 0:00:00	Limnophila	5.00	Limnophila	Tipulidae	
315CAPxxx	315CAPxxx_BMI_CSBP_Trans_3/23/2002_1	3/23/2002 0:00:00	Limonia	2.00	Limonia	Tipulidae	3
315CAPxxx	315CAPxxx_BMI_CSBP_Trans_3/23/2002_1	3/23/2002 0:00:00	Malenka	15.00	Malenka	Nemouridae	2
315CAPxxx	315CAPxxx_BMI_CSBP_Trans_3/23/2002_1	3/23/2002 0:00:00	Maruina lanceolata	1.00	Maruina	Psychodidae	
315CAPxxx	315CAPxxx_BMI_CSBP_Trans_3/23/2002_1	3/23/2002 0:00:00	Micrasema	51.00	Micrasema	Brachycentridae	2
315CAPxxx	315CAPxxx_BMI_CSBP_Trans_3/23/2002_1	3/23/2002 0:00:00	Neotrichia	1.00	Neotrichia	Hydroptilidae	3
315CAPxxx	315CAPxxx_BMI_CSBP_Trans_3/23/2002_1	3/23/2002 0:00:00	Ochrotrichia	4.00	Ochrotrichia	Hydroptilidae	3
315CAPxxx	315CAPxxx_BMI_CSBP_Trans_3/23/2002_1	3/23/2002 0:00:00	Optioservus	5.00	Optioservus	Elmidae	1
315CAPxxx	315CAPxxx_BMI_CSBP_Trans_3/23/2002_1	3/23/2002 0:00:00	Ordobrevia nubifera	1.00	Ordobrevia	Elmidae	
315CAPxxx	315CAPxxx_BMI_CSBP_Trans_3/23/2002_1	3/23/2002 0:00:00	Orthocladiinae	129.00		Chironomidae	
315CAPxxx	315CAPxxx_BMI_CSBP_Trans_3/23/2002_1	3/23/2002 0:00:00	Paraleptophlebia	5.00	Paraleptophlebia	Leptophlebiidae	1
315CAPxxx	315CAPxxx_BMI_CSBP_Trans_3/23/2002_1	3/23/2002 0:00:00	Polycentropus	12.00	Polycentropus	Polycentropodidae	
315CAPxxx	315CAPxxx_BMI_CSBP_Trans_3/23/2002_1	3/23/2002 0:00:00	Rhyacophila	36.00	Rhyacophila	Rhyacophilidae	
315CAPxxx	315CAPxxx_BMI_CSBP_Trans_3/23/2002_1	3/23/2002 0:00:00	Simulium	86.00	Simulium	Simuliidae	4
315CAPxxx	315CAPxxx_BMI_CSBP_Trans_3/23/2002_1	3/23/2002 0:00:00	Tanypodinae	9.00		Chironomidae	
315CAPxxx	315CAPxxx_BMI_CSBP_Trans_3/23/2002_1	3/23/2002 0:00:00	Tanytarsini	18.00		Chironomidae	
315CAPxxx	315CAPxxx_BMI_CSBP_Trans_3/23/2002_1	3/23/2002 0:00:00	Tinodes	1.00	Tinodes	Psychomyiidae	2
315CAPxxx	315CAPxxx_BMI_CSBP_Trans_3/23/2002_1	3/23/2002 0:00:00	Tricorythodes	4.00	Tricorythodes	Leptohyphidae	4
315CAPxxx	315CAPxxx_BMI_CSBP_Trans_3/23/2002_1	3/23/2002 0:00:00	Wormaldia	22.00	Wormaldia	Philopotamidae	1
315CAPxxx	315CAPxxx_BMI_CSBP_Trans_3/23/2002_1	3/23/2002 0:00:00	Zaitzevia	7.00	Zaitzevia	Elmidae	3
315CAPxxx	315CAPxxx_BMI_CSBP_Trans_3/23/2002_1	3/23/2002 0:00:00	Zaitzevia parvula	3.00	Zaitzevia	Elmidae	
315CAPxxx	315CAPxxx_BMI_CSBP_Trans_4/20/2001_1	4/20/2001 0:00:00	Agabus	8.00	Agabus	Dytiscidae	3
315CAPxxx	315CAPxxx_BMI_CSBP_Trans_4/20/2001_1	4/20/2001 0:00:00	Agapetus	1.00	Agapetus	Glossosomatidae	1
315CAPxxx	315CAPxxx_BMI_CSBP_Trans_4/20/2001_1	4/20/2001 0:00:00	Argia	4.00	Argia	Coenagrionidae	5
315CAPxxx	315CAPxxx_BMI_CSBP_Trans_4/20/2001_1	4/20/2001 0:00:00	Baetis	109.00	Baetis	Baetidae	4
315CAPxxx	315CAPxxx_BMI_CSBP_Trans_4/20/2001_1	4/20/2001 0:00:00	Caenis	6.00	Caenis	Caenidae	2
315CAPxxx	315CAPxxx_BMI_CSBP_Trans_4/20/2001_1	4/20/2001 0:00:00	Calineuria californica	2.00	Calineuria	Perlidae	
315CAPxxx	315CAPxxx_BMI_CSBP_Trans_4/20/2001_1	4/20/2001 0:00:00	Caloparyphus/ Euparyphus	8.00		Stratiomyidae	
315CAPxxx	315CAPxxx_BMI_CSBP_Trans_4/20/2001_1	4/20/2001 0:00:00	Chironomini	48.00		Chironomidae	
315CAPxxx	315CAPxxx_BMI_CSBP_Trans_4/20/2001_1	4/20/2001 0:00:00	Diphetor hageni	2.00	Diphetor	Baetidae	
315CAPxxx	315CAPxxx_BMI_CSBP_Trans_4/20/2001_1	4/20/2001 0:00:00	Dolophilodes	3.00	Dolophilodes	Philopotamidae	
315CAPxxx	315CAPxxx_BMI_CSBP_Trans_4/20/2001_1	4/20/2001 0:00:00	Drunella	4.00	Drunella	Ephemerellidae	
315CAPxxx	315CAPxxx_BMI_CSBP_Trans_4/20/2001_1	4/20/2001 0:00:00	Empididae	1.00		Empididae	
315CAPxxx	315CAPxxx_BMI_CSBP_Trans_4/20/2001_1	4/20/2001 0:00:00	Epeorus	19.00	Epeorus	Heptageniidae	
315CAPxxx	315CAPxxx_BMI_CSBP_Trans_4/20/2001_1	4/20/2001 0:00:00	Eubrianax edwardsii	3.00	Eubrianax	Psephenidae	
315CAPxxx	315CAPxxx_BMI_CSBP_Trans_4/20/2001_1	4/20/2001 0:00:00	Euparyphus	13.00	Euparyphus	Stratiomyidae	5
315CAPxxx	315CAPxxx_BMI_CSBP_Trans_4/20/2001_1	4/20/2001 0:00:00	Gumaga	2.00	Gumaga	Sericostomatidae	1
315CAPxxx	315CAPxxx_BMI_CSBP_Trans_4/20/2001_1	4/20/2001 0:00:00	Helicopsyche	9.00	Helicopsyche	Helicopsychidae	
315CAPxxx	315CAPxxx_BMI_CSBP_Trans_4/20/2001_1	4/20/2001 0:00:00	Heptagenia	10.00	Heptagenia	Heptageniidae	
315CAPxxx	315CAPxxx_BMI_CSBP_Trans_4/20/2001_1	4/20/2001 0:00:00	Hexatoma	5.00	Hexatoma	Tipulidae	
315CAPxxx	315CAPxxx_BMI_CSBP_Trans_4/20/2001_1	4/20/2001 0:00:00	Hydropsyche	11.00	Hydropsyche	Hydropsychidae	3
315CAPxxx	315CAPxxx_BMI_CSBP_Trans_4/20/2001_1	4/20/2001 0:00:00	Hydroptila	1.00	Hydroptila	Hydroptilidae	4
315CAPxxx	315CAPxxx_BMI_CSBP_Trans_4/20/2001_1	4/20/2001 0:00:00	Lepidostoma	4.00	Lepidostoma	Lepidostomatidae	1
315CAPxxx	315CAPxxx_BMI_CSBP_Trans_4/20/2001_1	4/20/2001 0:00:00	Leuctridae	1.00		Leuctridae	
315CAPxxx	315CAPxxx_BMI_CSBP_Trans_4/20/2001_1	4/20/2001 0:00:00	Micrasema	3.00	Micrasema	Brachycentridae	2
315CAPxxx	315CAPxxx_BMI_CSBP_Trans_4/20/2001_1	4/20/2001 0:00:00	Microcylloepus	1.00	Microcylloepus	Elmidae	4
315CAPxxx	315CAPxxx_BMI_CSBP_Trans_4/20/2001_1	4/20/2001 0:00:00	Neotrichia	3.00	Neotrichia	Hydroptilidae	3
315CAPxxx	315CAPxxx_BMI_CSBP_Trans_4/20/2001_1	4/20/2001 0:00:00	Ochrotrichia	7.00	Ochrotrichia	Hydroptilidae	3
315CAPxxx	315CAPxxx_BMI_CSBP_Trans_4/20/2001_1	4/20/2001 0:00:00	Optioservus	1.00	Optioservus	Elmidae	1
315CAPxxx	315CAPxxx_BMI_CSBP_Trans_4/20/2001_1	4/20/2001 0:00:00	Orthocladiinae	526.00		Chironomidae	
315CAPxxx	315CAPxxx_BMI_CSBP_Trans_4/20/2001_1	4/20/2001 0:00:00	Paraleptophlebia	10.00	Paraleptophlebia	Leptophlebiidae	1
315CAPxxx	315CAPxxx_BMI_CSBP_Trans_4/20/2001_1	4/20/2001 0:00:00	Polycentropus	1.00	Polycentropus	Polycentropodidae	
315CAPxxx	315CAPxxx_BMI_CSBP_Trans_4/20/2001_1	4/20/2001 0:00:00	Rhyacophila	4.00	Rhyacophila	Rhyacophilidae	
315CAPxxx	315CAPxxx_BMI_CSBP_Trans_4/20/2001_1	4/20/2001 0:00:00	Sanfilippodytes	1.00	Sanfilippodytes	Dytiscidae	2
315CAPxxx	315CAPxxx_BMI_CSBP_Trans_4/20/2001_1	4/20/2001 0:00:00	Simulium	18.00	Simulium	Simuliidae	4
315CAPxxx	315CAPxxx_BMI_CSBP_Trans_4/20/2001_1	4/20/2001 0:00:00	Stictotarsus	9.00	Stictotarsus	Dytiscidae	2
315CAPxxx	315CAPxxx_BMI_CSBP_Trans_4/20/2001_1	4/20/2001 0:00:00	Sweltsa	1.00	Sweltsa	Chloroperlidae	
315CAPxxx	315CAPxxx_BMI_CSBP_Trans_4/20/2001_1	4/20/2001 0:00:00	Tanypodinae	14.00		Chironomidae	
315CAPxxx	315CAPxxx_BMI_CSBP_Trans_4/20/2001_1	4/20/2001 0:00:00	Tanytarsini	14.00		Chironomidae	
315CAPxxx	315CAPxxx_BMI_CSBP_Trans_4/20/2001_1	4/20/2001 0:00:00	Tinodes	3.00	Tinodes	Psychomyiidae	2
315CAPxxx	315CAPxxx_BMI_CSBP_Trans_4/20/2001_1	4/20/2001 0:00:00	Tricorythodes	4.00	Tricorythodes	Leptohyphidae	4
315CAPxxx	315CAPxxx_BMI_CSBP_Trans_4/20/2001_1	4/20/2001 0:00:00	Wormaldia	6.00	Wormaldia	Philopotamidae	1
315CAPxxx	315CAPxxx_BMI_CSBP_Trans_4/20/2001_1	4/20/2001 0:00:00	Zaitzevia	1.00	Zaitzevia	Elmidae	3
315CAPxxx	315CAPxxx_BMI_RWB_5/8/2008_1	5/8/2008 0:00:00	Agabus	5.00	Agabus	Dytiscidae	3
315CAPxxx	315CAPxxx_BMI_RWB_5/8/2008_1	5/8/2008 0:00:00	Baetis	74.00	Baetis	Baetidae	4
315CAPxxx	315CAPxxx_BMI_RWB_5/8/2008_1	5/8/2008 0:00:00	Baetis adonis	9.00	Baetis	Baetidae	
315CAPxxx	315CAPxxx_BMI_RWB_5/8/2008_1	5/8/2008 0:00:00	Baetis tricaudatus	55.00	Baetis	Baetidae	
315CAPxxx	315CAPxxx_BMI_RWB_5/8/2008_1	5/8/2008 0:00:00	Blepharicera	1.00	Blepharicera	Blephariceridae	
315CAPxxx	315CAPxxx_BMI_RWB_5/8/2008_1	5/8/2008 0:00:00	Brillia	9.00	Brillia	Chironomidae	2
315CAPxxx	315CAPxxx_BMI_RWB_5/8/2008_1	5/8/2008 0:00:00	Caenis bajaensis	1.00	Caenis	Caenidae	
315CAPxxx	315CAPxxx_BMI_RWB_5/8/2008_1	5/8/2008 0:00:00	Diphetor hageni	31.00	Diphetor	Baetidae	
315CAPxxx	315CAPxxx_BMI_RWB_5/8/2008_1	5/8/2008 0:00:00	Eukiefferiella	12.00	Eukiefferiella	Chironomidae	4
315CAPxxx	315CAPxxx_BMI_RWB_5/8/2008_1	5/8/2008 0:00:00	Haliplus	1.00	Haliplus	Haliplidae	
315CAPxxx	315CAPxxx_BMI_RWB_5/8/2008_1	5/8/2008 0:00:00	Hydropsyche	18.00	Hydropsyche	Hydropsychidae	3
315CAPxxx	315CAPxxx_BMI_RWB_5/8/2008_1	5/8/2008 0:00:00	Hydroptila	1.00	Hydroptila	Hydroptilidae	4
315CAPxxx	315CAPxxx_BMI_RWB_5/8/2008_1	5/8/2008 0:00:00	Labrundinia	1.00	Labrundinia	Chironomidae	5
315CAPxxx	315CAPxxx_BMI_RWB_5/8/2008_1	5/8/2008 0:00:00	Larsia	1.00	Larsia	Chironomidae	
315CAPxxx	315CAPxxx_BMI_RWB_5/8/2008_1	5/8/2008 0:00:00	Micrasema	17.00	Micrasema	Brachycentridae	2
315CAPxxx	315CAPxxx_BMI_RWB_5/8/2008_1	5/8/2008 0:00:00	Micropsectra	31.00	Micropsectra	Chironomidae	6
315CAPxxx	315CAPxxx_BMI_RWB_5/8/2008_1	5/8/2008 0:00:00	Microtendipes rydalensis group	9.00	Microtendipes	Chironomidae	
315CAPxxx	315CAPxxx_BMI_RWB_5/8/2008_1	5/8/2008 0:00:00	Neoplasta	3.00	Neoplasta	Empididae	4
315CAPxxx	315CAPxxx_BMI_RWB_5/8/2008_1	5/8/2008 0:00:00	Nilotanypus	1.00	Nilotanypus	Chironomidae	
315CAPxxx	315CAPxxx_BMI_RWB_5/8/2008_1	5/8/2008 0:00:00	Ochrotrichia	1.00	Ochrotrichia	Hydroptilidae	3
315CAPxxx	315CAPxxx_BMI_RWB_5/8/2008_1	5/8/2008 0:00:00	Paraleptophlebia	4.00	Paraleptophlebia	Leptophlebiidae	1
