FEATUREID	AreaSqKM	P_High	P_Mod	P_VeryHigh	P_TotalFire
20348669	2.5083	NA	NA	42.14049751	42.14049751
20348671	0.0891	NA	NA	100.0000229	100.0000229
20348677	0.7497	NA	NA	9.752626765	9.752626765
20348681	0.7551	91.53611779	NA	8.463882049	99.99999984
20348683	12.6648	32.15858267	NA	30.63094062	62.78952329
20348685	0.0522	NA	NA	99.99999908	99.99999908
20348687	0.2916	NA	NA	100.0000032	100.0000032
20348689	2.0952	NA	NA	55.81428621	55.81428621
20348691	1.2528	NA	NA	99.99999968	99.99999968
20348693	2.943	NA	NA	89.12294378	89.12294378
20348695	2.9736	NA	NA	38.72382073	38.72382073
20348697	1.2429	NA	NA	88.27080082	88.27080082
20348701	1.557	90.0916513	NA	9.908349666	100.000001
20348703	2.0808	NA	NA	100.0000003	100.0000003
20348705	0.1746	NA	NA	99.99998759	99.99998759
20348711	1.4013	NA	NA	73.69471181	73.69471181
20348719	0.486	NA	NA	100.0000023	100.0000023
20348727	0.3762	NA	NA	100.0000127	100.0000127
20348729	5.6565	NA	NA	100.0000007	100.0000007
20348733	1.6389	NA	NA	99.99999682	99.99999682
20348735	0.054	NA	NA	100.0000035	100.0000035
20348737	0.2808	NA	NA	100.0000018	100.0000018
20348743	2.2914	65.7624454	32.10817297	2.129382111	100.0000005
20348745	5.8644	32.80071243	38.91443286	28.28485383	99.99999912
20348747	8.0352	54.97783925	NA	45.02216077	100
20348753	1.7514	80.97050598	NA	19.02949678	100.0000028
20348755	0.918	NA	NA	100.0000062	100.0000062
20348757	0.2079	NA	NA	99.99999955	99.99999955
20348763	2.565	NA	NA	99.999998	99.999998
20348773	0.2025	72.58894191	NA	27.41105064	99.99999255
20348777	0.1701	NA	NA	99.99998652	99.99998652
20348779	1.125	6.350737575	NA	93.64926131	99.99999888
20348781	3.0456	48.40796512	3.695105619	47.89693118	100.0000019
20348783	1.5984	22.63907822	NA	2.566236012	25.20531423
20348785	1.494	NA	NA	99.99999985	99.99999985
20348787	1.2879	57.19337312	NA	42.80662688	100
20348789	0.0585	24.26611334	NA	75.73388546	99.99999881
20348791	2.8269	5.152082542	NA	94.84791468	99.99999722
20348793	2.4462	NA	NA	76.21736644	76.21736644
20348795	7.5276	25.49912529	1.100439695	73.40043471	99.99999969
20348797	0.0837	24.64719775	2.688063667	72.6647195	99.99998092
20348801	0.099	NA	27.191663	72.80831828	99.99998127
20348809	3.7062	NA	NA	99.99999981	99.99999981
20348819	1.7289	NA	39.65027459	60.34972451	99.9999991
20348821	0.2043	NA	44.48760937	55.51239336	100.0000027
20348823	0.9531	NA	5.367899192	94.63210234	100.0000015
20348827	2.6478	2.105587897	NA	97.89441017	99.99999806
20348829	0.0144	NA	98.55600184	1.443951227	99.99995307
20348831	0.4851	NA	NA	99.9999994	99.9999994
20348833	0.0558	NA	NA	99.99996486	99.99996486
20348839	2.637	NA	NA	4.485676064	4.485676064
20348841	0.0414	NA	NA	99.99996606	99.99996606
20348843	0.0855	NA	NA	100.0000089	100.0000089
20348845	0.0117	NA	90.17413386	9.825919691	100.0000535
20348847	0.0216	NA	96.88718342	3.112827153	100.0000106
20348849	1.098	NA	NA	99.99999888	99.99999888
20348851	0.1251	NA	NA	99.99999122	99.99999122
20348853	0.8802	NA	NA	100.0000022	100.0000022
20348855	0.2871	NA	0.073930037	99.92607043	100.0000005
20348857	1.6479	23.49765623	NA	76.50234302	99.99999926
20348859	2.1771	NA	10.30365627	89.69634293	99.9999992
20348863	0.0441	NA	NA	100.0000708	100.0000708
20348865	0.009	NA	NA	99.99996507	99.99996507
20348867	0.1107	NA	NA	99.99998188	99.99998188
20348869	1.116	NA	18.65718263	81.34281688	99.99999951
20348871	0.3618	NA	19.72277856	80.27722924	100.0000078
20348875	0.4347	NA	NA	99.99999739	99.99999739
20348887	12.897	NA	NA	1.926124097	1.926124097
20348889	1.2834	28.44790227	NA	50.76232023	79.2102225
20348891	10.9836	0.084501778	NA	2.809675336	2.894177114
20348893	1.7217	NA	1.012193427	98.98780693	100.0000004
20348895	0.6057	NA	NA	100.0000018	100.0000018
20348899	3.8709	NA	NA	100.0000007	100.0000007
20348901	1.5813	NA	NA	99.99999927	99.99999927
20348903	0.1107	35.13834539	NA	11.68691574	46.82526113
20348907	2.0727	41.91173994	NA	58.088252	99.99999193
20348909	2.8215	NA	NA	45.85363336	45.85363336
20348915	3.9501	20.6438061	NA	3.759749791	24.40355589
20348919	6.4152	1.788571637	NA	1.554953689	3.343525326
20348921	2.7504	NA	NA	100.0000013	100.0000013
20348923	0.531	NA	NA	100.0000023	100.0000023
20348925	1.0224	NA	NA	99.99999847	99.99999847
20348927	0.2619	NA	NA	99.99999819	99.99999819
20348929	1.2402	NA	NA	100.0000031	100.0000031
20348931	0.4941	NA	NA	99.99999824	99.99999824
20348933	0.774	NA	NA	99.99999973	99.99999973
20348935	3.5649	NA	NA	36.91459853	36.91459853
20348939	0.6642	66.28402938	NA	21.14022925	87.42425863
20348941	5.3163	83.63213921	NA	16.36786131	100.0000005
20350501	1.2654	NA	NA	13.41756265	13.41756265
20350509	1.3851	NA	NA	3.88179056	3.88179056
20350511	3.9879	NA	NA	8.210646108	8.210646108
20350513	3.7458	NA	NA	6.300661905	6.300661905
20350515	6.9894	NA	NA	1.406067559	1.406067559
20350517	0.9864	NA	NA	24.32445493	24.32445493
20350519	3.9897	NA	NA	13.54003458	13.54003458
20350521	1.449	NA	NA	18.55902454	18.55902454
20350523	2.1942	NA	NA	11.99348212	11.99348212
20350525	2.4201	NA	NA	14.02439543	14.02439543
20350527	4.6521	NA	NA	66.83770268	66.83770268
20350529	9.2682	26.7741294	4.051004753	21.41562068	52.24075483
20350531	1.6722	NA	NA	100.0000006	100.0000006
20350533	5.0715	39.68574611	10.93487129	45.36096219	95.98157959
20350537	2.0106	NA	NA	99.99999985	99.99999985
20350539	6.8274	NA	NA	50.28754061	50.28754061
20350541	1.881	NA	NA	99.99975804	99.99975804
20350557	1.3032	NA	NA	0.030697196	0.030697196
20350559	0.1782	NA	NA	100.0000112	100.0000112
20350655	0.0423	NA	NA	100.0000251	100.0000251
20350659	1.5759	NA	NA	26.6846811	26.6846811
20350661	1.5714	NA	NA	97.64750302	97.64750302
20350663	0.1728	NA	NA	99.9999989	99.9999989
20350665	0.2763	NA	NA	99.99999131	99.99999131
20350667	0.3798	NA	NA	99.99999795	99.99999795
20350673	1.5543	NA	NA	100.0000017	100.0000017
20350683	1.1196	NA	NA	100.0000037	100.0000037
20350685	1.2114	NA	NA	99.99999608	99.99999608
20350687	0.936	NA	NA	99.02420803	99.02420803
20350689	1.0989	NA	NA	90.37198846	90.37198846
20350691	3.8583	50.8663991	NA	34.84423959	85.71063869
20350697	0.6336	NA	NA	100.000004	100.000004
20350699	1.3851	NA	NA	99.99999991	99.99999991
20350705	2.4219	NA	NA	100.0000023	100.0000023
20350707	0.0234	NA	NA	99.99991476	99.99991476
20350709	1.7091	NA	NA	99.99999956	99.99999956
20350713	1.0656	NA	NA	7.692464248	7.692464248
20350717	2.8764	NA	NA	99.89059273	99.89059273
20350719	3.0825	2.895014089	NA	41.63041912	44.5254332
20350721	2.1348	NA	NA	32.2732408	32.2732408
20350723	1.4004	NA	NA	14.97548796	14.97548796
20350725	1.0071	NA	NA	99.99999786	99.99999786
20350727	1.5048	NA	NA	82.09821402	82.09821402
20350729	1.1808	NA	NA	100.0000021	100.0000021
20350731	1.0665	NA	NA	100.0000009	100.0000009
20350733	3.4668	NA	NA	0.660361224	0.660361224
20350741	3.006	NA	NA	7.252087928	7.252087928
20350743	0.3393	NA	NA	11.43734331	11.43734331
20350745	0.8757	NA	NA	57.60439377	57.60439377
20350747	5.3721	NA	NA	0.095304739	0.095304739
20350751	1.0278	NA	NA	65.264837	65.264837
20350753	2.5803	0.005930865	NA	14.92542061	14.93135148
20350755	2.9709	0.029665639	NA	26.75163831	26.78130395
20350763	1.2942	NA	NA	99.99999704	99.99999704
20350765	0.0756	NA	NA	100.0000119	100.0000119
20350769	2.9871	NA	NA	100.0000019	100.0000019
20350793	5.6178	NA	NA	3.527919357	3.527919357
20350799	3.6549	NA	NA	56.64960496	56.64960496
20350801	7.0398	NA	NA	62.06931129	62.06931129
20350927	5.6664	NA	NA	10.7319562	10.7319562
20350935	7.7409	NA	NA	6.344822689	6.344822689
20350941	2.3544	NA	NA	0.484622936	0.484622936
20351025	1.7964	NA	NA	3.547096408	3.547096408
20351027	2.5272	NA	NA	3.416103196	3.416103196
20351033	1.2276	NA	NA	0.343085717	0.343085717
20351035	1.5246	NA	NA	1.409508302	1.409508302
20351045	0.0603	NA	NA	99.84869098	99.84869098
20351597	2.1681	NA	NA	1.420875487	1.420875487
20351599	3.627	NA	NA	4.647285752	4.647285752
20351603	4.689	NA	NA	0.855100459	0.855100459
20351627	1.5696	NA	NA	5.209547891	5.209547891
20351629	1.8135	NA	NA	5.303275144	5.303275144
20351659	1.3563	NA	NA	11.6303315	11.6303315
20351661	0.6435	NA	NA	40.85657249	40.85657249
20351663	1.0665	NA	NA	32.35193002	32.35193002
20351665	0.0477	NA	NA	84.77187212	84.77187212
20351667	0.7011	NA	NA	37.16653885	37.16653885
20351681	2.0475	NA	NA	19.55494136	19.55494136
20351683	0.8739	NA	NA	5.917819833	5.917819833
20351691	0.018	NA	NA	99.99998445	99.99998445
20355304	2.3913	3.459855936	NA	1.149824164	4.609680099
20355314	1.9251	NA	NA	8.410742007	8.410742007
20355316	0.4149	NA	NA	2.237803556	2.237803556
20355318	2.1933	NA	NA	60.45937706	60.45937706
20355320	2.0637	NA	NA	2.061267261	2.061267261
20355324	1.3617	NA	NA	3.76983964	3.76983964
20355326	2.2446	NA	3.372788881	66.02961408	69.40240296
20355336	1.1619	NA	NA	99.9999991	99.9999991
20355338	2.3652	NA	0.58029899	99.41969972	99.99999871
20355342	44.5914	NA	2.444849134	2.151822347	4.596671481
20355348	0.9063	NA	NA	99.33452164	99.33452164
20355350	1.5111	NA	NA	11.24423627	11.24423627
20355356	4.4244	NA	24.89219981	56.48010541	81.37230523
20355366	1.3149	NA	NA	41.00043571	41.00043571
20355384	2.169	NA	NA	0.025265269	0.025265269
20355388	2.0799	NA	3.448941614	26.10195844	29.55090005
20355390	2.0016	NA	9.798484343	44.08127608	53.87976042
20355400	7.3494	NA	0.07137782	69.12693351	69.19831133
20355416	4.6035	NA	NA	0.02670067	0.02670067
20355552	6.2847	NA	NA	43.56452527	43.56452527
20355556	3.7989	NA	NA	2.194946273	2.194946273
20355562	2.3004	NA	NA	25.42231078	25.42231078
20355592	3.1707	NA	NA	2.692062941	2.692062941
20355598	4.0905	NA	NA	1.449906439	1.449906439
20355624	4.0284	0.111046397	NA	19.90450684	20.01555324
20357184	2.1933	9.590072777	NA	NA	9.590072777
20357194	1.5381	0.525601884	NA	NA	0.525601884
20357196	1.2708	NA	NA	7.202953783	7.202953783
20357198	1.8171	1.585487049	NA	0.258378187	1.843865236
20357324	0.5796	NA	NA	43.90500736	43.90500736
20363861	0.6426	NA	NA	99.99999921	99.99999921
20363863	1.5624	NA	NA	100.0000005	100.0000005
20363865	0.9927	NA	NA	99.99999748	99.99999748
20363867	1.2942	NA	NA	99.99999956	99.99999956
20363869	1.3743	NA	NA	100.0000006	100.0000006
20363871	2.3355	NA	NA	99.99999938	99.99999938
20363873	0.1656	NA	NA	99.99998327	99.99998327
20363875	1.0665	NA	NA	99.99999996	99.99999996
20363877	2.1924	NA	NA	100.0000009	100.0000009
20363879	0.792	NA	NA	100.0000011	100.0000011
20363881	1.773	NA	NA	100.0000004	100.0000004
20363883	1.1403	7.623871415	NA	92.37612556	99.99999698
20363885	1.386	18.33221391	NA	80.21078825	98.54300216
20363887	1.2933	49.75407422	NA	50.24592914	100.0000034
20363889	0.0369	84.20277371	NA	15.79719458	99.99996829
20363891	0.8514	NA	NA	99.99999915	99.99999915
20363893	0.2439	NA	NA	99.99999897	99.99999897
20363895	0.9504	3.848945787	NA	96.15105299	99.99999877
20363897	2.0745	NA	NA	99.99999975	99.99999975
20363899	4.2021	NA	NA	100.0000004	100.0000004
20363901	1.8288	NA	0.877746045	99.12177007	99.99951611
20363903	3.4335	NA	1.275946757	98.67073712	99.94668388
20364489	0.0198	NA	NA	100.0000405	100.0000405
20364491	0.072	NA	NA	100.0000056	100.0000056
20364493	0.0036	NA	NA	99.99984703	99.99984703
20364495	1.044	NA	7.216919348	84.51565914	91.73257849
20364667	5.634	NA	NA	81.02518369	81.02518369
20364669	1.0674	0.280505489	NA	75.20979033	75.49029582
20364671	1.35	NA	NA	1.179030189	1.179030189
20364675	1.521	NA	NA	66.91534652	66.91534652
20364677	3.1734	NA	NA	45.88763791	45.88763791
20364679	4.1589	35.75493109	NA	64.24506729	99.99999839
20364681	1.089	6.676757064	NA	93.32325204	100.0000091
20364683	1.8504	NA	NA	35.21340675	35.21340675
20364685	0.6372	NA	NA	39.00264824	39.00264824
20364687	0.8451	NA	NA	99.99999511	99.99999511
20364689	5.4765	33.23147806	NA	66.1598456	99.39132366
20364691	0.603	33.53153773	NA	66.46845802	99.99999575
20364693	0.1629	NA	NA	100.0000139	100.0000139
20364695	1.4931	NA	NA	25.67896971	25.67896971
20364697	1.1898	NA	NA	40.37746765	40.37746765
20364701	5.2713	NA	NA	2.986169494	2.986169494
20364703	0.6786	44.57822006	NA	16.47914253	61.0573626
20364705	0.693	NA	NA	41.6290315	41.6290315
20364713	2.2365	NA	NA	15.45030972	15.45030972
20364723	2.0637	39.51114163	NA	34.3539437	73.86508533
20364725	0.7911	NA	NA	3.233122842	3.233122842
20364729	8.5896	0.159973554	NA	0.901390039	1.061363593
20364735	1.5597	47.96769222	NA	50.93178063	98.89947284
20364737	4.4757	NA	NA	8.647034938	8.647034938
20364743	3.1104	43.68776148	NA	25.5991708	69.28693228
20364745	5.2317	0.757019701	NA	39.61708701	40.37410672
20364759	11.1645	64.86033713	NA	32.42655864	97.28689576
20364761	3.1329	1.237895192	0.222531687	54.5527324	56.01315928
20364765	0.0486	53.01230922	NA	46.98768117	99.9999904
20364767	1.9998	6.631091469	NA	51.14033205	57.77142352
20364769	0.2412	NA	0.018997394	25.03739038	25.05638778
20364771	0.0126	NA	0.904036891	10.41640143	11.32043832
20364773	0.1539	NA	1.688804883	3.782864305	5.471669188
20364775	0.5976	NA	NA	99.99999345	99.99999345
20364777	0.2376	NA	NA	1.881240011	1.881240011
20364779	3.7314	NA	NA	2.907179651	2.907179651
20364785	0.2052	NA	NA	99.99998976	99.99998976
20364787	2.3274	NA	NA	99.99999967	99.99999967
20364797	1.3932	NA	NA	8.365958065	8.365958065
20364801	0.8676	NA	NA	98.37821869	98.37821869
20364803	6.93	NA	NA	79.6776839	79.6776839
20364805	5.5341	0.722761542	0.08880579	82.82252696	83.63409429
20364811	0.3798	NA	NA	100.0000062	100.0000062
20364815	0.5238	NA	NA	100.0000061	100.0000061
20364817	0.8964	NA	NA	99.99999578	99.99999578
20364819	1.3185	NA	NA	100.0000027	100.0000027
20364821	1.0008	NA	NA	79.41384073	79.41384073
20364823	0.8271	NA	NA	100.0000058	100.0000058
20364825	1.7946	NA	NA	99.99999725	99.99999725
20364827	5.2371	NA	NA	60.93943013	60.93943013
20364829	1.6902	NA	NA	99.81912983	99.81912983
20364831	2.4444	NA	NA	87.70211631	87.70211631
20364833	0.6543	NA	NA	99.99999867	99.99999867
20364835	0.9261	NA	NA	100.0000003	100.0000003
20364837	0.0747	NA	NA	99.99999235	99.99999235
20364839	3.4353	NA	NA	99.999999	99.999999
20364843	0.7938	NA	NA	6.595062636	6.595062636
20364847	1.6281	NA	NA	92.03155727	92.03155727
20364849	10.1988	NA	NA	62.54755744	62.54755744
20364851	1.5768	NA	NA	18.72809474	18.72809474
20364853	2.4633	NA	NA	67.33721837	67.33721837
20364855	2.8521	NA	NA	57.55641817	57.55641817
20364861	2.4885	NA	NA	80.08483837	80.08483837
20364863	3.2832	NA	NA	90.61591063	90.61591063
20364865	1.4625	NA	NA	77.90965577	77.90965577
20364867	0.4464	NA	NA	6.068949844	6.068949844
20364869	5.1732	NA	NA	30.54378473	30.54378473
20364873	0.5859	NA	NA	100.0000009	100.0000009
20364875	0.1755	NA	NA	100.0000102	100.0000102
20364877	4.4136	NA	NA	96.53917727	96.53917727
20364883	2.1717	NA	NA	10.67415047	10.67415047
20364885	1.4292	NA	NA	1.852708848	1.852708848
20364887	3.2904	NA	NA	82.59764196	82.59764196
20364889	0.2376	NA	NA	89.60365688	89.60365688
20364891	11.7666	NA	NA	11.53524509	11.53524509
20364893	4.0833	NA	NA	77.92644559	77.92644559
20364895	1.5399	NA	NA	54.06850874	54.06850874
20364897	0.9162	NA	NA	100.0000017	100.0000017
20364899	1.2798	NA	NA	100.0000021	100.0000021
20364901	6.7815	NA	NA	97.84689633	97.84689633
20364903	0.0072	NA	NA	100.0000134	100.0000134
20364905	2.3229	NA	NA	98.46677309	98.46677309
20364911	8.9676	NA	NA	48.06207695	48.06207695
20364915	1.521	NA	NA	49.3960769	49.3960769
20364917	0.774	NA	NA	84.71443588	84.71443588
20364919	1.4526	NA	NA	83.99833214	83.99833214
20364921	3.5712	NA	NA	89.69287532	89.69287532
20364923	1.3059	NA	NA	100.0000001	100.0000001
20364925	1.1988	NA	NA	100.0000001	100.0000001
20364927	3.9717	NA	NA	87.50153524	87.50153524
20364929	1.2087	NA	NA	99.66906652	99.66906652
20364931	0.0072	NA	NA	100.0002189	100.0002189
20364933	0.7434	NA	NA	99.99999707	99.99999707
20364935	0.5733	NA	NA	100.0000056	100.0000056
20364937	1.2681	NA	NA	94.08044403	94.08044403
20364939	1.7892	NA	NA	89.20999393	89.20999393
20364941	0.828	NA	NA	99.99999729	99.99999729
20364943	0.1026	NA	NA	99.99999457	99.99999457
20364945	0.8802	NA	NA	100.0000008	100.0000008
20364947	3.7593	NA	NA	72.76358419	72.76358419
20364949	1.4679	NA	NA	97.7374156	97.7374156
20364951	1.5165	NA	NA	96.45575906	96.45575906
20364953	0.3402	NA	NA	99.99999753	99.99999753
20364955	0.2052	NA	NA	100.0000058	100.0000058
20364957	1.6218	NA	NA	100.0000002	100.0000002
20364959	1.1223	NA	NA	100.0000024	100.0000024
20364961	0.8586	NA	NA	99.99999342	99.99999342
20364963	2.6937	NA	NA	68.25604841	68.25604841
20364965	2.8251	NA	NA	81.23662277	81.23662277
20364967	2.4273	NA	NA	99.99999857	99.99999857
20364969	2.9178	NA	NA	100.0000005	100.0000005
20364971	5.877	NA	NA	90.89269922	90.89269922
20364973	0.27	NA	NA	100.0000003	100.0000003
20364975	1.1574	NA	NA	100.0000003	100.0000003
20364977	2.4534	NA	NA	99.73067539	99.73067539
20364979	0.5364	NA	NA	99.99999848	99.99999848
20364981	1.7568	NA	NA	95.01028137	95.01028137
20364983	0.9873	NA	NA	99.99999843	99.99999843
20364985	2.0403	NA	NA	78.81118467	78.81118467
20364987	1.0071	NA	NA	75.4722279	75.4722279
20364989	3.4938	NA	NA	98.64963009	98.64963009
20364991	2.7036	NA	NA	2.241822308	2.241822308
20364993	0.0216	NA	NA	99.99998514	99.99998514
20365001	1.1223	NA	NA	61.0263513	61.0263513
20365003	0.4194	NA	NA	14.12176806	14.12176806
20365005	3.3777	NA	NA	49.1454483	49.1454483
20365007	0.6768	NA	NA	2.679241339	2.679241339
20365009	3.4713	NA	NA	67.81281374	67.81281374
20365011	1.179	NA	NA	72.93104398	72.93104398
20365015	2.3031	NA	NA	81.88284321	81.88284321
20365017	2.331	NA	NA	76.76620003	76.76620003
20365021	2.0376	NA	NA	97.90312578	97.90312578
20365023	3.6828	NA	NA	86.93103147	86.93103147
20365027	0.9306	NA	NA	43.53017551	43.53017551
20365029	4.0185	NA	NA	60.6533447	60.6533447
20365037	1.4391	NA	NA	75.16466282	75.16466282
20365041	1.5156	NA	NA	88.06970228	88.06970228
20365043	3.0762	NA	NA	99.99999995	99.99999995
20365045	2.3103	NA	NA	99.91091505	99.91091505
20365047	1.3014	NA	NA	95.72057173	95.72057173
20365049	1.3518	NA	NA	99.961553	99.961553
20365051	2.0655	NA	NA	99.99999955	99.99999955
20365053	0.8874	NA	NA	99.99999831	99.99999831
20365055	2.2752	NA	NA	73.70736335	73.70736335
20365057	0.7209	NA	NA	15.42974111	15.42974111
20365059	2.3247	NA	NA	53.38836217	53.38836217
20365061	1.8603	NA	NA	100.0000001	100.0000001
20365063	0.3429	NA	NA	100.0000015	100.0000015
20365065	3.8907	NA	NA	64.11265434	64.11265434
20365067	0.8532	NA	NA	3.516907026	3.516907026
20365073	3.7791	NA	NA	99.88653975	99.88653975
20365077	2.0835	NA	NA	99.99999913	99.99999913
20365081	0.8883	NA	NA	5.663405364	5.663405364
20365083	3.4956	NA	NA	46.61600663	46.61600663
20365085	2.2014	NA	NA	94.54501498	94.54501498
20365087	1.3077	NA	NA	99.23990644	99.23990644
20365091	3.2895	NA	NA	94.02254421	94.02254421
20365093	3.8016	NA	NA	100.0000005	100.0000005
20365095	0.8802	NA	NA	78.26663595	78.26663595
20365097	1.881	NA	NA	59.09502803	59.09502803
20365099	0.6732	NA	NA	1.784858989	1.784858989
20365101	1.755	NA	NA	18.24016149	18.24016149
20365103	9.315	NA	NA	91.66889747	91.66889747
20365107	2.8908	NA	NA	100.0000006	100.0000006
20365109	1.2825	NA	NA	79.46953907	79.46953907
20365117	2.0781	NA	NA	100.0000012	100.0000012
20365127	5.4972	NA	NA	3.918258103	3.918258103
20365129	3.8628	NA	NA	52.65490217	52.65490217
20365133	3.7638	NA	NA	66.58450414	66.58450414
20365137	7.2855	NA	NA	9.984013689	9.984013689
20365143	5.4261	NA	NA	72.0863093	72.0863093
20365145	5.6034	NA	NA	90.61888013	90.61888013
20365147	1.1016	NA	NA	49.11023125	49.11023125
20365151	8.0964	NA	NA	48.95417054	48.95417054
20365153	8.8875	NA	NA	73.96520595	73.96520595
20365155	1.2024	NA	NA	33.34358284	33.34358284
20365159	1.3275	NA	NA	38.81455277	38.81455277
20365161	5.7168	NA	NA	84.95199575	84.95199575
20365163	1.8432	NA	NA	65.01919675	65.01919675
20365165	2.9556	NA	NA	65.84841067	65.84841067
20365167	8.2485	NA	NA	80.01517556	80.01517556
20365175	2.574	NA	NA	71.00559439	71.00559439
20365177	6.1506	NA	NA	13.42957242	13.42957242
20365181	2.2239	NA	NA	82.61397692	82.61397692
20365187	3.78	NA	NA	42.22001036	42.22001036
20365191	6.048	NA	NA	24.63948626	24.63948626
20365881	1.9251	NA	NA	4.278014349	4.278014349
20365885	3.0951	NA	NA	0.246924609	0.246924609
20365887	0.8721	NA	NA	78.66215464	78.66215464
20365889	2.3247	NA	NA	69.29093548	69.29093548
20365891	0.7857	NA	NA	100.0000012	100.0000012
20365893	0.2853	NA	NA	99.99999537	99.99999537
20365895	1.7568	NA	NA	100.0000011	100.0000011
20365897	9.2169	NA	NA	82.63981285	82.63981285
20365903	2.1258	NA	NA	81.52626966	81.52626966
20365913	0.2871	NA	NA	100.0000169	100.0000169
20365917	0.1593	48.36729723	NA	51.63269939	99.99999661
20365919	0.0459	11.24003506	37.8037572	50.95617346	99.99996572
20365921	0.0936	9.940139067	43.88170152	46.17817149	100.0000121
20365923	0.0882	NA	78.319593	21.68039908	99.99999208
20365925	0.5256	NA	36.12052458	63.87947885	100.0000034
