COMID	Al2O3Cat	Al2O3Ws	BFICat	BFIWs	CompStrgthCat	CompStrgthWs	KffactCat	KffactWs	Na2OWs	PctSilicicWs	SandCat	SandWs	SiO2Cat	SiO2Ws	Tmax8110Cat	Tmax8110Ws	Tmean08Cat	Tmean08Ws	Tmean09Cat	Tmean09Ws	Tmean8110Cat	Tmean8110Ws	Tmin8110Cat	Tmin8110Ws	WtDepCat	WtDepWs	CaOCat	CaOWs	CatAreaSqKm	CatAreaSqKmRp100	ClayCat	ClayWs	Fe2O3Cat	Fe2O3Ws	HydrlCondCat	HydrlCondWs	K2OCat	MgOCat	MgOWs	Na2OCat	OmCat	OmWs	PctAlluvCoastCat	PctAlluvCoastWs	PctNonCarbResidCat	PctNonCarbResidWs	PctSilicicCat	PermCat	PermWs	Precip08Cat	Precip08Ws	Precip09Cat	Precip09Ws	Precip8110Cat	Precip8110Ws	QC_01	QC_02	QC_03	QC_04	QC_05	QC_06	QC_07	QC_08	QC_09	QC_10	QC_11	QC_12	QC_MA	RckDepCat	RckDepWs	RunoffCat	RunoffWs	WetIndexCat	WetIndexWs	WsAreaSqKm	WsAreaSqKmRp100	ElevCat	ElevWs	K2OWs	NCat	NWs	P2O5Cat	P2O5Ws	SCat	SLOPE	SWs	clust
22559690	15.55765	15.55765	26.94237	26.94237	153.1751	153.1751	0.1650836	0.1650836	3.555942	99.62604	57.83339	57.83339	65.2658	65.2658	13.77407	13.77407	9.331016	9.331016	9.288449	9.288449	7.350063	7.350063	0.922516	0.922516	182.88	182.88	1.556446	1.556446	2.217332	0.9185681	2.45376	2.45376	1.609851	1.609851	0.5511557	0.5511557	1.392537	0.9929992	0.9929992	1.516432	0.4760559	0.4760559	0.3176935	0.3176935	0	0	4.611411	3.005004	3.005004	6.821818	6.821818	6.327534	6.327534	6.808518	6.808518	1.587397	2.023929	2.198224	2.144527	2.193774	1.578772	1.229933	0.8020016	0.6749832	0.4593218	0.7889118	0.9976864	1.193316	4.234754	4.234754	3.178054	3.178054	5.425089	5.425089	2.217332	0.9185681	51.23855	51.23855	1.739266	0.1065415	0.1065415	0.397936	0.397936	0.1606778	0.471584	0.1606778	6
22559692	15.64512	15.64512	25.11154	25.11154	152.8709	152.8709	0.16	0.16	3.612176	100	56.09	56.09	65.10986	65.10986	15.29025	15.29025	10.76177	10.76177	10.70125	10.70125	9.129747	9.129747	2.964983	2.964983	182.88	182.88	1.583312	1.583312	2.289267	1.01928	2.458734	2.458734	1.569774	1.569774	0.01862228	0.01862228	1.398894	1.020301	1.020301	1.5287	0.4700036	0.4700036	0	0	0	0	4.615121	2.95178	2.95178	6.720552	6.720552	6.183743	6.183743	6.663371	6.663371	1.722945	2.065343	2.534332	2.165046	1.822774	0.9005678	0.5187938	0.3400373	0.3350426	0.2207407	0.3162695	0.3583735	1.0936	4.251491	4.251491	3.178054	3.178054	5.389702	5.389702	2.289267	1.01928	48.07902	48.07902	1.74663	0.08480952	0.08480952	0.4069093	0.4069093	0.1613564	0.4411468	0.1613564	6
22559694	13.86532	13.86532	31.9078	31.9078	122.0233	122.0233	0.16	0.16	2.830824	100	56.09	56.09	58.01624	58.01624	12.12702	12.12702	6.760305	6.760305	6.683794	6.683794	5.899109	5.899109	-0.3358682	-0.3358682	182.88	182.88	1.312606	1.312606	1.414396	0.1999977	2.458734	2.458734	2.433574	2.433574	0.03481112	0.03481112	1.284815	0.8183293	0.8183293	1.34308	0.4700036	0.4700036	0	0	0	0	4.615121	2.95178	2.95178	7.132179	7.132179	6.723442	6.723442	7.045222	7.045222	0.9936221	1.03069	1.174338	1.357895	1.557091	1.226126	1.222304	0.9078553	0.7338092	0.585005	1.046968	1.096944	1.282044	4.251491	4.251491	3.178054	3.178054	5.585794	5.585794	1.414396	0.1999977	53.5516	53.5516	1.616787	0.4581157	0.4581157	0.3570469	0.3570469	0.1497629	0.3912101	0.1497629	6
22559696	15.38962	15.38962	28.2744	28.2744	158.1331	158.1331	0.16	0.16	3.425756	100	56.09	56.09	66.59809	66.59809	12.40157	12.40157	6.99963	6.99963	6.942073	6.942073	6.170618	6.170618	-0.06527363	-0.06527363	182.88	182.88	1.46757	1.46757	1.977589	0.6125335	2.458734	2.458734	1.635523	1.635523	0.01657962	0.01657962	1.378366	0.8974925	0.8974925	1.487441	0.4700036	0.4700036	0	0	0	0	4.615121	2.95178	2.95178	7.144677	7.144677	6.735188	6.735188	7.00901	7.00901	1.652497	1.969487	2.119743	2.161482	2.11094	1.586169	1.159394	0.7705711	0.6296748	0.4706284	0.7902739	1.292808	1.177731	4.251491	4.251491	3.178054	3.178054	5.522352	5.522352	1.977589	0.6125335	53.10031	53.10031	1.722908	0.07193894	0.07193894	0.3653067	0.3653067	0.1513056	0.4574606	0.1513056	6
22559698	12.77475	13.94176	32.94396	32.9679	93.09797	119.471	0.16	0.16	2.894092	100	56.09	56.09	51.07696	57.31802	11.5497	11.67353	6.722715	6.783148	6.639874	6.704376	5.321203	5.35763	-0.913031	-0.9641456	182.88	182.88	1.219981	1.36408	1.752672	0.3470589	2.458734	2.458734	2.777661	2.430487	0.04901094	0.03584657	1.213929	0.7939497	0.8703007	1.232225	0.4700036	0.4700036	0	0	0	0	4.615121	2.95178	2.95178	7.13182	7.114434	6.721965	6.700077	7.091364	7.096048	1.701835	1.803029	1.941185	2.151297	2.390138	2.164357	2.028017	1.747285	1.661461	1.542657	1.949902	1.843244	1.630808	4.251491	4.251491	3.134181	3.14642	5.642375	5.675631	2.232988	0.6007577	54.1712	54.25015	1.624993	0.6051798	0.4621834	0.3629251	0.3738778	0.1514384	0.3873044	0.1537336	6
22559700	15.65301	15.64426	36.8041	36.88556	152.7083	152.8886	0.16	0.16	3.611552	100	56.09	56.09	65.06387	65.11484	14.24963	13.33627	7.659431	8.097445	7.625693	8.032912	7.783065	6.927065	1.311139	0.5123011	182.88	182.88	1.586684	1.582946	0.3329661	0.1678	2.458734	2.458734	1.567672	1.570002	0.01868534	0.01861544	1.399522	1.023866	1.019914	1.529948	0.4700036	0.4700036	0	0	0	0	4.615121	2.95178	2.95178	6.818906	6.855513	6.300593	6.360315	6.722457	6.825634	1.011964	1.229641	1.372702	1.500961	1.638025	1.119721	0.6460556	0.4041309	0.3328944	0.2934156	0.3428802	0.7825307	1.099612	4.251491	4.251491	3.178054	2.979453	5.588783	5.393845	1.387344	0.6086236	50.17743	52.739	1.746551	0.08517629	0.08476968	0.4081274	0.4067771	0.161657	0.3265433	0.1613238	6
22559702	15.65301	15.62758	36.08891	35.38108	152.7083	153.2321	0.16	0.16	3.599381	100	56.09	56.09	65.06387	65.212	13.53425	12.98263	7.659431	7.659431	7.625693	7.625693	7.119538	6.428117	0.6999149	-0.13329	182.88	182.88	1.586684	1.575782	0.6423275	0.2204198	2.458734	2.458734	1.567672	1.574428	0.01868534	0.01848221	1.399522	1.023866	1.012338	1.529948	0.4700036	0.4700036	0	0	0	0	4.615121	2.95178	2.95178	6.818906	6.818906	6.300593	6.300593	6.833272	6.910447	0.7504722	0.8779656	0.9998963	1.176499	1.358923	1.042042	0.8337783	0.5205779	0.419368	0.2452964	0.5641768	0.7636056	0.9824529	4.251491	4.251491	3.178054	3.178054	5.478322	5.482976	1.186104	0.4253331	51.92186	53.34671	1.745012	0.08517629	0.08398921	0.4081274	0.4041908	0.161657	0.3785411	0.1606867	6
22559704	15.65301	15.65301	36.2451	36.2451	152.7083	152.7083	0.16	0.16	3.617937	100	56.09	56.09	65.06387	65.06387	13.39969	13.39969	7.678534	7.678534	7.643453	7.643453	6.893341	6.893341	0.3791404	0.3791404	182.88	182.88	1.586684	1.586684	0.2432599	0.06700423	2.458734	2.458734	1.567672	1.567672	0.01868534	0.01868534	1.399522	1.023866	1.023866	1.529948	0.4700036	0.4700036	0	0	0	0	4.615121	2.95178	2.95178	6.820531	6.820531	6.303274	6.303274	6.865283	6.865283	0.1423672	0.1798184	0.2134972	0.2615947	0.3191807	0.1414996	0.08250122	0.1124354	0.04688359	0.03536714	0.05164323	0.1007499	0.1764711	4.251491	4.251491	3.171908	3.171908	5.254273	5.254273	0.2432599	0.06700423	53.36004	53.36004	1.747358	0.08517629	0.08517629	0.4081274	0.4081274	0.161657	0.5095222	0.161657	6
22559706	15.65301	15.65301	36.88576	36.88576	152.7083	152.7083	0.16	0.16	3.617937	100	56.09	56.09	65.06387	65.06387	13.1528	13.1528	8.140986	8.140986	8.073392	8.073392	6.67056	6.67056	0.1793678	0.1793678	182.88	182.88	1.586684	1.586684	0.4134994	0.08204071	2.458734	2.458734	1.567672	1.567672	0.01868534	0.01868534	1.399522	1.023866	1.023866	1.529948	0.4700036	0.4700036	0	0	0	0	4.615121	2.95178	2.95178	6.85908	6.85908	6.366061	6.366061	6.875323	6.875323	0.2530906	0.3191807	0.3750059	0.4459671	0.5353231	0.2600539	0.1458304	0.1897936	0.07881118	0.06391333	0.1007499	0.1764711	0.3030632	4.251491	4.251491	2.846359	2.846359	5.362603	5.362603	0.4134994	0.08204071	53.64468	53.64468	1.747358	0.08517629	0.08517629	0.4081274	0.4081274	0.161657	0.4780009	0.161657	6
22559708	15.63214	15.47621	23.71375	31.8892	153.1381	156.3496	0.1718765	0.1653493	3.488938	100	60.23132	57.18112	65.18542	66.09369	18.13675	14.79086	12.49958	9.144397	12.3424	9.053085	11.53543	8.317541	4.929876	1.83967	175.8779	181.2055	1.577747	1.508317	1.411767	0.3540315	2.405329	2.446219	1.573219	1.61372	0.01851867	0.01727239	1.397862	1.014416	0.9408264	1.526645	0.4781922	0.4719689	0	0	0	0	4.615121	2.902605	2.940238	6.590036	6.965106	6.064571	6.509511	6.486678	6.822521	3.658549	3.918621	3.822098	4.13286	3.803792	3.242905	2.512603	1.896119	1.70147	1.536652	1.979897	2.487902	3.063204	4.650345	4.362325	3.178054	3.170369	5.62529	5.450443	4.02984	2.447525	42.49479	49.10329	1.730984	0.08420346	0.07654392	0.4049	0.3799176	0.1608612	0.2608114	0.1547852	6
22559710	15.65301	15.65301	23.21652	23.21652	152.7083	152.7083	0.1721091	0.1721091	3.617937	100	57.96592	57.96592	65.06387	65.06387	18.92098	18.92098	12.36164	12.36164	12.22362	12.22362	12.24338	12.24338	5.559685	5.559685	181.6732	181.6732	1.586684	1.586684	0.7525004	0.3355432	2.44973	2.44973	1.567672	1.567672	0.01868534	0.01868534	1.399522	1.023866	1.023866	1.529948	0.4715211	0.4715211	0	0	0	0	4.615121	2.943475	2.943475	6.588189	6.588189	6.057879	6.057879	6.458676	6.458676	0.5056121	0.9158907	0.9624107	0.5960855	0.3450071	0.05826891	0.03536714	0.05826891	0.03440143	0.04305949	0.04401689	0.05164323	0.3804891	4.332586	4.332586	3.178054	3.178054	5.503468	5.503468	0.7525004	0.3355432	40.85452	40.85452	1.747358	0.08517629	0.08517629	0.4081274	0.4081274	0.161657	0.4766904	0.161657	6
22559712	15.56626	15.56626	23.62221	23.62221	152.9689	152.9689	0.1666124	0.1666124	3.594308	100	57.24116	57.24116	64.99682	64.99682	18.4117	18.4117	12.62247	12.62247	12.46629	12.46629	11.81495	11.81495	5.210208	5.210208	181.1571	181.1571	1.595474	1.595474	1.216425	0.4300276	2.445855	2.445855	1.570084	1.570084	0.0192699	0.0192699	1.397652	1.021324	1.021324	1.524818	0.4722037	0.4722037	0	0	0	0	4.615121	2.939903	2.939903	6.571116	6.571116	6.042739	6.042739	6.450017	6.450017	0.8573896	1.415853	1.480012	0.9962104	0.6216512	0.1354046	0.07973497	0.1195592	0.06952606	0.09075436	0.09075436	0.1124354	0.6765095	4.365354	4.365354	3.178054	3.178054	5.371232	5.371232	1.216425	0.4300276	41.79215	41.79215	1.745191	0.08468943	0.08468943	0.4073564	0.4073564	0.1644541	0.5104636	0.1644541	6
22559716	9.35213	9.35213	24.81113	24.81113	97.08081	97.08081	0.1659046	0.1659046	1.043078	3.976143	56.11156	56.11156	66.29906	66.29906	20.61146	20.61146	16.06638	16.06638	15.74882	15.74882	14.0036	14.0036	7.394032	7.394032	182.88	182.88	1.337881	1.337881	0.644692	0.1918593	2.458734	2.458734	1.33462	1.33462	0.1290091	0.1290091	1.086461	0.7727585	0.7727585	0.7144573	0.4700036	0.4700036	4.574957	4.574957	0	0	1.604655	2.95178	2.95178	6.350818	6.350818	5.835991	5.835991	6.369505	6.369505	0.07045846	0.419368	0.5417427	0.2993636	0.1697428	0.07881118	0.01390291	0.03246719	0.01882175	0.02371653	0.02371653	0.04401689	0.1621188	4.251491	4.251491	3.178054	3.178054	5.260122	5.260122	0.644692	0.1918593	37.18968	37.18968	1.401345	0.2129277	0.2129277	0.345208	0.345208	0.2522013	0.4471986	0.2522013	4
22559718	11.45069	10.77305	24.35993	24.6714	45.00954	73.90038	0.2559935	0.2140635	1.431736	59.78261	57.13215	56.66051	43.69228	54.72511	22.80056	21.88489	16.47417	16.47417	16.13213	16.13213	15.94013	15.12071	9.073954	8.351247	175.0911	178.8569	1.110121	1.234728	0.4399309	0.2254609	2.584914	2.525893	3.050136	2.54708	4.54176	3.886298	1.107207	0.7237798	0.7541993	0.9312508	0.3678501	0.4187543	3.820465	3.71886	0	0	4.032019	2.882739	2.916714	6.313679	6.313679	5.796668	5.796668	6.302873	6.329465	0.0861777	0.4459671	0.5877867	0.3300229	0.1848184	0.08892621	0.01488861	0.03052921	0.02273949	0.02761517	0.0295588	0.04305949	0.1789827	4.855861	4.6083	3.178054	3.178054	6.027988	5.716742	0.7306356	0.3796001	32.94131	35.15357	1.432633	0.7760034	0.5734866	0.3585494	0.3528307	0.2927161	0.3219285	0.2693967	1
22559720	14.81255	14.81255	24.33367	24.33367	135.0724	135.0724	0.173602	0.173602	3.180271	90.27708	56.53521	56.53521	61.7427	61.7427	18.26406	18.26406	13.37808	13.37808	13.17095	13.17095	11.99463	11.99463	5.722011	5.722011	181.541	181.541	1.482314	1.482314	1.84995	0.670339	2.481549	2.481549	2.047067	2.047067	2.843793	2.843793	1.346693	0.9457545	0.9457545	1.430376	0.4535935	0.4535935	2.372384	2.372384	0	0	4.5139	2.940289	2.940289	6.524402	6.524402	6.001808	6.001808	6.453724	6.453724	1.327075	2.03862	2.129303	1.558566	1.056748	0.3169981	0.1722712	0.2538667	0.1397619	0.1831545	0.1922719	0.2326978	1.127524	4.384811	4.384811	3.178054	3.178054	5.429513	5.429513	1.84995	0.670339	41.70723	41.70723	1.686621	0.332531	0.332531	0.3880223	0.3880223	0.1893654	0.418905	0.1893654	6
22559722	12.79967	12.79967	36.98681	36.98681	84.35581	84.35581	0.1960285	0.1960285	2.179813	46.30802	57.91906	57.91906	51.6687	51.6687	18.16496	18.16496	13.12081	13.12081	12.8921	12.8921	11.70765	11.70765	5.248926	5.248926	178.5611	178.5611	1.239143	1.239143	0.9956193	0.5184961	2.529633	2.529633	2.749506	2.749506	4.125325	4.125325	1.208017	0.778489	0.778489	1.156822	0.4454631	0.4454631	4.001717	4.001717	0	0	3.85668	2.915248	2.915248	6.587922	6.587922	6.080187	6.080187	6.499317	6.499317	0.7149087	1.200266	1.272846	0.8294248	0.506215	0.1016537	0.05732507	0.09531018	0.05448819	0.06203539	0.06578774	0.08434115	0.5481214	4.628509	4.628509	3.178054	3.178054	5.557028	5.557028	0.9956193	0.5184961	42.03956	42.03956	1.531941	0.629634	0.629634	0.3582514	0.3582514	0.2526289	0.4746358	0.2526289	6
22559724	12.48634	13.26234	37	36.99455	75.16365	97.92869	0.19	0.1839516	2.400395	56.21186	69.31379	59.20411	49.7996	54.42855	21.04678	18.54035	14.84197	13.13721	14.53939	12.9078	14.41507	11.95331	7.781439	5.365181	182.88	180.3996	1.210425	1.280093	0.3271431	0.2254609	2.440606	2.49721	2.828533	2.620052	4.239597	3.928398	1.185429	0.7659839	0.7966724	1.108703	0.9282193	0.5464772	3.856068	3.801943	0	0	4.002246	2.969902	2.934046	6.435119	6.586571	5.899023	6.078607	6.383849	6.485393	1.22083	1.86501	1.96389	1.404871	0.9423483	0.2615947	0.1406311	0.2094502	0.1204462	0.1406311	0.1535791	0.1988509	1.002101	4.212276	4.47993	3.178054	3.084442	5.552455	5.541158	1.63495	0.9317703	36.7885	41.414	1.567552	0.6668117	0.5703244	0.358327	0.3581398	0.2625366	0.3230728	0.2372442	6
22559726	12.22629	12.42296	31.4421	32.73122	67.53502	73.30445	0.19	0.190235	2.000209	40.13077	69.32	69.05017	48.24843	49.42156	22.17049	21.83499	15.41725	15.27035	15.08216	14.94357	15.50707	15.18329	8.837801	8.526321	182.88	182.7731	1.18595	1.204515	1.567073	0.5712055	2.440606	2.442685	2.889686	2.843785	4.325423	4.261202	1.166287	0.7554858	0.7634355	1.066931	0.9282193	0.9223617	4.188179	4.108728	0	0	3.586218	2.969902	2.968805	6.382982	6.396556	5.844764	5.858901	6.302946	6.319199	0.4756129	1.497165	1.769684	1.207766	0.7929925	0.2004889	0.1088544	0.1672079	0.09984533	0.1266327	0.1406311	0.2191355	0.7825307	4.212276	4.224491	3.178054	3.178054	5.441065	5.40366	1.807157	0.7550416	34.96936	35.58565	1.502321	0.6961597	0.6740819	0.3583897	0.3583423	0.2704836	0.2565996	0.2644954	4
22559728	14.58143	14.58143	23.63978	23.63978	149.5315	149.5315	0.19	0.19	2.935109	99.32341	69.20965	69.20965	66.05392	66.05392	20.84973	20.84973	15.08434	15.08434	14.77374	14.77374	14.3221	14.3221	7.788724	7.788724	182.8642	182.8642	1.411015	1.411015	1.464528	0.4707533	2.440915	2.440915	1.706872	1.706872	0.3577566	0.3577566	1.34176	0.9540903	0.9540903	1.369939	0.9272518	0.9272518	0.516762	0.516762	0	0	4.608399	2.969739	2.969739	6.415436	6.415436	5.880588	5.880588	6.325627	6.325627	0.3852624	1.273126	1.473618	0.9730491	0.6037694	0.1345309	0.07139	0.1301507	0.07045846	0.08525984	0.09984533	0.1621188	0.6103089	4.214096	4.214096	3.178054	3.178054	5.406192	5.406192	1.464528	0.4707533	37.38399	37.38399	1.681003	0.1209258	0.1209258	0.3566499	0.3566499	0.1689162	0.2877358	0.1689162	6
22559730	12.76607	13.67708	21.56052	22.60397	83.37008	116.5721	0.2114586	0.2006899	2.550865	72.03585	68.20034	68.70685	51.46826	58.78783	22.66382	21.75345	17.10897	16.09294	16.73003	15.7483	15.96916	15.14261	9.266733	8.525018	182.8342	182.8492	1.236102	1.327698	1.458894	0.6135086	2.469165	2.455088	2.758286	2.363061	4.138223	3.464122	1.205619	0.7771555	0.8698546	1.151772	0.9089168	0.91816	4.033401	3.366059	0	0	3.818754	2.938378	2.954239	6.231918	6.328217	5.709863	5.799177	6.280677	6.303487	0.5538851	1.661271	1.952318	1.371434	0.9086617	0.2538667	0.1292723	0.2078268	0.1275133	0.1629688	0.177309	0.2715527	0.9050275	4.258247	4.236334	3.178054	3.178054	5.523428	5.466313	2.031655	0.8953122	33.79722	35.64233	1.607231	0.6337252	0.4554183	0.3582595	0.3574527	0.2537099	0.2327457	0.2153717	4
22559732	15.62657	15.62657	36.82026	36.82026	153.2529	153.2529	0.16	0.16	3.598646	100	56.09	56.09	65.21787	65.21787	12.98339	12.98339	9.077635	9.077635	8.985799	8.985799	6.892391	6.892391	0.7960542	0.7960542	182.88	182.88	1.575348	1.575348	1.54869	0.5088036	2.458734	2.458734	1.574694	1.574694	0.01847416	0.01847416	1.397418	1.011878	1.011878	1.525762	0.4700036	0.4700036	0	0	0	0	4.615121	2.95178	2.95178	7.011703	7.011703	6.572468	6.572468	6.969371	6.969371	1.465337	1.790759	1.920885	1.836414	1.642486	0.9262411	0.5738004	0.3618615	0.3155404	0.2045722	0.372253	0.9601162	1.302641	4.251491	4.251491	3.178054	3.178054	5.487286	5.487286	1.54869	0.5088036	52.05762	52.05762	1.744919	0.08394182	0.08394182	0.404034	0.404034	0.1606481	0.4455397	0.1606481	6
22559734	10.00009	6.249119	28	28.31399	2.226477	115.0174	0.19	0.1996288	1.11842	15.69966	71.29	71.26844	34.96886	29.08769	17.23879	16.45581	9.337523	9.362898	9.299492	9.289819	8.976894	8.762477	0.7137895	1.063394	182.88	182.88	0.9475436	3.115217	0.04745594	0.04573789	2.404239	2.404239	3.300362	1.811745	4.858466	2.803904	0.9854227	0.6607929	1.61507	0.6125183	0.5187938	0.5187938	4.615121	3.055031	0	0	0	3.366606	3.366606	6.850328	6.683894	6.391742	6.288519	6.576204	6.61989	0.7902739	1.227006	1.326544	0.8754687	0.5276827	0.1097509	0.06859279	0.1070591	0.05826891	0.05448819	0.05448819	0.05448819	0.577175	3.927896	3.927896	3.178054	3.608424	6.956669	5.639876	1.134494	0.5280956	45.36198	47.70318	1.096966	0.9094405	0.3423061	0.3589262	0.323353	0.3307945	0.04294485	0.2703152	6
22559736	10.60576	15.48393	28	28.3863	18.34953	149.0055	0.19	0.1967242	3.542932	94.92178	71.29	70.74811	38.19333	64.21659	17.20525	16.76256	9.358914	9.719611	9.318836	9.672955	8.944323	8.820043	0.6833164	0.8732662	182.88	182.88	1.039099	1.589059	0.09603719	0.05515084	2.404239	2.40586	3.208029	1.673135	4.746086	1.411414	1.03893	0.7066271	1.019678	0.7618168	0.5187938	0.5174131	4.615121	1.803443	0	0	0	3.366606	3.356719	6.861856	6.714864	6.40287	6.276182	6.601311	6.64532	2.199112	2.430802	2.236766	2.320327	1.72562	0.7289968	0.4369638	0.2806575	0.2859305	0.2134972	0.3708737	0.3569749	1.291434	3.927896	3.938906	3.178054	3.323275	6.754042	5.757705	2.539971	1.226507	45.52738	47.38366	1.736028	0.8597926	0.1645295	0.3645155	0.4067457	0.3170187	0.05190963	0.1681678	6
22559738	10.00009	15.12741	28	28	2.226477	138.7166	0.19	0.1930455	3.360119	75.71157	71.29	71.29	34.96886	62.26566	17.22878	16.96151	9.358914	9.358914	9.318836	9.318836	8.968753	8.772209	0.7076944	0.5771764	182.88	182.88	0.9475436	1.541781	0.07455073	0.04487776	2.404239	2.404239	3.300362	1.92737	4.858466	2.557405	0.9854227	0.6607929	0.9951488	0.6125183	0.5187938	0.5187938	4.615121	3.230347	0	0	0	3.366606	3.366606	6.861856	6.861856	6.40287	6.40287	6.580613	6.626556	0.5329784	0.8180162	0.8854191	0.552735	0.3148107	0.05164323	0.03536714	0.05069311	0.02761517	0.0295588	0.03536714	0.03536714	0.3464226	3.927896	3.927896	3.178054	3.178054	6.799924	5.794543	0.6671112	0.3578143	45.42333	46.76705	1.710403	0.9094405	0.2889322	0.3589262	0.4038056	0.3307945	0.07475446	0.1840582	6
22559740	10.00009	6.962317	28.13834	28.27507	2.226477	100.157	0.1913834	0.1975037	1.131893	0	71.29	71.2539	34.96886	30.64221	17.24816	16.76779	9.018049	9.256878	9.006441	9.199968	8.991047	8.646773	0.7306534	0.5214683	182.88	182.88	0.9475436	2.965733	0.2051425	0.0619414	2.404239	2.404239	3.300362	2.197786	4.858466	3.458205	0.9854227	0.6607929	1.515901	0.6125183	0.5187938	0.5187938	4.615121	3.854819	0	0	0	3.366606	3.366606	6.636115	6.664374	6.19336	6.259042	6.55413	6.58814	0.8055826	1.286198	1.362002	0.8977193	0.5417427	0.1160037	0.07325046	0.1097509	0.05069311	0.06203539	0.06203539	0.06203539	0.6004835	3.927896	3.927896	3.178054	3.186578	6.696654	5.775603	1.225186	0.5028338	45.49537	46.81898	1.143362	0.9094405	0.461867	0.3589262	0.3304479	0.3307945	0.05927487	0.2777503	6
22559742	10.00009	14.09703	28	28.34633	2.226477	142.0435	0.19	0.1968096	3.160354	81.22892	71.29	70.86334	34.96886	58.81781	17.26191	16.73864	9.259659	9.640105	9.22908	9.590354	9.008687	8.811435	0.7512959	0.87966	182.88	182.88	0.9475436	1.996126	0.1844027	0.08204071	2.404239	2.405507	3.300362	1.75106	4.858466	2.03954	0.9854227	0.6607929	1.124663	0.6125183	0.5187938	0.5177146	4.615121	2.371819	0	0	0	3.366606	3.358885	6.807209	6.721898	6.350155	6.287487	6.540968	6.639233	2.383427	2.645252	2.466997	2.521239	1.908505	0.874218	0.5300398	0.3414598	0.3450071	0.2631332	0.4376096	0.4239597	1.475907	3.927896	3.936514	3.178054	3.358814	7.086363	5.781728	2.768832	1.530546	45.39766	47.36367	1.654716	0.9094405	0.2270581	0.3589262	0.3953373	0.3307945	0.003162278	0.1892284	6
22559744	10.56757	13.04168	28	28.32273	17.33276	133.1164	0.1393162	0.1945583	2.833163	67.11463	71.29	70.92795	37.98998	54.46916	17.1773	16.7604	9.016183	9.563704	9.008905	9.514732	8.922215	8.794051	0.6584994	0.8230069	182.88	182.88	1.033566	2.182295	0.5522171	0.08782771	2.404239	2.4053	3.21411	1.902205	4.753558	2.623208	1.035639	0.7037979	1.178754	0.7530323	0.5187938	0.5178917	4.615121	2.957613	0	0	0	3.366606	3.360147	6.658963	6.711928	6.207691	6.280607	6.509563	6.627583	2.508786	2.801965	2.629945	2.661797	2.037708	0.9854436	0.6032225	0.390013	0.3859424	0.3067491	0.4916428	0.4774756	1.610837	3.927896	3.935115	3.178054	3.330637	7.046687	5.879625	2.94874	1.680064	45.58197	47.22017	1.587714	0.863008	0.3026374	0.3641656	0.3864134	0.3179051	0.003162278	0.2076027	6
22559746	13.37505	9.772489	28	27.95133	92.0686	88.16488	0.07503662	0.2363073	1.566668	18.50265	70.21181	60.87461	52.93647	41.57182	17.2137	16.35983	9.321386	8.527479	9.2849	8.502349	8.97558	8.451534	0.7310732	0.5383213	182.88	182.88	1.375587	2.377674	0.9545494	0.1783972	2.420647	2.592953	2.624131	2.541961	3.961222	3.888457	1.252606	0.8929711	1.301504	1.252921	0.5176007	0.5001548	4.368378	3.730732	0	1.546281	3.139162	3.312147	2.977858	6.841544	6.480041	6.383264	6.061485	6.554943	6.432206	4.123353	4.7711	4.732146	4.666773	4.106866	3.235379	2.345357	1.700375	1.585555	1.548626	1.796747	1.953028	3.621992	4.152953	4.3829	3.178054	3.172324	7.009687	6.091799	5.11121	3.447989	45.5681	47.07523	1.354336	0.5810516	0.5652711	0.38905	0.3549777	0.2443301	0.003162278	0.2631862	5
22559748	6.826885	6.189231	27.62453	27.83041	52.50618	62.60986	0.1972841	0.1977897	0.5840545	0	71.09787	71.1614	27.00304	25.40231	16.57796	16.58397	8.991861	9.076371	8.971763	9.047211	8.519591	8.506327	0.455484	0.4221427	182.88	182.88	2.701509	2.855232	0.8912601	0.07788654	2.404329	2.40428	2.830784	2.702459	4.326157	4.173892	0.7811473	1.328739	1.422147	0.487186	0.5187938	0.5187938	4.271805	4.113743	0	0	0	3.366316	3.366475	6.597408	6.625376	6.165115	6.198933	6.474181	6.491239	0.7603384	1.36813	1.428875	0.9462378	0.5805382	0.1213323	0.08342161	0.1204462	0.0629748	0.08157999	0.08157999	0.08157999	0.6360476	3.929275	3.928519	3.178054	3.178054	6.157697	5.912398	1.431316	0.5254383	46.76168	46.87969	1.0414	0.7019178	0.6522979	0.3288341	0.3224484	0.3132394	0.053727	0.3095917	6
22559750	14.31185	10.06213	28.03585	28.02599	117.0062	89.98385	0.1544216	0.2336106	1.655384	21.98039	69.06621	61.45465	57.92376	42.61338	17.02362	16.37782	9.358914	8.589899	9.318836	8.564249	8.893488	8.472863	0.7545163	0.5630686	182.88	182.88	1.467852	2.338624	1.058762	0.1493678	2.440236	2.583019	2.311802	2.529039	3.444942	3.865748	1.315658	0.9488895	1.282247	1.376261	0.5159677	0.5012402	4.000636	3.713904	0	1.491116	3.857928	3.241685	3.001521	6.861856	6.505868	6.40287	6.082552	6.640114	6.44695	4.227782	4.861795	4.830024	4.749253	4.17936	3.314986	2.414484	1.758203	1.644419	1.608437	1.862994	2.001885	3.715254	4.372071	4.372764	3.178054	3.172716	6.69872	6.101827	5.181436	3.544287	46.15822	47.05645	1.375193	0.4491778	0.5586967	0.3970064	0.3578073	0.2142293	0.003162278	0.2603569	5
