StationID_Master	SampleID	CollDate	ConvertTo	ResultValue	MDLvalue	ResultQualCode	Description
403STCBQU	403STCBQU_5/19/2008_1	5/19/2008 0:00:00	Silt_Med0.0156LT0.031mm_%	24.04	0.01	=	Detected value is equal to the value in the ResultValue field
403STCBQU	403STCBQU_5/19/2008_1	5/19/2008 0:00:00	Silt_Vfine0.0039LT0.0078mm_%	7.31	0.01	=	Detected value is equal to the value in the ResultValue field
403STCEST	403STCEST_11/14/2001_1	11/14/2001 0:00:00	Clay_LT0.005mm_%	2.60	-88.00	=	Detected value is equal to the value in the ResultValue field
403STCEST	403STCEST_11/14/2001_1	11/14/2001 0:00:00	Gravel_4.75LT75mm_%	0.14	-88.00	=	Detected value is equal to the value in the ResultValue field
403STCEST	403STCEST_11/14/2001_1	11/14/2001 0:00:00	Sand_Coarse2.0LT4.75mm_%	1.28	-88.00	=	Detected value is equal to the value in the ResultValue field
403STCEST	403STCEST_11/14/2001_1	11/14/2001 0:00:00	Sand_Fine0.075LT0.425mm_%	47.27	-88.00	=	Detected value is equal to the value in the ResultValue field
403STCEST	403STCEST_11/14/2001_1	11/14/2001 0:00:00	Sand_Med0.425LT2.0mm_%	45.69	-88.00	=	Detected value is equal to the value in the ResultValue field
403STCEST	403STCEST_11/14/2001_1	11/14/2001 0:00:00	Silt_0.005LT0.075mm_%	3.05	-88.00	=	Detected value is equal to the value in the ResultValue field
403STCEST	403STCEST_5/16/2012_1	5/16/2012 0:00:00	Clay_LT0.0039mm_%	2.00	0.05	=	Detected value is equal to the value in the ResultValue field
403STCEST	403STCEST_5/16/2012_1	5/16/2012 0:00:00	Sand_0.0625LT2.0mm_%	93.00	0.05	=	Detected value is equal to the value in the ResultValue field
403STCEST	403STCEST_5/16/2012_1	5/16/2012 0:00:00	Silt_0.0039LT0.0625mm_%	4.70	0.05	=	Detected value is equal to the value in the ResultValue field
403STCEST	403STCEST_5/19/2008_1	5/19/2008 0:00:00	Clay_Coarse0.00195LT0.0039mm_%	3.07	0.01	=	Detected value is equal to the value in the ResultValue field
403STCEST	403STCEST_5/19/2008_1	5/19/2008 0:00:00	Clay_FineLT0.00098mm_%	6.21	0.01	=	Detected value is equal to the value in the ResultValue field
403STCEST	403STCEST_5/19/2008_1	5/19/2008 0:00:00	Clay_Medium0.00098LT0.00195mm_%	1.77	0.01	=	Detected value is equal to the value in the ResultValue field
403STCEST	403STCEST_5/19/2008_1	5/19/2008 0:00:00	Pebble_Small4LT8mm_%	0.00	0.01	=	Detected value is equal to the value in the ResultValue field
403STCEST	403STCEST_5/19/2008_1	5/19/2008 0:00:00	Sand_Coarse0.5LT1.0mm_%	1.66	0.01	=	Detected value is equal to the value in the ResultValue field
403STCEST	403STCEST_5/19/2008_1	5/19/2008 0:00:00	Sand_Fine0.125LT0.25mm_%	6.64	0.01	=	Detected value is equal to the value in the ResultValue field
403STCEST	403STCEST_5/19/2008_1	5/19/2008 0:00:00	Sand_Med0.25LT0.5mm_%	8.02	0.01	=	Detected value is equal to the value in the ResultValue field
403STCEST	403STCEST_5/19/2008_1	5/19/2008 0:00:00	Sand_VCoarse1.0LT2.0mm_%	0.30	0.01	=	Detected value is equal to the value in the ResultValue field
403STCEST	403STCEST_5/19/2008_1	5/19/2008 0:00:00	Sand_VFine0.0625LT0.125mm_%	7.56	0.01	=	Detected value is equal to the value in the ResultValue field
403STCEST	403STCEST_5/19/2008_1	5/19/2008 0:00:00	Silt_Coarse0.031LT0.0625mm_%	21.30	0.01	=	Detected value is equal to the value in the ResultValue field
403STCEST	403STCEST_5/19/2008_1	5/19/2008 0:00:00	Silt_Fine0.0078LT0.0156mm_%	13.59	0.01	=	Detected value is equal to the value in the ResultValue field
403STCEST	403STCEST_5/19/2008_1	5/19/2008 0:00:00	Silt_Med0.0156LT0.031mm_%	24.26	0.01	=	Detected value is equal to the value in the ResultValue field
403STCEST	403STCEST_5/19/2008_1	5/19/2008 0:00:00	Silt_Vfine0.0039LT0.0078mm_%	5.50	0.01	=	Detected value is equal to the value in the ResultValue field
403STCEST	403STCEST_5/27/2010_1	5/27/2010 0:00:00	Clay_LT0.0039mm_%	10.10	0.05	=	Detected value is equal to the value in the ResultValue field
403STCEST	403STCEST_5/27/2010_1	5/27/2010 0:00:00	Sand_0.0625LT2.0mm_%	35.50	0.05	=	Detected value is equal to the value in the ResultValue field
403STCEST	403STCEST_5/27/2010_1	5/27/2010 0:00:00	Silt_0.0039LT0.0625mm_%	54.70	0.05	=	Detected value is equal to the value in the ResultValue field
403STCEST	403STCEST_6/9/2011_1	6/9/2011 0:00:00	Clay_LT0.0039mm_%	34.50	0.05	=	Detected value is equal to the value in the ResultValue field
403STCEST	403STCEST_6/9/2011_1	6/9/2011 0:00:00	Sand_0.0625LT2.0mm_%	7.80	0.05	=	Detected value is equal to the value in the ResultValue field
403STCEST	403STCEST_6/9/2011_1	6/9/2011 0:00:00	Silt_0.0039LT0.0625mm_%	56.70	0.05	=	Detected value is equal to the value in the ResultValue field
403STCNRB	403STCNRB_10/30/2001_1	10/30/2001 0:00:00	Clay_LT0.005mm_%	3.50	-88.00	=	Detected value is equal to the value in the ResultValue field
403STCNRB	403STCNRB_10/30/2001_1	10/30/2001 0:00:00	Gravel_4.75LT75mm_%	6.09	-88.00	=	Detected value is equal to the value in the ResultValue field
403STCNRB	403STCNRB_10/30/2001_1	10/30/2001 0:00:00	Sand_Coarse2.0LT4.75mm_%	6.72	-88.00	=	Detected value is equal to the value in the ResultValue field
403STCNRB	403STCNRB_10/30/2001_1	10/30/2001 0:00:00	Sand_Fine0.075LT0.425mm_%	39.98	-88.00	=	Detected value is equal to the value in the ResultValue field
403STCNRB	403STCNRB_10/30/2001_1	10/30/2001 0:00:00	Sand_Med0.425LT2.0mm_%	40.82	-88.00	=	Detected value is equal to the value in the ResultValue field
403STCNRB	403STCNRB_10/30/2001_1	10/30/2001 0:00:00	Silt_0.005LT0.075mm_%	2.89	-88.00	=	Detected value is equal to the value in the ResultValue field
403STCNRB	403STCNRB_11/13/2001_1	11/13/2001 0:00:00	Clay_LT0.005mm_%	1.60	-88.00	=	Detected value is equal to the value in the ResultValue field
403STCNRB	403STCNRB_11/13/2001_1	11/13/2001 0:00:00	Gravel_4.75LT75mm_%	0.74	-88.00	=	Detected value is equal to the value in the ResultValue field
403STCNRB	403STCNRB_11/13/2001_1	11/13/2001 0:00:00	Sand_Coarse2.0LT4.75mm_%	3.66	-88.00	=	Detected value is equal to the value in the ResultValue field
403STCNRB	403STCNRB_11/13/2001_1	11/13/2001 0:00:00	Sand_Fine0.075LT0.425mm_%	50.67	-88.00	=	Detected value is equal to the value in the ResultValue field
403STCNRB	403STCNRB_11/13/2001_1	11/13/2001 0:00:00	Sand_Med0.425LT2.0mm_%	40.94	-88.00	=	Detected value is equal to the value in the ResultValue field
403STCNRB	403STCNRB_11/13/2001_1	11/13/2001 0:00:00	Silt_0.005LT0.075mm_%	2.39	-88.00	=	Detected value is equal to the value in the ResultValue field
403STCPRU	403STCPRU_11/1/2001_1	11/1/2001 0:00:00	Clay_LT0.005mm_%	13.50	-88.00	=	Detected value is equal to the value in the ResultValue field
403STCPRU	403STCPRU_11/1/2001_1	11/1/2001 0:00:00	Sand_Coarse2.0LT4.75mm_%	0.25	-88.00	=	Detected value is equal to the value in the ResultValue field
403STCPRU	403STCPRU_11/1/2001_1	11/1/2001 0:00:00	Sand_Fine0.075LT0.425mm_%	30.25	-88.00	=	Detected value is equal to the value in the ResultValue field
403STCPRU	403STCPRU_11/1/2001_1	11/1/2001 0:00:00	Sand_Med0.425LT2.0mm_%	8.70	-88.00	=	Detected value is equal to the value in the ResultValue field
403STCPRU	403STCPRU_11/1/2001_1	11/1/2001 0:00:00	Silt_0.005LT0.075mm_%	47.30	-88.00	=	Detected value is equal to the value in the ResultValue field
403STCSSP	403STCSSP_11/15/2001_1	11/15/2001 0:00:00	Clay_LT0.005mm_%	9.50	-88.00	=	Detected value is equal to the value in the ResultValue field
403STCSSP	403STCSSP_11/15/2001_1	11/15/2001 0:00:00	Gravel_4.75LT75mm_%	0.09	-88.00	=	Detected value is equal to the value in the ResultValue field
403STCSSP	403STCSSP_11/15/2001_1	11/15/2001 0:00:00	Sand_Coarse2.0LT4.75mm_%	0.73	-88.00	=	Detected value is equal to the value in the ResultValue field
403STCSSP	403STCSSP_11/15/2001_1	11/15/2001 0:00:00	Sand_Fine0.075LT0.425mm_%	38.50	-88.00	=	Detected value is equal to the value in the ResultValue field
403STCSSP	403STCSSP_11/15/2001_1	11/15/2001 0:00:00	Sand_Med0.425LT2.0mm_%	24.32	-88.00	=	Detected value is equal to the value in the ResultValue field
403STCSSP	403STCSSP_11/15/2001_1	11/15/2001 0:00:00	Silt_0.005LT0.075mm_%	26.86	-88.00	=	Detected value is equal to the value in the ResultValue field
403STCSSP	403STCSSP_5/15/2012_1	5/15/2012 0:00:00	Clay_LT0.0039mm_%	12.20	0.05	=	Detected value is equal to the value in the ResultValue field
403STCSSP	403STCSSP_5/15/2012_1	5/15/2012 0:00:00	Sand_0.0625LT2.0mm_%	33.30	0.05	=	Detected value is equal to the value in the ResultValue field
403STCSSP	403STCSSP_5/15/2012_1	5/15/2012 0:00:00	Silt_0.0039LT0.0625mm_%	53.90	0.05	=	Detected value is equal to the value in the ResultValue field
403STCSSP	403STCSSP_5/22/2008_1	5/22/2008 0:00:00	Clay_Coarse0.00195LT0.0039mm_%	6.95	0.01	=	Detected value is equal to the value in the ResultValue field
403STCSSP	403STCSSP_5/22/2008_1	5/22/2008 0:00:00	Clay_FineLT0.00098mm_%	7.06	0.01	=	Detected value is equal to the value in the ResultValue field
403STCSSP	403STCSSP_5/22/2008_1	5/22/2008 0:00:00	Clay_Medium0.00098LT0.00195mm_%	3.31	0.01	=	Detected value is equal to the value in the ResultValue field
403STCSSP	403STCSSP_5/22/2008_1	5/22/2008 0:00:00	Pebble_Small4LT8mm_%	0.00	0.01	=	Detected value is equal to the value in the ResultValue field
403STCSSP	403STCSSP_5/22/2008_1	5/22/2008 0:00:00	Sand_Coarse0.5LT1.0mm_%	0.31	0.01	=	Detected value is equal to the value in the ResultValue field
403STCSSP	403STCSSP_5/22/2008_1	5/22/2008 0:00:00	Sand_Fine0.125LT0.25mm_%	3.71	0.01	=	Detected value is equal to the value in the ResultValue field
403STCSSP	403STCSSP_5/22/2008_1	5/22/2008 0:00:00	Sand_Med0.25LT0.5mm_%	0.44	0.01	=	Detected value is equal to the value in the ResultValue field
403STCSSP	403STCSSP_5/22/2008_1	5/22/2008 0:00:00	Sand_VCoarse1.0LT2.0mm_%	0.29	0.01	=	Detected value is equal to the value in the ResultValue field
403STCSSP	403STCSSP_5/22/2008_1	5/22/2008 0:00:00	Sand_VFine0.0625LT0.125mm_%	8.16	0.01	=	Detected value is equal to the value in the ResultValue field
403STCSSP	403STCSSP_5/22/2008_1	5/22/2008 0:00:00	Silt_Coarse0.031LT0.0625mm_%	14.07	0.01	=	Detected value is equal to the value in the ResultValue field
403STCSSP	403STCSSP_5/22/2008_1	5/22/2008 0:00:00	Silt_Fine0.0078LT0.0156mm_%	21.84	0.01	=	Detected value is equal to the value in the ResultValue field
403STCSSP	403STCSSP_5/22/2008_1	5/22/2008 0:00:00	Silt_Med0.0156LT0.031mm_%	18.28	0.01	=	Detected value is equal to the value in the ResultValue field
403STCSSP	403STCSSP_5/22/2008_1	5/22/2008 0:00:00	Silt_Vfine0.0039LT0.0078mm_%	15.58	0.01	=	Detected value is equal to the value in the ResultValue field
403STCSSP	403STCSSP_5/26/2010_1	5/26/2010 0:00:00	Clay_LT0.0039mm_%	10.50	0.05	=	Detected value is equal to the value in the ResultValue field
403STCSSP	403STCSSP_5/26/2010_1	5/26/2010 0:00:00	Sand_0.0625LT2.0mm_%	37.30	0.05	=	Detected value is equal to the value in the ResultValue field
403STCSSP	403STCSSP_5/26/2010_1	5/26/2010 0:00:00	Silt_0.0039LT0.0625mm_%	51.60	0.05	=	Detected value is equal to the value in the ResultValue field
403STCSSP	403STCSSP_6/9/2011_1	6/9/2011 0:00:00	Clay_LT0.0039mm_%	16.20	0.05	=	Detected value is equal to the value in the ResultValue field
403STCSSP	403STCSSP_6/9/2011_1	6/9/2011 0:00:00	Sand_0.0625LT2.0mm_%	26.60	0.05	=	Detected value is equal to the value in the ResultValue field
403STCSSP	403STCSSP_6/9/2011_1	6/9/2011 0:00:00	Silt_0.0039LT0.0625mm_%	57.00	0.05	=	Detected value is equal to the value in the ResultValue field
403STCSTP	403STCSTP_11/1/2001_1	11/1/2001 0:00:00	Clay_LT0.005mm_%	8.00	-88.00	=	Detected value is equal to the value in the ResultValue field
403STCSTP	403STCSTP_11/1/2001_1	11/1/2001 0:00:00	Sand_Coarse2.0LT4.75mm_%	0.47	-88.00	=	Detected value is equal to the value in the ResultValue field
403STCSTP	403STCSTP_11/1/2001_1	11/1/2001 0:00:00	Sand_Fine0.075LT0.425mm_%	48.51	-88.00	=	Detected value is equal to the value in the ResultValue field
403STCSTP	403STCSTP_11/1/2001_1	11/1/2001 0:00:00	Sand_Med0.425LT2.0mm_%	32.01	-88.00	=	Detected value is equal to the value in the ResultValue field
403STCSTP	403STCSTP_11/1/2001_1	11/1/2001 0:00:00	Silt_0.005LT0.075mm_%	11.02	-88.00	=	Detected value is equal to the value in the ResultValue field
403SUP085	403SUP085_1/8/2007_1	1/8/2007 0:00:00	Fine_LT0.0625mm_%	23.34	0.01	=	Detected value is equal to the value in the ResultValue field
403WE0535	403WE0535_6/13/2000_1	6/13/2000 0:00:00	Embeddedness	77.36		=	Detected value is equal to the value in the ResultValue field
403WE0535	403WE0535_6/13/2000_1	6/13/2000 0:00:00	IncisedHeight_m	0.03		=	Detected value is equal to the value in the ResultValue field
403WE0535	403WE0535_6/13/2000_1	6/13/2000 0:00:00	RiffleRunEpifaunalSubstrate	8.00		=	Detected value is equal to the value in the ResultValue field
403WE0535	403WE0535_6/13/2000_1	6/13/2000 0:00:00	RiffleRunSedDeposit	6.00		=	Detected value is equal to the value in the ResultValue field
403WE0746	403WE0746_7/31/2001_1	7/31/2001 0:00:00	Embeddedness	44.09		=	Detected value is equal to the value in the ResultValue field
403WE0746	403WE0746_7/31/2001_1	7/31/2001 0:00:00	IncisedHeight_m	0.00		=	Detected value is equal to the value in the ResultValue field
403WE0746	403WE0746_7/31/2001_1	7/31/2001 0:00:00	RiffleRunEmbeddedness	12.00		=	Detected value is equal to the value in the ResultValue field
403WE0746	403WE0746_7/31/2001_1	7/31/2001 0:00:00	RiffleRunEpifaunalSubstrate	15.00		=	Detected value is equal to the value in the ResultValue field
403WE0746	403WE0746_7/31/2001_1	7/31/2001 0:00:00	RiffleRunSedDeposit	12.00		=	Detected value is equal to the value in the ResultValue field
404BA0084	404BA0084_6/4/2008_1	6/4/2008 0:00:00	Embeddedness	27.81		=	Detected value is equal to the value in the ResultValue field
404BA0084	404BA0084_6/4/2008_1	6/4/2008 0:00:00	EmbeddednessReach	20.60		=	Detected value is equal to the value in the ResultValue field
404BA0084	404BA0084_6/4/2008_1	6/4/2008 0:00:00	Velocity_m_s	0.00		=	Detected value is equal to the value in the ResultValue field
404BA0104	404BA0104_6/18/2008_1	6/18/2008 0:00:00	Embeddedness	22.38		=	Detected value is equal to the value in the ResultValue field
404BA0104	404BA0104_6/18/2008_1	6/18/2008 0:00:00	EmbeddednessReach	25.00		=	Detected value is equal to the value in the ResultValue field
404BA0104	404BA0104_6/18/2008_1	6/18/2008 0:00:00	Velocity_m_s	0.00		=	Detected value is equal to the value in the ResultValue field
404BA0142	404BA0142_6/18/2008_1	6/18/2008 0:00:00	Embeddedness	23.75		=	Detected value is equal to the value in the ResultValue field
404BA0142	404BA0142_6/18/2008_1	6/18/2008 0:00:00	EmbeddednessReach	32.80		=	Detected value is equal to the value in the ResultValue field
404BA0142	404BA0142_6/18/2008_1	6/18/2008 0:00:00	Velocity_m_s	0.00		=	Detected value is equal to the value in the ResultValue field
404BA0376	404BA0376_6/5/2008_1	6/5/2008 0:00:00	Embeddedness	20.47		=	Detected value is equal to the value in the ResultValue field
404BA0376	404BA0376_6/5/2008_1	6/5/2008 0:00:00	EmbeddednessReach	12.80		=	Detected value is equal to the value in the ResultValue field
404BA0376	404BA0376_6/5/2008_1	6/5/2008 0:00:00	Velocity_m_s	0.00		=	Detected value is equal to the value in the ResultValue field
404BA0526	404BA0526_6/4/2008_1	6/4/2008 0:00:00	Embeddedness	35.00		=	Detected value is equal to the value in the ResultValue field
404BA0526	404BA0526_6/4/2008_1	6/4/2008 0:00:00	Velocity_m_s	0.00		=	Detected value is equal to the value in the ResultValue field
404BA0616	404BA0616_6/3/2008_1	6/3/2008 0:00:00	Embeddedness	26.15		=	Detected value is equal to the value in the ResultValue field
404BA0616	404BA0616_6/3/2008_1	6/3/2008 0:00:00	EmbeddednessReach	31.00		=	Detected value is equal to the value in the ResultValue field
404BA0616	404BA0616_6/3/2008_1	6/3/2008 0:00:00	Velocity_m_s	0.00		=	Detected value is equal to the value in the ResultValue field
404BA0808	404BA0808_6/2/2008_1	6/2/2008 0:00:00	Embeddedness	32.74		=	Detected value is equal to the value in the ResultValue field
404BA0808	404BA0808_6/2/2008_1	6/2/2008 0:00:00	EmbeddednessReach	32.80		=	Detected value is equal to the value in the ResultValue field
404BA0808	404BA0808_6/2/2008_1	6/2/2008 0:00:00	Velocity_m_s	0.00		=	Detected value is equal to the value in the ResultValue field
404BA0852	404BA0852_6/3/2008_1	6/3/2008 0:00:00	Embeddedness	17.27		=	Detected value is equal to the value in the ResultValue field
404BA0852	404BA0852_6/3/2008_1	6/3/2008 0:00:00	EmbeddednessReach	16.20		=	Detected value is equal to the value in the ResultValue field
404BA0852	404BA0852_6/3/2008_1	6/3/2008 0:00:00	Velocity_m_s	0.00		=	Detected value is equal to the value in the ResultValue field
404BA0964	404BA0964_6/4/2008_1	6/4/2008 0:00:00	Embeddedness	40.22		=	Detected value is equal to the value in the ResultValue field
404BA0964	404BA0964_6/4/2008_1	6/4/2008 0:00:00	EmbeddednessReach	39.40		=	Detected value is equal to the value in the ResultValue field
404BA0964	404BA0964_6/4/2008_1	6/4/2008 0:00:00	Velocity_m_s	0.00		=	Detected value is equal to the value in the ResultValue field
404BA1128	404BA1128_6/19/2008_1	6/19/2008 0:00:00	EmbeddednessReach	18.33		=	Detected value is equal to the value in the ResultValue field
404BA1128	404BA1128_6/19/2008_1	6/19/2008 0:00:00	Velocity_m_s	0.00		=	Detected value is equal to the value in the ResultValue field
404BA1144	404BA1144_6/10/2008_1	6/10/2008 0:00:00	Embeddedness	41.45		=	Detected value is equal to the value in the ResultValue field
404BA1144	404BA1144_6/10/2008_1	6/10/2008 0:00:00	Velocity_m_s	0.00		=	Detected value is equal to the value in the ResultValue field
404BA1166	404BA1166_6/10/2008_1	6/10/2008 0:00:00	Embeddedness	40.73		=	Detected value is equal to the value in the ResultValue field
404BA1166	404BA1166_6/10/2008_1	6/10/2008 0:00:00	Velocity_m_s	0.00		=	Detected value is equal to the value in the ResultValue field
404BA1166	404BA1166_6/4/2009_1	6/4/2009 0:00:00	Embeddedness	27.05		=	Detected value is equal to the value in the ResultValue field
404BLNAxx	404BLNAxx_5/15/2012_1	5/15/2012 0:00:00	Clay_LT0.0039mm_%	11.10	0.05	=	Detected value is equal to the value in the ResultValue field
404BLNAxx	404BLNAxx_5/15/2012_1	5/15/2012 0:00:00	Sand_0.0625LT2.0mm_%	35.30	0.05	=	Detected value is equal to the value in the ResultValue field
404BLNAxx	404BLNAxx_5/15/2012_1	5/15/2012 0:00:00	Silt_0.0039LT0.0625mm_%	54.30	0.05	=	Detected value is equal to the value in the ResultValue field
404BLNAxx	404BLNAxx_5/20/2008_1	5/20/2008 0:00:00	Clay_Coarse0.00195LT0.0039mm_%	5.04	0.01	=	Detected value is equal to the value in the ResultValue field
404BLNAxx	404BLNAxx_5/20/2008_1	5/20/2008 0:00:00	Clay_FineLT0.00098mm_%	4.15	0.01	=	Detected value is equal to the value in the ResultValue field
404BLNAxx	404BLNAxx_5/20/2008_1	5/20/2008 0:00:00	Clay_Medium0.00098LT0.00195mm_%	1.06	0.01	=	Detected value is equal to the value in the ResultValue field
404BLNAxx	404BLNAxx_5/20/2008_1	5/20/2008 0:00:00	Pebble_Small4LT8mm_%	0.00	0.01	=	Detected value is equal to the value in the ResultValue field
404BLNAxx	404BLNAxx_5/20/2008_1	5/20/2008 0:00:00	Sand_Coarse0.5LT1.0mm_%	1.92	0.01	=	Detected value is equal to the value in the ResultValue field
404BLNAxx	404BLNAxx_5/20/2008_1	5/20/2008 0:00:00	Sand_Fine0.125LT0.25mm_%	8.29	0.01	=	Detected value is equal to the value in the ResultValue field
404BLNAxx	404BLNAxx_5/20/2008_1	5/20/2008 0:00:00	Sand_Med0.25LT0.5mm_%	4.53	0.01	=	Detected value is equal to the value in the ResultValue field
