"STATION_CD"	"STATION_NAME"	"COMID"	"STATION_RID"	"HUC12"	"COUNTY_NAME"	"STATION_TYPE"	"LATITUDE"	"LONGITUDE"	"UTM_EAST"	"UTM_NORTH"	"UTM_ZONE"	"Elevation"	"ReferenceStatus"	"Year"
"CGTAP000.57"	100663	20718528	370	15010002	"COCONINO"	"Stream"	36.376232	-112.465044	368585	4026676	"12N"	2120	NA	NA
"CGTHS000.04"	100667	20721842	1003	15010002	"COCONINO"	"Stream"	35.884006	-113.30825	291641	3973544	"12N"	1440	NA	NA
"CGTXW035.66"	101832	20667088	938	15010007	"MOHAVE"	"Stream"	35.384167	-113.657778	258584	3918891	"12N"	NA	NA	NA
"CGUNV000.81"	101576	3529679	847	14070006	"COCONINO"	"Stream"	36.670833	-110.822222	515886	4058373	"12N"	NA	NA	NA
"CGVGR029.07"	103193	4915368	1508	15010010	"MOHAVE"	"Stream"	36.806611	-114.016667	766150	4077573	"12N"	NA	NA	NA
"CGVGR038.80"	101836	4916262	941	15010010	"MOHAVE"	"Stream"	36.891667	-113.924444	239394	4086849	"12N"	NA	NA	NA
"CGVGR039.41"	100680	4916218	1004	15010010	"MOHAVE"	"Stream"	36.89706	-113.92066	239750	4087437	"12N"	1780	NA	NA
"CGVGR043.36"	108322	4916176	2362	15010010	"MOHAVE"	"Stream"	36.920528	-113.880333	243422	4089932	"12N"	NA	NA	NA
"CGVGR044.58"	101835	4916176	940	15010010	"MOHAVE"	"Stream"	36.921389	-113.860556	245188	4089975	"12N"	1970	NA	NA
"CGVGR051.33"	101834	4916124	1017	15010010	"MOHAVE"	"Stream"	36.949167	-113.797222	250921	4092890	"12N"	NA	NA	NA
"CGVGR052.23"	100679	4916124	377	15010010	"MOHAVE"	"Stream"	36.95234	-113.789825	251590	4093223	"12N"	2150	NA	NA
"CGVGR053.31"	101833	4916072	939	15010010	"MOHAVE"	"Stream"	36.969917	-113.728111	257142	4095014	"12N"	NA	NA	NA
"CGWCT002.29"	101838	20695944	943	15010004	"COCONINO"	"Stream"	35.247778	-112.225278	388527	3901209	"12N"	NA	NA	NA
"CGWRC003.99"	100454	20667074	259	15010007	"MOHAVE"	"Stream"	35.413056	-113.601611	263771	3921960	"12N"	NA	NA	NA
"CL12S000.00"	103191	21420558	1506	15030105	"LA PAZ"	"Stream"	34.019028	-114.391333	740882	3767335	"12N"	NA	NA	NA
"CLCDW000.20"	109602	945070062	2448	15070201	"YUMA"	"Stream"	32.764611	-114.39425	744098	3628197	"12N"	NA	NA	NA
"CLCDW000.59"	109462	945070061	2442	15070201	"YUMA"	"Stream"	32.768167	-114.390639	744426	3628600	"12N"	NA	NA	NA
"CLCLR023.30"	100744	21412711	415	15030107	"YUMA"	"Stream"	32.718611	-114.718889	713789	3622394	"12N"	NA	NA	NA
"CLCLR026.80"	105308	21412707	2014	15030107	"YUMA"	"Stream"	32.737196	-114.682558	717150	3624529	"12N"	NA	NA	NA
"CLCLR029.59"	105309	21412723	2015	15030107	"YUMA"	"Stream"	32.731313	-114.636181	721511	3623972	"12N"	NA	NA	NA
"CLCLR048.36"	100752	10005034	420	15030104	"YUMA"	"Stream"	32.883611	-114.4675	736918	3641228	"12N"	NA	NA	NA
"CLCLR136.36"	102799	9999706	1412	15030104	"LA PAZ"	"Stream"	33.731944	-114.511944	730514	3735216	"12N"	NA	NA	NA
"CLCLR191.44"	102792	9998148	1405	15030104	"LA PAZ"	"Stream"	34.258333	-114.150833	762355	3794474	"12N"	NA	NA	NA
"CLCLR195.22"	100742	9998136	1008	15030104	"LA PAZ"	"Stream"	34.295556	-114.140278	763211	3798630	"12N"	NA	NA	NA
"CLCLR234.91"	102218	21438291	1121	15030104	"MOHAVE"	"Stream"	34.6875	-114.462778	732429	3841319	"12N"	NA	NA	NA
"CLCLR279.46"	102189	21436863	1113	15030101	"MOHAVE"	"Stream"	35.191667	-114.572222	721043	3896998	"12N"	NA	NA	NA
"CLCLR346.35"	101484	21434295	780	15030101	"MOHAVE"	"Stream"	36.015278	-114.738611	703791	3988008	"12N"	NA	NA	NA
"CLGLR007.11"	109362	20380381	2436	15070201	"YUMA"	"Stream"	32.724889	-114.450278	738954	3623664	"12N"	NA	NA	NA
"CLGLR008.81"	109122	20380357	2420	15070201	"YUMA"	"Stream"	32.743617	-114.44125	739750	3625762	"12N"	NA	NA	NA
"CLGLR010.53"	100455	20380357	260	15070201	"YUMA"	"Stream"	32.760889	-114.4205	741648	3627724	"11N"	NA	NA	NA
"CLGLR011.17"	109103	945070226	2419	15070201	"YUMA"	"Stream"	32.760917	-114.410239	742610	3627751	"12N"	NA	NA	NA
"CLGLR013.33"	109102	945070225	2418	15070201	"YUMA"	"Stream"	32.762722	-114.375572	745853	3628031	"12N"	NA	NA	NA
"CLGLR016.14"	109582	20380345	2447	15070201	"YUMA"	"Stream"	32.750861	-114.347694	748498	3626781	"12N"	NA	NA	NA
"CLGLR019.96"	109942	20379313	2490	15070201	"YUMA"	"Stream"	32.707239	-114.318044	751400	3622013	"12N"	NA	NA	NA
"CLGLR021.88"	109943	20379379	2491	15070201	"YUMA"	"Stream"	32.68905	-114.295756	753541	3620049	"12N"	NA	NA	NA
"CLTYW019.62"	102797	21415525	1410	15030106	"LA PAZ"	"Stream"	33.665833	-114.220833	757690	3728571	"12N"	NA	NA	NA
"CLUGI000.22"	109363	20379111	2437	15070201	"YUMA"	"Stream"	32.741569	-114.445206	739385	3625526	"12N"	NA	NA	NA
"CLUGL000.01"	109142	945070226	2421	15070201	"YUMA"	"Stream"	32.760894	-114.410203	742613	3627749	"12N"	NA	NA	NA
"CLUW1008.53"	101598	21436077	857	15030101	"MOHAVE"	"Stream"	35.172222	-114.432222	733849	3895162	"12N"	NA	NA	NA
"LCASR000.57"	102346	20525217	1238	15020015	"COCONINO"	"Stream"	35.005556	-111.399167	463578	3873732	"12N"	NA	NA	NA
"LCASR001.38"	102345	20525239	1237	15020015	"COCONINO"	"Stream"	35.000833	-111.41	462587	3873212	"12N"	NA	NA	NA
"LCAUG003.82"	102018	20586824	1149	15020001	"APACHE"	"Stream"	33.912594	-109.215681	664957	3753898	"12N"	NA	NA	NA
"LCB6W000.01"	103817	20505948	1713	15020018	"COCONINO"	"Stream"	36.151944	-110.994167	500525	4000802	"12N"	NA	NA	NA
"LCB6W005.40"	101752	20505904	920	15020018	"COCONINO"	"Stream"	36.216111	-110.9775	502022	4007919	"12N"	NA	NA	NA
"LCBBS000.02"	102344	20525085	1236	15020015	"COCONINO"	"Stream"	35.074167	-111.535556	451174	3881399	"12N"	NA	NA	NA
"LCBCK005.06"	100414	21748153	242	15020008	"COCONINO"	"Stream"	34.443803	-111.139562	487179	3811375	"12N"	7480	NA	NA
"LCBCK005.75"	100413	21748153	688	15020008	"COCONINO"	"Stream"	34.434461	-111.142992	486863	3810339	"12N"	7520	NA	NA
"LCBEN002.57"	104700	20587030	1927	15020001	"APACHE"	"Stream"	33.985433	-109.291615	657801	3761856	"12N"	8600	"reference"	2014
"LCBIL000.01"	100947	21756106	498	15020005	"NAVAJO"	"Stream"	34.170994	-109.980403	593970	3781585	"12N"	6660	NA	NA
"LCBIL000.15"	109702	21756106	2467	15020005	"NAVAJO"	"Stream"	34.1695	-109.9807	593945	3781419	"12N"	6665	NA	NA
"LCBIL002.37"	104680	21756164	1921	15020005	"NAVAJO"	"Stream"	34.152723	-109.962012	595686	3779576	"12N"	NA	NA	NA
"LCBIL005.75"	100946	21756180	497	15020005	"NAVAJO"	"Stream"	34.125561	-109.922614	599350	3776602	"12N"	NA	NA	NA
"LCBLA001.85"	104257	20565167	1870	15020006	"APACHE"	"Stream"	35.281667	-109.217222	662131	3905737	"12N"	NA	NA	NA
"LCBLA002.07"	101741	20565167	910	15020006	"APACHE"	"Stream"	35.284722	-109.215556	662276	3906078	"12N"	NA	NA	NA
"LCBLA021.55"	101740	20565435	1016	15020006	"APACHE"	"Stream"	35.4525	-109.126389	670034	3924838	"12N"	NA	NA	NA
"LCBNN001.46"	103818	20585224	1714	15020001	"APACHE"	"Stream"	34.046667	-109.450556	643016	3768413	"12N"	NA	NA	NA
"LCBON012.03"	103192	20563071	1507	15020006	"APACHE"	"Stream"	35.8385	-109.113056	670422	3967679	"12N"	NA	NA	NA
"LCBRB000.27"	100411	21745729	684	15020008	"COCONINO"	"Stream"	34.547388	-111.162497	485091	3822864	"12N"	6540	NA	NA
"LCBRB006.74"	100410	21747623	986	15020008	"COCONINO"	"Stream"	34.494446	-111.165893	484769	3816994	"12N"	6950	NA	NA
"LCBRB007.63"	104717	21747755	1928	15020008	"COCONINO"	"Stream"	34.484843	-111.167896	484584	3815929	"12N"	7010	NA	NA
"LCBRO018.13"	101241	21756054	626	15020005	"APACHE"	"Stream"	34.186556	-109.791028	611404	3783502	"12N"	7500	NA	NA
"LCBRO018.96"	101242	21756072	627	15020005	"APACHE"	"Stream"	34.18075	-109.779139	612508	3782871	"12N"	7580	NA	NA
"LCBSW000.01"	106864	21756158	2190	15020005	"NAVAJO"	"Stream"	34.138647	-109.970756	594896	3778007	"12N"	NA	NA	NA
"LCCDM001.74"	105175	1410961	2001	14080204	"APACHE"	"Stream"	36.152222	-109.473333	637335	4001912	"12N"	NA	NA	NA
"LCCHC000.35"	105169	21739020	1995	15020010	"NAVAJO"	"Stream"	34.949444	-110.520278	543803	3867542	"12N"	NA	NA	NA
"LCCHC000.91"	100341	21739020	200	15020010	"NAVAJO"	"Stream"	34.942944	-110.515583	544235	3866823	"12N"	NA	NA	NA
"LCCHC001.75"	105153	945020592	1991	15020010	"NAVAJO"	"Stream"	34.932778	-110.516111	544192	3865695	"12N"	NA	NA	NA
"LCCHC003.00"	101745	21739462	914	15020010	"NAVAJO"	"Stream"	34.926389	-110.531389	542800	3864980	"12N"	NA	NA	NA
"LCCHC003.64"	105151	21739462	1989	15020010	"NAVAJO"	"Stream"	34.919444	-110.526111	543286	3864212	"12N"	NA	NA	NA
"LCCHC005.87"	105150	21739046	1988	15020010	"NAVAJO"	"Stream"	34.893333	-110.525556	543350	3861317	"12N"	NA	NA	NA
"LCCHC007.60"	105149	21739046	1987	15020010	"NAVAJO"	"Stream"	34.884722	-110.510833	544700	3860368	"12N"	NA	NA	NA
"LCCHC008.09"	105148	21739054	1986	15020010	"NAVAJO"	"Stream"	34.880833	-110.5165	544184	3859935	"12N"	NA	NA	NA
"LCCHC009.38"	110162	21739056	2520	15020010	"NAVAJO"	"Stream"	34.870581	-110.532906	542690	3858791	"12N"	NA	NA	NA
"LCCHC011.59"	105147	21739092	1985	15020010	"NAVAJO"	"Stream"	34.840556	-110.540278	542032	3855458	"12N"	NA	NA	NA
"LCCHC060.09"	100342	21739278	201	15020010	"COCONINO"	"Stream"	34.593306	-110.78775	519464	3827964	"12N"	NA	NA	NA
"LCCHC060.43"	100479	21739278	277	15020010	"COCONINO"	"Stream"	34.589337	-110.789157	519335	3827524	"12N"	6130	NA	NA
"LCCHC060.61"	104757	21739278	1936	15020010	"COCONINO"	"Stream"	34.592556	-110.781806	520009	3827882	"12N"	NA	NA	NA
"LCCHC073.26"	100445	21740788	251	15020010	"COCONINO"	"Stream"	34.440452	-110.840267	514674	3811006	"12N"	6470	NA	NA
"LCCHC075.04"	100444	21740810	696	15020010	"COCONINO"	"Stream"	34.422119	-110.8536	513452	3808971	"12N"	6535	NA	NA
"LCCHC077.84"	100443	21740854	697	15020010	"COCONINO"	"Stream"	34.39962	-110.867489	512179	3806474	"12N"	6670	NA	NA
"LCCHC081.26"	104821	21740876	1940	15020010	"COCONINO"	"Stream"	34.387389	-110.872194	511749	3805118	"12N"	6500	NA	NA
"LCCHI042.55"	101450	1408209	766	14080204	"APACHE"	"Stream"	36.943889	-109.710556	614817	4089424	"12N"	NA	NA	NA
"LCCHW075.04"	103880	24619868	1727	14080204	"APACHE"	"Stream"	36.154444	-109.545556	630834	4002059	"12N"	NA	NA	NA
"LCCHW075.50"	105127	1409847	1981	14080204	"APACHE"	"Stream"	36.155	-109.538056	631508	4002130	"12N"	NA	NA	NA
"LCCLE000.69"	104837	21746201	1941	15020008	"NAVAJO"	"Stream"	34.97775	-110.641667	532707	3870634	"12N"	NA	NA	NA
"LCCLE001.29"	105173	21747109	1999	15020008	"NAVAJO"	"Stream"	34.968889	-110.643056	532584	3869651	"12N"	NA	NA	NA
"LCCLE003.97"	105168	21746291	1994	15020008	"NAVAJO"	"Stream"	34.9475	-110.661944	530868	3867273	"12N"	NA	NA	NA
"LCCLE004.13"	105167	21746291	1993	15020008	"NAVAJO"	"Stream"	34.945278	-110.663333	530742	3867026	"12N"	NA	NA	NA
"LCCLE004.27"	105154	21746291	1992	15020008	"NAVAJO"	"Stream"	34.943611	-110.664167	530666	3866841	"12N"	NA	NA	NA
"LCCLE006.79"	105152	21746337	1990	15020008	"NAVAJO"	"Stream"	34.925	-110.688056	528491	3864770	"12N"	NA	NA	NA
"LCCLE061.18"	100343	21745967	202	15020008	"COCONINO"	"Stream"	34.667528	-111.007639	499300	3836174	"12N"	NA	NA	NA
"LCCLE063.52"	105558	21746709	2049	15020008	"COCONINO"	"Stream"	34.644722	-110.999833	500015	3833645	"12N"	6000	NA	NA
"LCCMW000.42"	101768	20505506	928	15020018	"APACHE"	"Stream"	36.426111	-110.442778	549950	4031356	"12N"	NA	NA	NA
"LCCMW007.99"	104103	20504212	1817	15020018	"NAVAJO"	"Stream"	36.511111	-110.424167	551562	4040795	"12N"	NA	NA	NA
"LCCMW009.96"	104282	20504212	1872	15020018	"NAVAJO"	"Stream"	36.528333	-110.409444	552868	4042713	"12N"	NA	NA	NA
"LCCOL003.03"	100935	20587034	488	15020001	"APACHE"	"Stream"	33.9605	-109.254389	661287	3759149	"12N"	7945	NA	NA
"LCCOL005.53"	102020	20586776	1045	15020001	"APACHE"	"Stream"	33.935711	-109.272211	659687	3756372	"12N"	NA	NA	NA
"LCCOY000.10"	107303	20584620	2227	15020001	"APACHE"	"Stream"	34.304408	-109.355594	651321	3797133	"12N"	NA	NA	NA
"LCCOY000.71"	104698	20584640	1925	15020001	"APACHE"	"Stream"	34.306418	-109.34661	652144	3797369	"12N"	6060	NA	NA
"LCCOY002.64"	107302	20584640	2226	15020001	"APACHE"	"Stream"	34.293681	-109.32895	653793	3795983	"12N"	NA	NA	NA
"LCCOY003.24"	103881	20584640	1728	15020001	"APACHE"	"Stream"	34.291667	-109.320556	654569	3795773	"12N"	NA	NA	NA
"LCCRW009.51"	101457	945020201	1180	15020003	"APACHE"	"Stream"	34.614722	-109.319167	654102	3831603	"12N"	NA	NA	NA
"LCCTW001.74"	101735	21754034	905	15020005	"NAVAJO"	"Stream"	34.505556	-110.091667	583384	3818588	"12N"	NA	NA	NA
"LCDAV002.14"	102015	20586668	1042	15020001	"APACHE"	"Stream"	33.996253	-109.134541	672290	3763309	"12N"	NA	NA	NA
"LCDNW009.39"	103297	20513248	1531	15020017	"COCONINO"	"Stream"	35.497528	-111.1335	487892	3928227	"12N"	NA	NA	NA
"LCDNW047.83"	101467	20513024	772	15020017	"NAVAJO"	"Stream"	35.781111	-110.933306	506028	3959673	"12N"	NA	NA	NA
"LCECL009.39"	100538	21745557	312	15020008	"COCONINO"	"Stream"	34.619609	-111.093608	491419	3830864	"12N"	6265	NA	NA
"LCECL017.75"	100537	21745649	311	15020008	"COCONINO"	"Stream"	34.566277	-111.147497	486470	3824956	"12N"	6450	NA	NA
"LCECL018.17"	104797	21745649	1938	15020008	"COCONINO"	"Stream"	34.564222	-111.147583	486462	3824729	"12N"	6460	NA	NA
"LCECL021.13"	104718	21745669	1929	15020008	"COCONINO"	"Stream"	34.550811	-111.161586	485175	3823243	"12N"	6500	NA	NA
"LCECL040.69"	104719	21747673	1930	15020008	"COCONINO"	"Stream"	34.476979	-111.326756	469994	3815093	"12N"	7000	NA	NA
"LCELR000.13"	103897	20585432	1729	15020001	"APACHE"	"Stream"	34.002033	-109.457219	642476	3763454	"12N"	8410	NA	NA
"LCELR000.67"	103898	20586678	1730	15020001	"APACHE"	"Stream"	33.995	-109.455	642692	3762677	"12N"	NA	NA	NA
"LCELR000.99"	100948	20586678	499	15020001	"APACHE"	"Stream"	33.990806	-109.453194	642866	3762215	"12N"	8600	NA	NA
"LCELR005.67"	109742	20586752	2469	15020001	"APACHE"	"Stream"	33.946916	-109.478381	640612	3757313	"12N"	9302	NA	NA
"LCELR007.19"	104739	20587040	1934	15020001	"APACHE"	"Stream"	33.929835	-109.4893	639631	3755404	"12N"	9460	NA	NA
"LCELR007.68"	100330	20587040	975	15020001	"APACHE"	"Stream"	33.927	-109.49675	638947	3755079	"12N"	NA	NA	NA
"LCELR007.74"	100762	20587040	421	15020001	"APACHE"	"Stream"	33.926306	-109.497444	638884	3755001	"12N"	9440	NA	NA
"LCELR008.70"	107402	20587040	2238	15020001	"APACHE"	"Stream"	33.922453	-109.511781	637564	3754555	"12N"	9570	NA	NA
"LCFHW000.07"	100456	21755104	261	15020005	"NAVAJO"	"Stream"	34.264333	-110.070889	585536	3791856	"12N"	NA	NA	NA
"LCFIS003.86"	101244	20585172	629	15020001	"APACHE"	"Stream"	34.068194	-109.495222	638858	3770739	"12N"	8800	NA	NA
"LCGES007.92"	111179	21747645	2642	15020008	"COCONINO"	"Stream"	34.48903	-111.22803	479063	3816404	"12N"	NA	NA	NA
"LCHAL000.85"	102274	20585810	1193	15020001	"APACHE"	"Stream"	34.061614	-109.463572	641790	3770053	"12N"	NA	NA	NA
"LCHAL004.59"	105580	20585810	2052	15020001	"APACHE"	"Stream"	34.027778	-109.506667	637867	3766241	"12N"	9000	NA	NA
"LCHAL005.62"	104678	20585810	1919	15020001	"APACHE"	"Stream"	34.015247	-109.512192	637377	3764844	"12N"	9140	NA	NA
"LCHAL008.83"	101263	20586742	631	15020001	"APACHE"	"Stream"	33.9725	-109.522083	636532	3760091	"12N"	9280	NA	NA
"LCHAL010.20"	105578	20586742	2050	15020001	"APACHE"	"Stream"	33.956944	-109.536389	635235	3758347	"12N"	9580	"reference"	2014
"LCHWD002.42"	102732	20525063	1382	15020015	"COCONINO"	"Stream"	35.081694	-111.602361	445088	3882269	"12N"	NA	NA	NA
"LCJCC015.23"	101747	21746325	915	15020008	"COCONINO"	"Stream"	34.921389	-110.7975	518496	3864344	"12N"	NA	NA	NA
"LCJCC045.76"	110631	21745385	2571	15020008	"COCONINO"	"Stream"	34.73031	-111.102267	490637	3843141	"12N"	6200	NA	NA
"LCJDW031.15"	101466	20530085	771	15020014	"NAVAJO"	"Stream"	35.576389	-110.462222	548727	3937098	"12N"	NA	NA	NA
"LCKNK006.47"	102373	20526347	1262	15020015	"COCONINO"	"Stream"	34.898889	-111.313889	471322	3861875	"12N"	NA	NA	NA
"LCLAG000.18"	103919	1407073	1737	14080204	"APACHE"	"Stream"	36.8925	-109.745833	611750	4083681	"12N"	NA	NA	NA
"LCLAG007.26"	103922	1407233	1740	14080204	"APACHE"	"Stream"	36.863611	-109.823611	604859	4080388	"12N"	NA	NA	NA
"LCLAG008.88"	101441	1407233	764	14080204	"APACHE"	"Stream"	36.853889	-109.845833	602891	4079286	"12N"	NA	NA	NA
"LCLAG010.54"	103920	1407309	1738	14080204	"APACHE"	"Stream"	36.839444	-109.865	601202	4077663	"12N"	NA	NA	NA
"LCLAG016.23"	103925	1407309	1743	14080204	"APACHE"	"Stream"	36.8025	-109.934167	595080	4073493	"12N"	NA	NA	NA
"LCLAG022.06"	103918	1406037	1736	14080204	"NAVAJO"	"Stream"	36.783056	-110.020833	587371	4071254	"12N"	NA	NA	NA
"LCLAG030.35"	101717	1406645	891	14080204	"NAVAJO"	"Stream"	36.749167	-110.136111	577118	4067395	"12N"	NA	NA	NA
"LCLAG034.55"	103924	1406645	1742	14080204	"NAVAJO"	"Stream"	36.749167	-110.189167	572382	4067354	"12N"	NA	NA	NA
"LCLAG038.29"	103921	1406667	1739	14080204	"NAVAJO"	"Stream"	36.736667	-110.242778	567607	4065928	"12N"	NA	NA	NA
"LCLAG044.49"	103923	1406083	1741	14080204	"NAVAJO"	"Stream"	36.725833	-110.309444	561663	4064681	"12N"	NA	NA	NA
"LCLAG054.95"	101716	1406207	883	14080204	"NAVAJO"	"Stream"	36.664722	-110.416111	552180	4057839	"12N"	NA	NA	NA
"LCLCR000.13"	101965	20515757	1022	15020016	"COCONINO"	"Stream"	36.1925	-111.796667	428373	4005594	"12N"	2700	NA	NA
"LCLCR001.48"	101482	20515757	778	15020016	"COCONINO"	"Stream"	36.195278	-111.777222	430123	4005888	"12N"	NA	NA	NA
"LCLCR002.83"	101575	20515981	846	15020016	"COCONINO"	"Stream"	36.200833	-111.757778	431876	4006490	"12N"	NA	NA	NA
"LCLCR044.24"	101475	20517943	775	15020016	"COCONINO"	"Stream"	35.926381	-111.567369	448817	3975932	"12N"	NA	NA	NA
"LCLCR055.87"	100923	20516541	478	15020016	"COCONINO"	"Stream"	35.877778	-111.411944	462815	3970471	"12N"	NA	NA	NA
"LCLCR083.71"	101573	20517675	844	15020016	"COCONINO"	"Stream"	35.570278	-111.275	475081	3936322	"12N"	NA	NA	NA
"LCLCR094.99"	101749	21743805	917	15020016	"COCONINO"	"Stream"	35.433333	-111.200833	481771	3921118	"12N"	NA	NA	NA
"LCLCR174.50"	107022	21745087	2202	15020008	"NAVAJO"	"Stream"	35.011694	-110.651722	531776	3874395	"12N"	NA	NA	NA
"LCLCR176.92"	103983	21746167	1768	15020008	"NAVAJO"	"Stream"	34.9875	-110.639167	532932	3871716	"12N"	NA	NA	NA
"LCLCR177.08"	103981	21746973	1766	15020008	"NAVAJO"	"Stream"	34.986389	-110.637778	533059	3871594	"12N"	NA	NA	NA
"LCLCR181.11"	103171	21746969	1491	15020008	"NAVAJO"	"Stream"	34.982444	-110.590389	537386	3871173	"12N"	NA	NA	NA
"LCLCR182.60"	109325	21746969	2434	15020008	"NAVAJO"	"Stream"	34.983333	-110.564722	539728	3871281	"12N"	NA	NA	NA
"LCLCR183.00"	105174	21746969	2000	15020008	"NAVAJO"	"Stream"	34.9825	-110.561667	540007	3871190	"12N"	NA	NA	NA
"LCLCR184.28"	105172	21746979	1998	15020008	"NAVAJO"	"Stream"	34.968056	-110.554444	540674	3869591	"12N"	NA	NA	NA
"LCLCR185.36"	105171	21746261	1997	15020008	"NAVAJO"	"Stream"	34.958889	-110.543333	541693	3868579	"12N"	NA	NA	NA
"LCLCR186.28"	105170	21746261	1996	15020008	"NAVAJO"	"Stream"	34.951667	-110.531944	542736	3867783	"12N"	NA	NA	NA
"LCLCR186.68"	103980	21746259	1765	15020008	"NAVAJO"	"Stream"	34.951944	-110.525278	543345	3867817	"12N"	NA	NA	NA
"LCLCR186.71"	109324	21746993	2433	15020008	"NAVAJO"	"Stream"	34.952222	-110.521944	543649	3867849	"12N"	NA	NA	NA
"LCLCR194.10"	104879	945020435	1945	15020008	"NAVAJO"	"Stream"	34.960983	-110.408053	554042	3868876	"12N"	NA	NA	NA
"LCLCR198.53"	103984	21746263	1769	15020008	"NAVAJO"	"Stream"	34.950556	-110.342222	560060	3867757	"12N"	NA	NA	NA
"LCLCR200.23"	103982	945020437	1767	15020008	"NAVAJO"	"Stream"	34.941667	-110.324167	561715	3866783	"12N"	NA	NA	NA
"LCLCR203.94"	106202	945020437	2115	15020008	"NAVAJO"	"Stream"	34.914028	-110.287194	565113	3863741	"12N"	NA	NA	NA
"LCLCR206.75"	101480	21747127	1181	15020008	"NAVAJO"	"Stream"	34.901111	-110.255278	568039	3862330	"12N"	NA	NA	NA
"LCLCR211.73"	104857	21747017	1942	15020008	"NAVAJO"	"Stream"	34.896833	-110.181278	574804	3861908	"12N"	5070	NA	NA
"LCLCR212.96"	101743	21747017	912	15020008	"APACHE"	"Stream"	34.897778	-110.163056	576468	3862027	"12N"	NA	NA	NA
"LCLCR216.67"	104317	162148461	1875	15020002	"NAVAJO"	"Stream"	34.885944	-110.110139	581315	3860756	"12N"	NA	NA	NA
"LCLCR221.09"	111465	21759228	61691	15020002	"NAVAJO"	"Stream"	34.837728	-110.065542	585440	3855446	"12N"	NA	NA	NA
"LCLCR222.38"	103986	21759230	1771	15020002	"NAVAJO"	"Stream"	34.825278	-110.064444	585553	3854066	"12N"	NA	NA	NA
"LCLCR226.31"	100334	21759362	196	15020002	"NAVAJO"	"Stream"	34.782389	-110.043861	587481	3849328	"12N"	NA	NA	NA
"LCLCR230.02"	103985	21759364	1770	15020002	"NAVAJO"	"Stream"	34.741111	-110.039167	587954	3844754	"12N"	NA	NA	NA
"LCLCR230.26"	104878	21759246	1944	15020002	"NAVAJO"	"Stream"	34.739497	-110.037	588154	3844577	"12N"	NA	NA	NA
"LCLCR231.99"	103945	21759246	1754	15020002	"NAVAJO"	"Stream"	34.742222	-110.014444	590216	3844899	"12N"	NA	NA	NA
"LCLCR232.24"	106442	21759246	2147	15020002	"NAVAJO"	"Stream"	34.742667	-110.0105	590577	3844952	"12N"	NA	NA	NA
"LCLCR253.50"	103958	21760054	1756	15020002	"APACHE"	"Stream"	34.656111	-109.833333	606906	3835527	"12N"	NA	NA	NA
"LCLCR267.06"	101727	21760064	900	15020002	"APACHE"	"Stream"	34.647222	-109.703333	618832	3834687	"12N"	NA	NA	NA
"LCLCR269.48"	101726	21760130	899	15020002	"APACHE"	"Stream"	34.641667	-109.676944	621259	3834102	"12N"	NA	NA	NA
"LCLCR283.83"	101459	21760862	768	15020002	"APACHE"	"Stream"	34.605	-109.49	638455	3830277	"12N"	NA	NA	NA
"LCLCR290.40"	101458	21760376	767	15020002	"APACHE"	"Stream"	34.583611	-109.406944	646108	3828022	"12N"	NA	NA	NA
"LCLCR295.58"	103959	21760872	1757	15020002	"APACHE"	"Stream"	34.541667	-109.37	649572	3823424	"12N"	NA	NA	NA
"LCLCR299.51"	103977	21760620	1762	15020002	"APACHE"	"Stream"	34.506944	-109.3575	650782	3819592	"12N"	NA	NA	NA
"LCLCR301.17"	103962	21762818	1760	15020002	"APACHE"	"Stream"	34.490278	-109.356389	650914	3817745	"12N"	NA	NA	NA
"LCLCR304.01"	103957	21761896	1755	15020002	"APACHE"	"Stream"	34.467778	-109.357222	650878	3815249	"12N"	NA	NA	NA
"LCLCR306.23"	101725	21761944	898	15020002	"APACHE"	"Stream"	34.450556	-109.362222	650449	3813331	"12N"	NA	NA	NA
"LCLCR308.66"	103978	21762010	1763	15020002	"APACHE"	"Stream"	34.433333	-109.378333	649000	3811397	"12N"	NA	NA	NA
"LCLCR311.31"	104720	21762056	1931	15020002	"APACHE"	"Stream"	34.426049	-109.402923	646753	3810554	"12N"	5840	NA	NA
"LCLCR312.36"	103987	21762086	1772	15020002	"APACHE"	"Stream"	34.414722	-109.403333	646735	3809297	"12N"	NA	NA	NA
"LCLCR314.92"	103988	21762140	1773	15020002	"APACHE"	"Stream"	34.387222	-109.398611	647217	3806254	"12N"	NA	NA	NA
"LCLCR317.67"	101724	21762170	897	15020002	"APACHE"	"Stream"	34.368056	-109.382778	648707	3804151	"12N"	NA	NA	NA
"LCLCR320.46"	107305	20585862	2228	15020001	"APACHE"	"Stream"	34.344381	-109.351761	651602	3801572	"12N"	NA	NA	NA
"LCLCR323.60"	101174	20585692	1174	15020001	"APACHE"	"Stream"	34.315722	-109.362778	650640	3798377	"12N"	6010	NA	NA
"LCLCR323.69"	101723	20585692	896	15020001	"APACHE"	"Stream"	34.314444	-109.362222	650693	3798236	"12N"	NA	NA	NA
"LCLCR324.92"	103963	20584620	1761	15020001	"APACHE"	"Stream"	34.304444	-109.357222	651171	3797135	"12N"	NA	NA	NA
"LCLCR325.37"	110608	20584632	2567	15020001	"APACHE"	"Stream"	34.296533	-109.355033	651387	3796261	"12N"	NA	NA	NA
