	COMID	W___IMPERV	SLOPE	SLOPEGRADW	AWS050WTA	SLOPELENKM	RunOffV	MINELEVSMO	W___AGRIC	TempV	HYDCLPRS	W___CANAL_	DivDASqKM	W_RD_CROSS	ST_ORDER	ROCKTYPE1	HYDGRPDCD	DRCLASSDCD	HGroup	KGroup	Temp	HGroup2	KGroup2
700	20329472	0	0.04109565	6.1	6.18	0.575	118.628997	55546	0	1588.839965	78	0	9.8487	0.812289947	2	Rock	B	3	5	3	15.88839965	2	2
701	17572899	0.10866575	0.10595222	43.700001	7.59	3.056	113.428001	17346	21.59559835	1612.670043	42	0	1.3086	0	1	Alluvium	B	3	5	1	16.12670043	5	1
702	22514920	5.4	0.08507109	17.1	5.63	1.477	112.903999	32509	0	1828.310058	34	0	0.7875	7.619047619	1	Alluvium	B	3	2	1	18.28310058	5	1
703	20331984	9.546605223	0.00090225	9.1	5.13	0.266	14.0668	1183	0.463865805	1739.380004	74	0.027526179	1096.9983	0.87146899	5	Alluvium	D	4	1	1	17.39380004	1	1
704	20348287	0.098355263	0.06872767	43.900002	4.08	2.688	47.074699	64086	0	1797.22998	50	0	2.736	0	1	Rock	C	4	3	2	17.9722998	3	2
705	20325479	0.608005083	0.0644206	43.900002	4.08	1.864	61.233798	73137	0	1547.319946	50	0	1.4166	0	1	Rock	C	4	3	3	15.47319946	3	2
706	24858055	1.490400222	0.04644444	2.5	6.02	0.045	93	48951	0.316724979	1664	75	0.00279678	0.027	1.026329968	5	Rock	B	3	5	2	16.64	2	2
707	22555114	0.381354783	0.0372811	4.3	4.51	0.217	235	56367	0.048830774	1780	35	0.050899469	4.473	0.369245052	4	Alluvium	A	4	6	6	17.8	6	5
708	20329822	2.311573815	0.0048074	3.6	5.59	1.35	19	11283	3.029643376	1801.520019	61	0.075733876	165.3759	0.913071373	3	Alluvium	B	3	2	4	18.01520019	5	1
709	22560654	17.12250369	0.01926517	4.5	6.88	0.939	13	29959	9.29036494	1819.030029	67	0	16.4493	3.70836449	3	Alluvium	C	3	2	4	18.19030029	2	1
710	22535442	0.002532632	0.07122214	43.900002	4.08	2.872	26.763099	79380	0	1592.96997	50	0	4.6197	0	1	Rock	C	4	3	2	15.9296997	3	2
711	22561216	0.20458891	0.06326086	17.1	5.63	1.564	18	61681	0	1763.880004	34	0	0.9414	5.311238581	1	Rock	B	3	5	2	17.63880004	2	2
712	22561160	2.572597137	0.02893125	37.299999	7.58	1.862	21.468299	25166	0	1810.050048	45	0	1.7604	0.568052715	1	Rock	C	3	5	2	18.10050048	2	2
713	948070320	1.986534993	0.00404926	4.3	4.51	1.015	17	37721	0.377757163	1826.930053	35	0.058599966	4.0347	0.747268604	3	Alluvium	A	4	6	6	18.26930053	6	5
714	22548449	3.835165151	0.0066306	43.900002	4.08	2.4960001	47.8502	13025	3.185872288	1771.949951	50	0.037269918	1533.3948	1.038219251	6	Rock	C	4	3	2	17.71949951	3	2
715	20333138	0.966431045	0.10602072	43.900002	4.08	0.965	32.6105	29748	0.415989256	1703	50	0	254.646	0.486950512	4	Rock	C	4	3	2	17.03	3	2
716	20341663	0.249221184	0.04943977	43.900002	4.08	2.4990001	40.139701	24826	52.5281572	1735.780029	50	0	3.7557	1.86383364	1	Rock	C	4	3	2	17.35780029	3	2
717	948070293	0.948326126	0.00462685	46	4.24	22.8600006	81.837699	2405	0.224486835	1523.819946	75	0.014245699	4358.4543	0.128715357	5	Rock	D	3	4	3	15.23819946	4	1
718	20362549	0.041369472	0.21353479	43.099998	5.44	1.092	16	24488	0	1684.829956	49	0	0.6309	0	1	Rock	D	3	4	2	16.84829956	4	2
719	20341791	13.20220751	0.04820195	31.5	6.38	1.941	18.7651	15275	0	1733.290039	45	0	2.0385	1.962227128	1	Rock	C	3	5	2	17.33290039	2	2
720	22554750	0.62805526	0.1459313	4.3	4.51	2.2709999	391.255004	63185	0	1653.280029	35	0	1.6938	0.590388476	1	Alluvium	A	4	6	6	16.53280029	6	5
721	20331178	17.66008739	0.00541164	43.900002	4.08	0.996	18	12275	0.328239463	1778.099975	50	0.085554064	82.8054	2.234153811	3	Rock	C	4	3	2	17.78099975	3	2
722	22556194	8.09934154	0.06187777	5.9	5.36	4.7290001	109.666999	81716	0.830231892	1626.95996	51	0	3.1437	2.544772084	1	Alluvium	B	3	2	1	16.2695996	5	1
723	17563744	2.120080321	0.05667076	43.700001	7.59	4.8839998	54.192001	22962	46.78714859	1708.569946	42	0	2.241	1.784917448	1	Alluvium	B	3	5	1	17.08569946	5	1
724	22555764	2.421335483	0.03524483	4.3	4.51	0.919	140.983001	43904	0	1800.640014	35	0	13.3974	0.522489438	2	Alluvium	A	4	6	6	18.00640014	6	5
725	20325239	0.20950324	0.05712278	31.5	6.38	1.352	106.240997	64550	0	1577.910034	45	0	2.0835	0.959923206	1	Rock	C	3	5	3	15.77910034	2	2
726	20355498	46.27255604	0.01330765	4.3	6.15	2.0769999	17.3497	8305	0	1774.839965	43	0	4.7781	11.7201398	1	Alluvium	NA	3	2	4	17.74839965	5	1
727	948070280	14.76316159	0.00325688	1	7.17	0.218	19	1672	16.00449249	1626.550048	100	0	6.4107	2.183848878	2	Alluvium	C	1	2	1	16.26550048	2	3
728	22561072	1.326529584	0.04513533	17.1	5.63	5.5050001	17.3773	36471	8.386251386	1792.050048	34	0	17.8578	1.455946421	2	Rock	B	3	5	2	17.92050048	2	2
729	17562552	0.980457909	0.01083553	20.799999	7.01	4.165	36.156501	9620	68.70952821	1644.699951	35	0	7.7832	0.256963717	1	Alluvium	D	3	2	1	16.44699951	4	1
730	20359108	26.96664814	0.00020689	1.5	6.64	1.015	15	0	0	1740.359985	46	0.46672053	1.6191	1.85288123	2	Water	B	NA	1	5	17.40359985	1	4
731	22561372	2.834867011	0.01734177	21.4	6.84	0.474	15	40625	0	1807.670043	26	0	14.2794	1.260557166	2	Rock	C	3	5	2	18.07670043	2	2
732	20362859	0.734409391	NA	23.5	5.89	NA	13	NA	0	1672.900024	50	0	0.5517	0.40759762	0	Water	D	3	1	5	16.72900024	1	4
733	17562508	1.008429926	0.09933839	43.700001	7.59	2.237	76.942001	23764	0	1701.369995	42	0	1.7082	2.927057722	1	Rock	B	3	5	2	17.01369995	2	2
734	20329524	0	0.14304263	43.900002	4.08	3.096	152.026992	48913	0	1559.48999	50	0	2.9052	0.344210381	1	Rock	C	4	3	3	15.5948999	3	2
735	17586700	0.781362007	0.03332214	39.5	6.13	0.298	132.651992	20734	10.75268817	1621.319946	54	0	0.2511	0	1	Rock	D	3	4	3	16.21319946	4	2
736	22514502	2.481691079	0.10077474	4.3	6.15	3.4849999	81.5652	36720	0	1739.73999	43	0	2.7036	2.219263205	1	Rock	NA	3	5	2	17.3973999	2	2
737	20362865	0.081937173	NA	23.5	5.89	NA	13.1989	NA	0	1700.5	50	0	6.1146	0	0	Water	D	3	1	5	17.005	1	4
738	20348203	0	0.18270075	46	4.24	2.503	139.817993	45725	0	1639.95996	75	0	2.8494	1.052853232	1	Rock	D	3	4	3	16.3995996	4	2
739	20363893	0.112707678	0.14903061	39.5	6.13	0.392	19	10463	0	1649	54	0	4.0086	1.247318266	2	Rock	D	3	4	2	16.49	4	2
740	22555802	0.993490164	0.03124031	4.3	4.51	0.387	19.3908	43734	0.007958235	1821.660034	35	0.014406271	3.267	0.176849671	3	Alluvium	A	4	6	6	18.21660034	6	5
741	20333114	41.18959432	0.0055485	6.1	6.18	3.938	16.6107	12850	0	1813.680053	78	0	19.6335	1.222400489	1	Alluvium	B	3	2	4	18.13680053	5	1
742	20357250	68	NA	4.3	6.15	NA	13	NA	0	1677	43	0	0.0027	370.3703704	0	Alluvium	NA	3	2	4	16.77	5	1
743	22525197	61.9344147	NA	1.5	6.64	NA	15.7707	NA	0	1809.300048	46	0.181489591	108.7515	0.367811019	0	Water	B	NA	1	5	18.09300048	1	4
744	22561034	0.574370283	0.07049504	37.299999	7.58	0.101	22	21397	0	1799	45	0.000348395	164.0736	0.725284263	4	Rock	C	3	5	2	17.99	2	2
745	22560446	2.862592871	0.01999125	6.1	6.18	1.1440001	20.204399	63035	3.798313716	1735.73999	78	0	21.5622	1.020304051	2	Alluvium	B	3	2	4	17.3573999	5	1
746	20341505	0.198582607	0.00926062	3.6	5.59	0.541	20.137399	12818	3.876282354	1785.670043	61	0.019676588	841.5873	0.560844965	5	Alluvium	B	3	2	4	17.85670043	5	1
747	20330872	0.029116761	0.19768656	43.900002	4.08	1.206	21.5426	14106	0	1723.45996	50	0	58.2345	0.549502443	3	Rock	C	4	3	2	17.2345996	3	2
748	24843872	5.693700173	0.01193293	4.3	4.51	0.507	16	29353	1.058283839	1852.890014	35	0.088376092	1041.1857	0.853834239	5	Alluvium	A	4	6	6	18.52890014	6	5
749	22558282	0.484637784	0.03881936	4.3	4.51	1.694	46.722599	54400	0.70347793	1733.25	35	0.153356224	132.2856	0.589633339	3	Alluvium	A	4	6	6	17.3325	6	5
750	22560750	14.79595278	0.04055793	17.1	5.63	2.563	15.4272	40357	15.34569983	1774.140014	34	0	1.6011	5.621135469	1	Rock	B	3	5	2	17.74140014	2	2
751	20331214	47.54781602	0.01614093	16.5	3.43	0.596	15.957599	7548	0	1727.73999	57	0.432226865	5.4396	5.698948452	2	Rock	D	3	4	2	17.2773999	4	2
752	20341739	4.531426869	0.04136318	17.1	5.63	4.0640001	20.1534	13495	37.53351206	1758.430053	34	0	3.0213	2.647866812	1	Rock	B	3	5	2	17.58430053	2	2
753	20359148	17.26781857	0.00001	1.5	6.64	0.943	15	44	0	1710.930053	46	0	0.4167	0	1	Alluvium	B	NA	2	1	17.10930053	5	1
754	20341637	0.713744906	0.0027263	3.6	5.59	1.878	18.259899	5249	8.010142913	1741.439941	61	0.042513743	1129.0248	0.751090676	5	Alluvium	B	3	2	4	17.41439941	5	1
755	20348877	0.008222222	0.09262347	43.900002	4.08	3.118	98.757797	30253	0	1733.71997	50	0	4.05	0	1	Rock	C	4	3	2	17.3371997	3	2
756	22534948	0.29463171	0.04596023	37.799999	6.5	2.2130001	34.763401	65158	0	1744.040039	39	0	1.4418	0.693577473	1	Rock	B	NA	5	2	17.44040039	2	2
757	20333776	2.048201836	0.00164556	4.5	7.23	0.079	15	5437	0.169000341	1723.099975	54	0.034869588	306.2124	0.947055051	5	Rock	D	2	1	2	17.23099975	1	2
758	20333082	0.076092822	0.18861009	43.900002	4.08	1.367	99.770103	60604	0	1577.910034	50	0	1.6677	0	1	Rock	C	4	3	3	15.77910034	3	2
759	20362491	1.635113413	NA	26.1	3.92	NA	12	NA	0.517949634	1587.119995	59	0	4.1535	0.198448136	0	Water	D	NA	1	5	15.87119995	1	4
760	20348553	40.81172955	0.02705882	31.200001	7.4	3.2130001	17.1102	5258	0	1778.589965	38	0	2.4093	5.81081642	1	Rock	D	3	4	2	17.78589965	4	2
761	22561130	0.506688068	0.05361747	21.4	6.84	1.877	18.745899	61318	0	1794.689941	26	0	1.6821	2.972474883	1	Rock	C	3	5	2	17.94689941	2	2
762	17591316	0	0.08461631	23.200001	4.25	1.655	85.179496	10296	0	1463.109985	45	0	1.89	0	1	Rock	D	NA	4	3	14.63109985	1	2
763	20332406	1.349146315	0.02005102	43.900002	4.08	0.98	54.029399	48722	0	1663.430053	50	0	8.3286	0.360204596	1	Rock	C	4	3	2	16.63430053	3	2
764	20364759	1.24860748	0.00606355	2.5	6.02	3.493	56.741298	29351	31.85176765	1811.95996	75	0	15.8346	0.947292638	2	Alluvium	B	3	2	4	18.1195996	5	1
765	20325641	0.029054411	0.16883171	46	4.24	2.3710001	33.998401	24763	0	1698.819946	75	0	1.7037	0	1	Rock	D	3	4	2	16.98819946	4	2
766	17586868	0	0.03981438	43.700001	7.59	0.862	131.876998	18675	0.433925049	1634.810058	42	0	2.2815	0	2	Rock	B	3	5	3	16.34810058	2	2
767	20341925	30.874294	0.00838609	6.1	6.18	2.243	19.6646	17090	0.284900285	1742.109985	78	0.250572968	18.0063	2.276980834	2	Rock	B	3	5	2	17.42109985	2	2
768	20364737	18.71513744	0.01219024	43.700001	7.59	2.05	69.907096	26055	0.112965985	1772.23999	42	0	14.3406	3.765532823	2	Rock	B	3	5	2	17.7223999	2	2
769	20350519	0.165125197	0.10354	46	4.24	4	87.604301	26980	0	1736.599975	75	0	3.9897	0	1	Rock	D	3	4	2	17.36599975	4	2
770	17586618	0.066357599	0.01399206	2.5	6.02	1.26	138.800003	20264	0.225725195	1626.599975	75	0	0.1845	0.181743313	5	Alluvium	B	3	2	4	16.26599975	5	1
771	20364901	1.361114798	0.05782015	33.5	5.68	3.9590001	212.164001	29735	0	1870.680053	52	0	6.7815	2.211900022	1	Rock	D	3	4	2	18.70680053	4	2
772	17574357	0.00469839	0.02933078	47.700001	4.81	1.569	151.845993	35036	0	1662.069946	46	0	40.4181	0	3	Rock	D	NA	4	3	16.62069946	4	2
773	22556084	1.957015368	0.00001	5.9	5.36	0.079	19	46618	0.368625978	1808	51	0.055841671	0.0099	0.744698946	3	Alluvium	B	3	2	4	18.08	5	1
774	20341705	1.927024508	0.03099721	17.1	5.63	3.951	54.165901	31130	11.01485827	1711.530029	34	0	16.4151	1.279309904	2	Rock	B	3	5	2	17.11530029	2	2
775	22514452	0.083951156	0.07573795	47.700001	4.81	3.3199999	120.016998	44085	0	1744.569946	46	0	4.1274	0	1	Rock	D	NA	4	2	17.44569946	4	2
776	17562556	1.150483465	0.01373539	43.700001	7.59	3.1670001	33.603698	10454	27.1146502	1646.73999	42	0	11.0763	1.17367713	2	Alluvium	B	3	5	1	16.4673999	5	1
777	22563214	0.2296235	0.05219789	37.299999	7.58	2.375	21.859699	24278	0	1805.650024	45	0	2.1753	1.379120121	1	Rock	C	3	5	2	18.05650024	2	2
778	22561144	3.584920635	0.0398192	17.1	5.63	0.885	17.6893	64125	0	1771.96997	34	0	2.268	0.440917108	1	Rock	B	3	5	2	17.7196997	2	2
779	22561058	0.064642282	0.04607547	46	4.24	0.53	30.0337	48685	0	1850.130004	75	0	7.8246	0	2	Rock	D	3	4	2	18.50130004	4	2
780	948070519	21.25564569	0.02535178	4.3	4.51	0.867	19.0389	37169	0	1832.180053	35	0.652030795	2.2365	3.654169407	1	Alluvium	A	4	6	6	18.32180053	6	5
781	17595327	1.087026881	0.01952309	47	5.95	4.6760001	66.612701	2450	7.497977164	1478.349975	49	0.255272665	10.0107	0.399572457	2	Rock	D	3	4	3	14.78349975	4	2
782	20365195	16.60581175	0.03871165	33.099998	6.54	2.2820001	18.6254	324	0	1689.20996	38	0	1.4247	1.40380431	1	Rock	D	3	4	2	16.8920996	4	2
783	17591070	0	0.04569286	23.200001	4.25	2.201	51.3101	3409	0.775978408	1419.689941	45	0	2.6676	0	1	Rock	D	NA	4	3	14.19689941	1	2
784	20365161	2.625314861	0.12774449	33.099998	6.54	4.908	126.5	371	0	1779.71997	38	0	5.7168	1.749230339	1	Rock	D	3	4	2	17.7971997	4	2
785	22547407	0.192493947	0.1283755	43.900002	4.08	4.2290001	26.7063	89056	0	1487.770019	50	0	3.717	0.269034167	1	Rock	C	4	3	3	14.87770019	3	2
786	20341669	7.157818393	0.0363363	3.6	5.59	3.592	17.858999	5426	33.15926893	1755.579956	61	0	3.1023	1.611707443	1	Rock	B	3	5	2	17.55579956	2	2
787	20333494	0	0.03909781	46	4.24	1.053	18.7143	19739	0	1765.339965	75	0	2.8809	0	2	Rock	D	3	4	2	17.65339965	4	2
788	22591549	0.259394932	0.03937523	60.799999	2.18	2.625	74.400596	68913	0.12066885	1691.770019	64	0.021904482	20.8836	0.383075715	3	Alluvium	D	5	2	1	16.91770019	4	3
789	22558248	2.9990373	0.1435	4.3	4.51	0.02	27.7324	34256	0.167138411	1841.439941	35	0.057613885	0.0639	0.675953557	5	Alluvium	A	4	6	6	18.41439941	6	5
790	22555574	0.611793398	0.03689795	4.3	4.51	0.245	202.042999	57526	0	1769.780029	35	0	1.0386	0.387113008	2	Alluvium	A	4	6	6	17.69780029	6	5
791	17594813	0.19137831	0.0147619	10.6	5.88	0.42	20	671	0	1438.510009	45	0	4.6557	1.718323775	2	Rock	D	2	1	3	14.38510009	1	2
792	22515754	22.09291573	0.02366495	47.700001	4.81	8.5539999	68.976898	26056	0	1785.439941	46	0.078723017	16.3503	2.079472548	1	Alluvium	D	NA	2	1	17.85439941	4	1
793	17586716	0.363394755	0.04144177	13.4	6.05	1.623	287.920013	41097	1.488306166	1680.390014	89	0	5.0796	1.57492716	2	Alluvium	B	3	2	4	16.80390014	5	1
794	20333594	0.050947867	0.08539627	46	4.24	0.858	21.3218	28579	0	1734.920043	75	0	0.7596	1.316482359	1	Rock	D	3	4	2	17.34920043	4	2
795	20331308	9.731451613	0.03122068	16.5	3.43	1.876	18	19485	0	1763.699951	57	0	1.116	6.272401434	1	Rock	D	3	4	2	17.63699951	4	2
796	20364833	0.390646492	0.09233719	43.799999	4.3	1.382	84.1389	23585	0	1833.95996	69	0	0.6543	1.528350909	1	Rock	D	3	4	2	18.3395996	4	2
797	20364967	0.616611049	0.06461907	33.5	5.68	3.1240001	172.858001	25002	0	1871.130004	52	0	2.4273	1.235941169	1	Rock	D	3	4	2	18.71130004	4	2
798	20362433	3.616638079	0.10154198	26.1	3.92	1.3099999	12	1300	5.917667238	1567.630004	59	0	1.0494	0.952925481	1	Alluvium	D	NA	2	1	15.67630004	4	3
799	20341795	11.20082342	0.04116269	31.5	6.38	2.434	19.424999	15275	0	1727.349975	45	0	1.9674	1.524855139	1	Rock	C	3	5	2	17.27349975	2	2
800	20362687	9.277896886	NA	23.5	5.89	NA	10.7634	NA	0	1620.079956	50	0	7.1118	0.226873121	0	Water	D	3	1	5	16.20079956	1	4
801	17586844	0.160979228	0.09092307	43.700001	7.59	1.6900001	98.215896	9815	0	1615.290039	42	0	1.2132	1.648532806	1	Alluvium	B	3	5	1	16.15290039	5	1
802	20351103	0	0.04023343	4.5	7.23	1.585	15.070799	3633	0	1694.069946	54	0	0.7758	0	1	Rock	D	2	1	2	16.94069946	1	2
803	22559022	1.023931078	0.04382845	6.1	6.18	0.478	134.639007	92544	0	1609.630004	78	0	8.4618	0.590890827	2	Alluvium	B	3	2	1	16.09630004	5	1
804	17591162	0.082260372	0.10489215	23.200001	4.25	2.04	59.491401	176	0	1399.189941	45	0	2.5164	0	1	Water	D	NA	1	5	13.99189941	1	4
805	20362695	0.252428876	0.00648293	23.5	5.89	0.381	16	18909	0.257047009	1728.569946	50	0	20.6577	1.30701869	3	Rock	D	3	4	2	17.28569946	4	2
806	17574583	13.64187643	0.03566488	48.400002	2.95	2.8050001	87.597999	46392	0	1655.859985	77	0	2.3598	1.271294177	1	Rock	D	4	4	2	16.55859985	4	2
807	17590108	0	0.15473684	23.200001	4.25	0.133	76.166702	389	0	1514.5	45	0	2.3688	0	2	Rock	D	NA	4	3	15.145	1	2
808	22555040	1.672879965	0.02360501	4.3	4.51	0.957	229.501007	52562	0.050678122	1786.70996	35	0	1.6137	0.836591213	4	Alluvium	A	4	6	6	17.8670996	6	5
809	20342625	35.3095806	0.01412128	16	5.92	0.808	18.073299	5567	0	1706.280029	43	0	9.0558	1.987676406	2	Rock	D	2	1	2	17.06280029	1	2
810	17591230	0.07074153	0.00974832	23.200001	4.25	0.596	110.486	7201	0	1493.199951	45	0	18.9945	0.315880913	2	Rock	D	NA	4	3	14.93199951	1	2
811	17563614	0.060518732	0.05309859	47.700001	4.81	0.071	143	68651	0	1699	46	0	1.2492	0	1	Rock	D	NA	4	2	16.99	4	2
812	17595293	0.098495212	0.05099904	47	5.95	4.1939998	68.460403	514	1.426617158	1485.72998	49	0	9.2106	0.21714112	2	Rock	D	3	4	3	14.8572998	4	2
813	17589898	0	0.0791866	23.200001	4.25	2.299	64.4067	36	0.741083835	1416.300048	45	0	1.9431	0	1	Alluvium	D	NA	2	1	14.16300048	4	1
814	20341935	34.1785091	0.03155433	6.1	6.18	2.181	19.210399	18971	1.421091997	1752.119995	78	0	3.6099	3.60120779	1	Rock	B	3	5	2	17.52119995	2	2
815	17563792	0.593554594	0.03386651	20.799999	7.01	2.6819999	31.3285	20588	0	1690.430053	35	0	3.7422	0	2	Rock	D	3	4	2	16.90430053	4	2
816	20332642	0.145976216	0.01086642	9.1	5.13	3.3239999	72.217102	40917	0	1662.609985	74	0	14.3037	0.559295847	2	Rock	D	4	1	2	16.62609985	1	2
817	22558274	2.306251626	0.05035714	4.3	4.51	0.028	19	51394	0.288695635	1802.380004	35	0.032441854	13.6332	0.779045612	2	Alluvium	A	4	6	6	18.02380004	6	5
818	22525703	33.72823779	0.0388093	1.5	6.64	1.075	18.267499	10621	0	1844.930053	46	0	0.8478	5.897617363	1	Alluvium	B	NA	2	1	18.44930053	5	1
819	20357310	48.54545455	NA	NA	NA	NA	13.0016	NA	0	1697.400024	NA	0	2.2176	1.352813853	0	Water	NA	NA	1	5	16.97400024	1	4
820	17586664	0.082146348	0.02190944	2.5	6.02	0.508	117	18218	0.288224861	1631	75	0.011937637	0.0486	0.221208684	1	Alluvium	B	3	2	1	16.31	5	1
821	948070520	2.326201558	0.00001	4.3	4.51	0.343	18	38000	0.06248219	1832	35	0.037499874	0.0405	0.730525477	4	Alluvium	A	4	6	6	18.32	6	5
822	20333388	0.000568828	0.1016766	46	4.24	1.5089999	18.200799	7964	0	1751.010009	75	0	1.5822	0	1	Rock	D	3	4	2	17.51010009	4	2
823	22560768	11.43198362	0.00108948	37.299999	7.58	3.4419999	35.9183	12684	4.642681605	1837.71997	45	0.104433001	5735.0196	0.960589568	6	Alluvium	C	3	2	4	18.3771997	2	1
824	20350939	0.422675286	0.09537807	43.900002	4.08	2.3540001	124.967002	50340	0	1689.030029	50	0	1.8099	0	1	Rock	C	4	3	2	16.89030029	3	2
825	20364893	5.28385595	0.01712703	33.5	5.68	4.0619998	96.849197	17180	0	1802.829956	52	0	6.5727	2.586456099	2	Rock	D	3	4	2	18.02829956	4	2
826	17574589	0.069527677	0.01159893	2.5	6.02	1.132	154.701004	13932	0.526562213	1645.069946	75	0	670.8609	0.214649564	4	Alluvium	B	3	2	4	16.45069946	5	1
827	17563790	0.287218814	0.02410447	20.799999	7.01	0.268	20.963499	20588	0	1687.150024	35	0	8.802	1.363326517	3	Rock	D	3	4	2	16.87150024	4	2
828	20364951	1.989670512	0.01860302	43.799999	4.3	1.7180001	102.444999	15755	1.221443112	1807.449951	69	0	11.9367	1.256628716	2	Rock	D	3	4	2	18.07449951	4	2
829	22555004	8.569959405	0.11807266	4.3	4.51	4.789	299.82199	49905	0.703653586	1682.910034	35	0	3.3255	4.209893249	1	Alluvium	A	4	6	6	16.82910034	6	5
830	20364779	17.45789474	0.01072609	43.799999	4.3	2.7820001	82.712196	24638	0.127746551	1794.520019	69	0	17.613	3.406574689	2	Alluvium	D	3	2	1	17.94520019	4	1
831	20333542	0.096563342	0.00924632	46	4.24	0.544	18.104999	24213	0	1738.800048	75	0	13.356	0.524109015	2	Rock	D	3	4	2	17.38800048	4	2
832	20362675	0.142542248	NA	NA	NA	NA	14.7945	NA	0	1654.96997	NA	0	4.6431	0	0	Water	NA	NA	1	5	16.5496997	1	4
833	22557894	4.028468241	0.00906099	4.3	4.51	4.9840002	34.095001	29928	0.162895589	1845.949951	35	0.063556167	432.6084	0.709648726	5	Alluvium	A	4	6	6	18.45949951	6	5
834	22524965	22.30791245	0.00007853	1.5	6.64	0.764	15	2053	0.071283309	1814.329956	46	0	85.8546	1.572425939	2	Alluvium	B	NA	2	4	18.14329956	5	1
835	24843722	2.355723179	0.04538461	4.3	4.51	0.065	18.899999	45946	0.05553374	1809.400024	35	0.027194122	0.009	0.774040295	1	Alluvium	A	4	6	1	18.09400024	6	5
836	17587598	0.685068296	0.0174439	2.5	6.02	3.5209999	186.869003	22027	8.125438333	1633.430053	75	0	26.9487	1.039011158	3	Alluvium	B	3	2	4	16.33430053	5	1
837	948070466	0.20456561	0.01054079	52.900002	4.31	2.145	141.171005	20631	0.002358594	1815.780029	85	0.022943774	572.3748	0.200917301	5	Alluvium	C	4	3	1	18.15780029	3	5
838	22545387	6.138012917	0.00823529	21.4	6.84	7.1739998	17.7453	32077	2.765604312	1803.75	26	0.234768394	144.7821	1.194899093	4	Alluvium	C	3	2	1	18.0375	2	1
839	22524947	6.35945835	0.02738828	1.5	6.64	1.298	19.3255	10438	0	1872.46997	46	0	2.1933	0.911867962	1	Rock	B	NA	5	2	18.7246997	2	2
840	22548207	0.686651733	0.03985915	43.900002	4.08	1.136	70.861602	31655	19.22519436	1767.430053	50	0	6.8301	1.317696666	2	Rock	C	4	3	2	17.67430053	3	2
841	20333658	0.075272162	0.108875	46	4.24	1.4400001	50.688598	30479	0	1700.73999	75	0	2.8935	0	2	Rock	D	3	4	2	17.0073999	4	2
842	20334572	0.061235703	0.00001	0	0	0.823	30.325199	22927	0	1761.099975	100	0	18.0189	0.055497283	2	Rock	NA	NA	1	2	17.61099975	1	2
843	20348231	0.269585253	0.15830815	46	4.24	0.662	165.382003	101182	0	1625.71997	75	0	0.3906	0	1	Rock	D	3	4	3	16.2571997	4	2
844	17586670	0.089151426	0.02407407	2.5	6.02	0.351	119.587997	17997	0.359405567	1623.449951	75	0.018558372	0.3321	0.254261117	2	Alluvium	B	3	2	4	16.23449951	5	1
845	17570441	0	0.00001	52.900002	4.31	0.02	88	70609	0	1707	85	0	0.0315	0	1	Rock	C	4	3	2	17.07	3	2
846	20341859	42.0362005	0.00001	0	0	0.122	14	0	0	1631	0	0	52.3584	1.527930571	2	Water	NA	NA	1	5	16.31	1	4
847	17591360	0	NA	23.200001	4.25	NA	20.1177	NA	0	1482.329956	45	0	2.0952	0	0	Water	D	NA	1	5	14.82329956	1	4
848	20348475	0.044748858	0.05005696	43.900002	4.08	2.2820001	91.852096	69119	0	1758.45996	50	0	1.971	0	1	Rock	C	4	3	2	17.5845996	3	2
849	20332894	3.987124464	0.06869255	43.900002	4.08	1.545	27.6884	36224	0	1717.72998	50	0	2.097	1.907486886	1	Rock	C	4	3	2	17.1772998	3	2
850	20329462	0	0.1281292	43.900002	4.08	2.2290001	222.664993	75944	0	1521.180053	50	0	2.988	0.669344043	1	Rock	C	4	3	3	15.21180053	3	2
851	22535002	3.344122903	0.0103861	37.799999	6.5	0.518	34.044601	59210	2.469834715	1754.579956	39	0.116216647	81.0783	0.85102919	3	Rock	B	NA	5	2	17.54579956	2	2
852	20351115	17.54436291	0.01458947	4.5	7.23	3.325	14.109399	508	1.467645097	1648.079956	54	0	2.6982	2.964939589	1	Water	D	2	1	5	16.48079956	1	4
853	22560954	1.086741751	0.04531481	17.1	5.63	4.3200002	17.030799	42596	9.642363169	1773.810058	34	0	4.5549	1.756350304	1	Rock	B	3	5	2	17.73810058	2	2
854	20351005	0.240156018	0.02136085	37.299999	7.58	0.654	19.793399	15314	0	1768.069946	45	0	4.8456	0.825491167	2	Rock	C	3	5	2	17.68069946	2	2
855	20362529	0.10971223	0.03664397	43.099998	5.44	5.289	15.478199	1770	0.239808153	1697.300048	49	0	4.5036	0.66613376	1	Rock	D	3	4	2	16.97300048	4	2
856	948070311	0.646472902	0.01912928	52.900002	4.31	0.758	124	20631	0	1838.5	85	0.111338461	17.6193	0.567559438	3	Alluvium	C	4	3	1	18.385	3	5
857	22563398	0.674823421	0.00911458	37.299999	7.58	0.192	19	15952	0.006980285	1823	45	0.044697239	206.2953	0.683486245	4	Rock	C	3	5	2	18.23	2	2
858	20332422	0.368789106	0.01294372	43.900002	4.08	0.462	31	38524	13.28671329	1704.449951	50	0	2.4453	1.635791109	1	Rock	C	4	3	2	17.04449951	3	2
859	20333188	0.214453979	0.03010489	43.900002	4.08	0.286	70	49904	0	1677	50	0	21.3948	1.355469553	3	Rock	C	4	3	2	16.77	3	2
